episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5,logit_a6,logit_a7,logit_a8,logit_a9,logit_a10,logit_a11,logit_a12
0,35,192.700000,agent_2,actor_logits,7,1,12,1.058297,-1.392885,0.122998,2.264717,0.190425,-0.209474,0.213208,0.495504,-0.856987,0.935299,-1.392885,-0.974381,1.058297,0.790832,-0.278507,0.192066,-0.238001,
0,36,193.000000,agent_1,actor_logits,2,1,12,1.479939,-1.635852,0.147343,2.029593,0.266268,-0.468769,1.332595,1.479939,-1.635852,0.887543,-1.531745,-0.709152,0.754829,-0.500460,-0.336678,-0.831898,-0.748957,
0,37,195.800000,agent_0,actor_logits,2,1,12,1.347092,-1.548030,0.032529,2.084380,0.241506,-0.395696,1.314563,1.347092,-1.548030,0.684747,-1.520011,-0.878464,0.799494,-0.147350,-0.292331,-0.677264,-0.670519,
0,39,217.600000,agent_1,actor_logits,4,1,12,1.704172,-1.564861,0.629231,2.040305,0.331723,-0.411649,1.074942,0.771340,-1.287346,1.704172,-1.564861,-1.066182,0.464022,-0.155996,-0.184995,-0.389263,-0.626354,
0,40,220.400000,agent_0,actor_logits,4,1,12,1.387396,-1.509489,0.239760,2.132463,0.257745,-0.374332,1.147636,0.743246,-1.305750,1.387396,-1.509489,-1.067980,0.424877,0.089618,-0.095361,-0.395334,-0.599046,
0,41,228.100000,agent_1,actor_logits,2,1,12,0.747634,-1.140722,0.128488,2.341709,0.154418,-0.267396,0.570983,0.747634,-0.897915,0.426642,-1.140722,-0.990102,0.619145,0.393095,0.030734,0.125804,-0.110945,
0,42,229.700000,agent_2,actor_logits,1,1,12,1.341631,-1.877338,0.649152,2.224032,0.242918,-0.196552,1.341631,0.585067,-0.628876,0.262415,-0.742527,-1.075985,-1.877338,0.692478,0.662226,0.447473,-0.000014,
0,43,230.900000,agent_0,actor_logits,1,1,12,1.121136,-1.861456,0.428841,2.267972,0.202940,-0.214491,1.121136,0.530241,-0.556144,0.570235,-0.748347,-0.982088,-1.861456,0.617773,0.692296,0.290781,0.008950,
0,44,242.800000,agent_1,actor_logits,4,1,12,1.397658,-1.872280,0.222332,2.160984,0.254730,-0.325049,1.175326,0.336841,-0.671927,1.397658,-0.843699,-0.875826,-1.872280,0.296156,0.535275,0.120891,-0.245633,
0,45,244.400000,agent_2,actor_logits,2,1,12,1.697640,-1.906156,0.124837,1.942487,0.308560,-0.441591,1.572803,1.697640,-1.188290,0.657700,-1.006902,-0.412931,-1.906156,-0.522348,0.532139,-0.621025,-0.634068,
0,46,251.900000,agent_0,actor_logits,1,1,12,1.636651,-1.764794,0.006417,1.934115,0.289128,-0.470015,1.636651,1.630233,-1.272051,0.800051,-1.056825,-0.388830,-1.764794,-0.646533,0.515995,-0.778551,-0.613056,
0,47,253.300000,agent_1,actor_logits,4,1,12,1.044412,-1.529584,0.344811,2.301795,0.198091,-0.270341,0.403073,0.699601,-0.302467,1.044412,-0.716142,-0.762932,-1.529584,0.218901,0.629480,0.196810,-0.018250,
0,48,256.500000,agent_2,actor_logits,1,1,12,1.347281,-1.278526,0.474779,2.209536,0.267169,-0.322781,1.347281,-0.724784,-1.278526,0.575163,-0.298991,0.230945,-0.836413,-0.064986,0.872502,-0.187009,-0.365975,
0,49,266.000000,agent_0,actor_logits,4,1,12,1.357397,-1.416966,0.396915,2.233438,0.246061,-0.209319,0.551080,-1.416966,-0.576390,1.357397,-0.155765,-0.152929,-0.952407,0.509338,0.960482,0.134907,0.034476,
0,50,269.200000,agent_2,actor_logits,1,1,12,1.425935,-1.419858,0.531587,2.134987,0.279900,-0.444852,1.425935,-0.179083,-1.419858,0.894348,-0.342021,0.354057,-1.163944,-0.670090,0.877276,-0.624011,-0.441138,
0,51,276.500000,agent_0,actor_logits,9,1,12,1.101838,-1.147342,0.322081,2.325613,0.202428,-0.187697,0.151100,-1.147342,-0.373088,0.779757,0.059018,-0.059692,-0.810637,0.512042,1.101838,0.202964,0.291252,
0,52,277.700000,agent_1,actor_logits,9,1,12,1.044536,-1.330942,0.177966,2.290491,0.190916,-0.247725,0.866570,-0.105542,-1.104329,-1.330942,0.266469,0.526466,-0.750550,0.600483,1.044536,0.077710,0.015323,
0,53,283.300000,agent_2,actor_logits,9,1,12,1.068794,-1.124821,0.011382,2.256627,0.187165,-0.180722,1.057412,-0.500797,-1.037270,-1.124821,0.244615,0.247073,-0.892468,0.820447,1.068794,0.366431,-0.034588,
0,54,292.900000,agent_0,actor_logits,1,1,12,1.117450,-1.830801,0.120864,2.244150,0.190112,-0.199646,1.117450,-0.208968,-1.151670,-1.830801,0.783028,0.764908,-0.741616,0.996586,-0.056257,0.128165,0.271638,
0,55,300.200000,agent_2,actor_logits,8,1,12,1.152989,-1.692835,0.300891,2.260083,0.196608,-0.194709,0.852098,-0.326200,-0.958282,-1.692835,0.816936,0.708092,-0.710143,1.152989,-0.121271,0.348418,0.335842,
0,56,313.000000,agent_0,actor_logits,1,1,12,1.249472,-1.496708,0.116296,2.163038,0.228282,-0.377894,1.249472,0.840538,-1.496708,-1.380209,0.415597,1.133176,-0.981474,0.035894,-0.222412,-0.602591,-0.067550,
0,57,313.500000,agent_1,actor_logits,6,1,12,1.019092,-1.360870,0.321841,2.295564,0.192474,-0.295032,0.697251,0.292531,-1.076326,-1.360870,0.684732,1.019092,-0.742388,0.431811,-0.289304,-0.043718,0.206431,
0,58,316.100000,agent_2,actor_logits,8,1,12,1.148246,-1.584492,0.414518,2.291718,0.198335,-0.129570,0.564794,-0.168056,-0.507850,-1.163310,0.733729,0.441409,-1.584492,1.148246,0.014399,0.613296,0.495947,
0,59,327.100000,agent_0,actor_logits,1,1,12,1.369031,-1.738102,0.606482,2.212792,0.275549,-0.382736,1.369031,-0.060511,-1.187405,0.032533,0.479748,0.762550,-1.738102,-0.248217,-0.117651,-0.310873,0.037166,
0,60,341.200000,agent_0,actor_logits,1,1,12,1.596995,-1.746320,0.466632,2.046472,0.308080,-0.493654,1.596995,0.846401,-1.527584,-0.387906,0.362227,1.130363,-1.746320,-0.827325,-0.143395,-0.865609,-0.196741,
0,61,342.500000,agent_1,actor_logits,1,1,12,0.887343,-1.375911,0.009897,2.260420,0.160789,-0.249958,0.887343,0.741951,-0.805534,0.723843,-1.285808,-0.617505,-1.375911,0.877446,-0.312223,0.573228,0.269348,
0,62,355.300000,agent_0,actor_logits,8,1,12,1.416183,-1.492473,0.635346,2.219519,0.251764,-0.143716,0.588525,0.183662,-0.489779,0.721770,-1.030648,-0.665793,-1.492473,1.416183,-0.173299,0.780837,0.463126,
0,63,365.300000,agent_2,actor_logits,4,1,12,2.094147,-2.191791,1.431722,1.899085,0.439098,-0.328185,0.547629,0.662425,-0.815877,2.094147,-0.643285,0.215630,-1.034265,-2.191791,-0.924918,0.648893,-0.003958,
0,64,375.500000,agent_1,actor_logits,2,1,12,2.398361,-3.515121,0.667827,1.646333,0.425722,-0.644584,1.730535,2.398361,-1.895147,1.393424,-0.952654,0.913150,-1.222247,-3.515121,-0.947056,-0.903978,-0.687406,
0,65,385.000000,agent_0,actor_logits,4,1,12,1.953855,-2.181643,1.287963,1.978857,0.409310,-0.314631,0.198638,0.665892,-0.712626,1.953855,-0.438619,0.503687,-0.919172,-2.181643,-0.852024,0.359536,0.118206,
0,66,385.600000,agent_2,actor_logits,2,1,12,1.994759,-2.468709,0.910778,1.895223,0.402526,-0.434744,1.083981,1.994759,-1.458016,0.258449,-0.463037,0.902219,-1.067253,-2.468709,-0.896249,0.017478,-0.186266,
0,67,387.600000,agent_1,actor_logits,1,1,12,2.060297,-3.113703,0.401355,1.789210,0.373829,-0.582249,2.060297,1.113723,-2.403305,0.245813,-0.321800,1.658942,-0.516671,-3.113703,-0.677973,-0.707700,-0.592910,
0,68,400.300000,agent_1,actor_logits,1,1,12,1.662327,-3.200170,0.047879,1.884861,0.269055,-0.552523,1.662327,1.468153,-2.166462,0.269307,-0.334485,1.614448,-0.554925,-3.200170,-0.687222,-0.712588,-0.458981,
0,69,405.300000,agent_0,actor_logits,6,1,12,1.494738,-2.279114,0.755757,2.159502,0.298094,-0.319146,0.738982,0.574595,-1.470269,0.007622,0.083388,1.494738,-0.325236,-2.279114,-0.557858,0.067540,0.103387,
0,70,406.300000,agent_2,actor_logits,6,1,12,1.294678,-2.362085,0.374841,2.176250,0.244570,-0.369062,0.851974,0.092962,-1.450387,0.919837,-0.017503,1.294678,-0.477187,-2.362085,-0.607302,0.225465,-0.103102,
0,71,414.400000,agent_1,actor_logits,6,1,12,1.354562,-2.686532,0.240738,2.110319,0.245234,-0.447762,1.067138,0.172117,-1.615069,1.113824,-0.076935,1.354562,-0.538027,-2.686532,-0.566725,-0.038857,-0.173832,
0,72,426.400000,agent_2,actor_logits,1,1,12,2.158221,-2.104098,1.096899,1.819666,0.466219,-0.413362,2.158221,0.277325,-1.759826,1.061322,-0.394812,-0.209794,-0.562345,-2.104098,-0.572459,0.349471,-0.345362,
0,73,427.900000,agent_0,actor_logits,1,1,12,2.130735,-2.140617,0.946706,1.824675,0.454043,-0.430295,2.130735,0.284395,-1.757188,1.184030,-0.438170,-0.179615,-0.575283,-2.140617,-0.556382,0.218259,-0.316989,
0,74,434.500000,agent_1,actor_logits,1,1,12,1.939959,-2.113494,0.575953,1.902727,0.390579,-0.433059,1.939959,0.230791,-1.621613,1.364006,-0.432553,-0.252428,-0.556464,-2.113494,-0.574070,0.339162,-0.283719,
0,75,435.400000,agent_2,actor_logits,1,1,12,1.974698,-2.488916,0.617202,1.870622,0.390568,-0.471119,1.974698,0.831229,-1.792880,1.357496,-0.612122,-0.098425,-0.572334,-2.488916,-0.661142,0.025503,-0.461292,
0,76,436.900000,agent_0,actor_logits,1,1,12,2.211990,-2.772543,0.739536,1.741210,0.437517,-0.539084,2.211990,1.017486,-1.966821,1.472454,-0.730747,-0.030432,-0.597393,-2.772543,-0.649007,-0.281684,-0.594204,
0,77,443.500000,agent_1,actor_logits,1,1,12,2.162432,-3.081723,0.471800,1.734711,0.397172,-0.599794,2.162432,1.186239,-1.983644,1.690632,-0.730178,0.112003,-0.670335,-3.081723,-0.723637,-0.399590,-0.701972,
0,78,449.500000,agent_2,actor_logits,4,1,12,2.224451,-2.124690,0.956236,1.791727,0.468366,-0.368496,1.268215,-0.228401,-1.158279,2.224451,-0.333144,-0.324282,-0.515607,-2.124690,-0.596270,0.474294,-0.189307,
0,79,451.000000,agent_0,actor_logits,4,1,12,2.146947,-2.389471,0.558528,1.779143,0.429443,-0.440412,1.588419,0.066803,-1.421546,2.146947,-0.410128,-0.181788,-0.620499,-2.389471,-0.597853,0.094548,-0.294372,
0,80,457.600000,agent_1,actor_logits,4,1,12,2.096357,-2.772041,0.331156,1.766574,0.396098,-0.525106,1.765201,0.368078,-1.579584,2.096357,-0.328954,0.018147,-0.782755,-2.772041,-0.635589,-0.099277,-0.466677,
0,81,460.000000,agent_2,actor_logits,10,1,12,1.192695,-1.594782,0.364315,2.271574,0.222844,-0.191704,0.828380,0.111536,-0.878800,-0.571413,0.296397,-0.068014,0.003281,-1.594782,-0.117901,1.192695,0.645552,
0,82,461.500000,agent_0,actor_logits,1,1,12,1.103456,-1.909917,0.340037,2.275819,0.210532,-0.280989,1.103456,0.402713,-1.135916,-0.489703,0.162657,0.063414,-0.062171,-1.909917,-0.171757,0.763419,0.588721,
0,83,468.100000,agent_1,actor_logits,10,1,12,0.959713,-1.908676,0.100484,2.299398,0.184526,-0.299608,0.859229,0.389596,-0.976495,-0.173009,0.076851,-0.020543,-0.085698,-1.908676,-0.184706,0.959713,0.579359,
0,84,480.900000,agent_2,actor_logits,6,1,12,1.395934,-2.137114,0.561159,2.141652,0.256234,-0.527304,0.834775,0.607424,-1.424508,-0.193583,0.827964,1.395934,0.142699,-1.864181,-0.258938,-2.137114,0.365632,
0,85,482.500000,agent_0,actor_logits,2,1,12,1.966471,-2.900928,0.271235,1.820523,0.324328,-0.712855,1.695235,1.966471,-2.154966,-0.106596,0.079786,1.440190,0.028175,-2.900928,-0.417849,-2.793894,-0.191966,
0,86,489.000000,agent_1,actor_logits,6,1,12,1.248670,-2.188723,0.413345,2.190813,0.228111,-0.538305,0.466873,0.835325,-1.268791,0.362747,0.517373,1.248670,0.362991,-2.138486,-0.348702,-2.188723,0.432812,
0,87,491.400000,agent_2,actor_logits,2,1,12,1.042025,-1.480176,0.101728,2.219166,0.190237,-0.274504,0.517537,1.042025,-0.942471,0.940297,-1.480176,-0.696724,0.743323,-0.341309,-0.449080,-0.901107,0.739616,
0,88,494.600000,agent_0,actor_logits,1,1,12,1.372707,-1.897465,0.231847,2.110132,0.249092,-0.445436,1.372707,0.582275,-1.897465,0.657802,-1.223707,0.332647,1.140860,-1.168383,-0.292026,-1.759331,0.289977,
0,89,499.500000,agent_1,actor_logits,4,1,12,1.284869,-1.306118,0.088521,2.157764,0.232549,-0.347485,0.625213,0.157403,-1.241131,1.284869,-1.306118,-0.298139,1.196348,-0.530046,-0.257023,-1.142382,0.636982,
0,90,507.300000,agent_0,actor_logits,2,1,12,1.372215,-1.933403,0.096043,2.072649,0.240861,-0.488273,1.276172,1.372215,-1.816388,0.566777,-1.318638,0.266650,0.853874,-1.406365,-0.326533,-1.933403,0.243858,
0,91,513.000000,agent_2,actor_logits,4,1,12,1.660278,-1.093641,0.619941,2.091813,0.324171,-0.297746,0.312756,-0.280980,-0.960075,1.660278,-1.025538,-0.182609,1.040337,-0.563095,-0.198575,-1.093641,0.679960,
0,92,519.400000,agent_0,actor_logits,7,1,12,1.120802,-1.725873,0.005537,2.156328,0.200442,-0.437970,1.115265,0.169410,-1.716080,0.907786,-0.979053,0.472442,1.120802,-1.183780,-0.205571,-1.725873,0.349686,
0,93,523.500000,agent_2,actor_logits,7,1,12,1.236900,-1.021594,0.232900,2.241252,0.233363,-0.295659,0.047034,-0.086421,-0.890768,0.616030,-0.719722,0.094950,1.236900,-0.437777,0.024357,-1.021594,1.004000,
0,94,523.900000,agent_1,actor_logits,7,1,12,1.036267,-1.539493,0.157656,2.207130,0.187455,-0.389333,0.806096,0.878611,-1.539493,-0.829256,-0.590445,0.613267,1.036267,-0.691921,-0.000008,-1.438858,0.744075,
0,95,539.200000,agent_0,actor_logits,1,1,12,1.474077,-1.278442,0.528696,2.147673,0.275084,-0.289111,1.474077,0.578120,-1.209808,-1.094509,-0.213989,0.334487,-1.278442,-0.104557,0.685606,-0.913641,0.945381,
0,96,550.300000,agent_2,actor_logits,1,1,12,1.129733,-1.324864,0.087196,2.230881,0.203522,-0.262671,1.129733,0.261215,-0.968107,-0.978395,-0.028262,0.422756,-1.324864,0.086501,0.754200,-0.751751,1.042537,
0,97,553.900000,agent_0,actor_logits,1,1,12,1.671925,-1.792863,0.204382,1.956529,0.291346,-0.485261,1.671925,1.467543,-1.724649,-0.727728,-0.406648,1.028085,-1.218727,-1.347048,0.479367,-1.792863,0.426474,
0,98,562.600000,agent_1,actor_logits,11,1,12,1.112101,-1.246122,0.428465,2.256230,0.209156,-0.300203,0.683636,0.545527,-0.820273,-0.523866,-0.080275,0.595770,-1.246122,-0.424529,0.675534,-0.984739,1.112101,
0,99,565.000000,agent_2,actor_logits,1,1,12,1.533835,-1.645480,0.143564,2.002634,0.267094,-0.480421,1.533835,1.390271,-1.603256,-0.603940,-0.295870,1.058166,-1.278880,-1.423946,0.440711,-1.645480,0.370066,
0,100,568.000000,agent_0,actor_logits,1,1,12,1.069821,-1.424567,0.264356,2.225884,0.200132,-0.389973,1.069821,0.165691,-1.086040,0.255232,-0.045900,0.776873,-1.424567,-0.933856,0.634940,-1.286832,0.805465,
0,101,579.100000,agent_2,actor_logits,11,1,12,0.899147,-1.433620,0.111340,2.264244,0.170328,-0.363118,0.749839,-0.130208,-0.848550,0.372150,0.117734,0.787807,-1.433620,-0.677177,0.703158,-1.166320,0.899147,
0,102,582.100000,agent_0,actor_logits,1,1,12,1.572785,-1.963616,0.409841,2.022101,0.277660,-0.563633,1.572785,1.132934,-1.604245,-0.080500,-0.137302,1.162944,-1.409056,-1.765078,0.492578,-1.963616,0.390994,
0,103,591.300000,agent_1,actor_logits,6,1,12,2.178266,-2.009780,0.999759,1.802804,0.430537,-0.570436,1.178506,0.786734,-1.822774,-0.032065,0.540015,2.178266,-1.132109,-1.383194,0.643619,-2.009780,-1.546556,
0,104,596.200000,agent_0,actor_logits,6,1,12,1.638572,-1.617286,0.601015,2.029064,0.307941,-0.470469,1.037557,-0.035274,-1.566290,0.815059,0.362923,1.638572,-1.177637,-0.777847,0.717925,-1.617286,-1.448091,
0,105,603.400000,agent_1,actor_logits,4,1,12,1.271829,-1.348247,0.318434,2.171423,0.243021,-0.378992,0.953395,0.359064,-1.348247,1.271829,-0.943623,0.401783,-0.973778,0.222614,0.640551,-0.787998,-1.279453,
0,106,606.500000,agent_2,actor_logits,1,1,12,1.305680,-1.687917,0.130337,2.078343,0.235067,-0.440564,1.305680,1.175343,-1.687917,0.164743,-0.664749,0.991837,-1.130438,-0.295095,0.674520,-1.218339,-1.493311,
0,107,616.300000,agent_0,actor_logits,1,1,12,2.265928,-1.844564,1.043450,1.727718,0.456413,-0.499684,2.265928,1.222478,-1.844564,1.138204,-1.275706,-0.527896,-1.154255,-0.172349,0.507664,-1.160816,-1.614275,
0,108,625.300000,agent_0,actor_logits,1,1,12,2.136588,-1.949858,0.149645,1.676040,0.358937,-0.585027,2.136588,1.986943,-1.949858,1.245001,-1.415624,-0.290741,-1.154287,-0.761115,0.420355,-1.612164,-1.784388,
0,109,627.800000,agent_1,actor_logits,2,1,12,1.749525,-1.652497,0.139949,1.909721,0.323011,-0.439653,1.609575,1.749525,-1.652497,0.268648,-1.036708,-0.184134,-0.970101,-0.007375,0.569265,-1.019180,-1.494167,
0,110,639.400000,agent_0,actor_logits,1,1,12,1.464756,-1.377800,0.644230,2.108387,0.274364,-0.331304,1.464756,0.820527,-1.377800,0.804511,-0.977082,-0.525451,-1.018091,0.579627,0.735036,-0.671535,-1.368810,
0,111,639.900000,agent_2,actor_logits,1,1,12,1.980875,-1.898188,0.177477,1.779023,0.359565,-0.495329,1.980875,1.803398,-1.898188,0.435732,-1.095813,-0.132503,-1.056570,-0.371671,0.593397,-1.218743,-1.698353,
0,112,648.500000,agent_1,actor_logits,1,1,12,1.557865,-1.536735,0.350928,2.010638,0.282034,-0.464179,1.557865,1.100666,-1.536735,1.206937,-1.057715,-0.385921,-1.064725,-0.018468,0.662431,-0.963791,-1.509968,
