episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5,logit_a6
0,112,93.371583,agent_2,actor_logits,3,1,5,11.722352,-12.842492,14.486357,0.000019,0.999999,-12.842492,-3.319346,-3.014790,11.722352,-2.764005,,
0,113,94.927147,agent_5,actor_logits,2,1,5,6.765596,-7.737627,8.145065,0.003497,0.999633,-7.737627,-1.379469,6.765596,-4.587946,-2.874854,,
0,114,94.978047,agent_4,actor_logits,2,1,4,9.467119,-11.987982,11.211222,0.000194,0.999985,-11.987982,-3.644305,9.467119,-1.744102,,,
0,115,97.091269,agent_3,actor_logits,3,1,4,11.187098,-9.675131,13.279076,0.000024,0.999998,-9.291418,-9.675131,-2.091978,11.187098,,,
0,116,97.992498,agent_1,actor_logits,1,1,4,11.008526,-14.328542,14.219372,0.000017,0.999999,-14.328542,11.008526,-3.702308,-3.210846,,,
0,117,98.170028,agent_2,actor_logits,3,1,4,6.276908,-11.982437,8.748108,0.002144,0.999786,-11.982437,-2.471199,-3.526825,6.276908,,,
0,118,99.287690,agent_5,actor_logits,4,1,5,11.273438,-10.806961,11.749464,0.000157,0.999988,-10.806961,-1.100811,-7.422266,-0.476025,11.273438,,
0,119,100.087017,agent_4,actor_logits,3,1,4,6.539850,-14.720924,7.895407,0.003774,0.999586,-14.720924,-1.355557,-3.544943,6.539850,,,
0,120,102.202507,agent_1,actor_logits,1,1,4,10.839094,-17.075609,14.028414,0.000015,0.999999,-17.075609,10.839094,-3.189320,-4.757113,,,
0,121,103.766754,agent_5,actor_logits,3,1,4,11.961575,-15.946940,10.232471,0.000404,0.999964,-15.946940,1.729103,-12.470139,11.961575,,,
0,122,104.396836,agent_0,actor_logits,2,1,5,13.317484,-15.722174,14.327254,0.000009,0.999999,-15.722174,-1.009770,13.317484,-7.101153,-6.011891,,
0,123,105.517920,agent_3,actor_logits,1,1,4,9.560371,-16.916739,10.888901,0.000223,0.999981,-16.916739,9.560371,-1.328530,-7.160154,,,
0,124,105.802964,agent_1,actor_logits,2,1,3,9.987525,-14.595314,22.988302,0.000000,1.000000,-14.595314,-13.000777,9.987525,,,,
0,125,106.233034,agent_2,actor_logits,4,1,5,7.979232,-8.970217,4.752431,0.049715,0.991404,-8.970217,3.226801,-4.439565,-2.248028,7.979232,,
0,126,107.655877,agent_0,actor_logits,5,1,6,15.974843,-12.711830,11.028849,0.000196,0.999984,-12.711830,-2.468028,-4.492804,4.945994,-1.894574,15.974843,
0,127,110.077753,agent_2,actor_logits,1,1,4,10.640015,-10.868515,13.381781,0.000042,0.999997,-10.868515,10.640015,-2.885519,-2.741766,,,
0,128,110.105942,agent_1,actor_logits,2,1,3,2.349528,-12.899550,11.901045,0.000091,0.999993,-12.899550,-9.551517,2.349528,,,,
0,129,110.124663,agent_3,actor_logits,3,1,5,11.557077,-14.515792,13.553893,0.000023,0.999998,-14.515792,-3.750540,-1.996815,11.557077,-6.961172,,
0,130,111.122625,agent_0,actor_logits,1,1,4,10.697685,-15.946411,14.972039,0.000007,1.000000,-15.946411,10.697685,-5.341898,-4.274354,,,
0,131,111.335230,agent_4,actor_logits,1,1,4,12.372812,-18.920340,15.242952,0.000005,1.000000,-18.920340,12.372812,-2.870140,-4.528180,,,
0,132,113.945280,agent_2,actor_logits,2,1,5,7.947794,-7.695554,8.339362,0.003440,0.999641,-7.695554,-1.081979,7.947794,-0.391568,-6.805804,,
0,133,114.052514,agent_3,actor_logits,4,1,5,9.070210,-14.260063,10.201345,0.000512,0.999956,-14.260063,-3.455350,-1.131135,-3.495194,9.070210,,
0,134,114.408349,agent_1,actor_logits,3,1,4,9.102936,-13.355008,10.665861,0.000356,0.999970,-13.355008,-1.562925,-2.839014,9.102936,,,
0,135,114.429386,agent_0,actor_logits,3,1,5,11.448305,-13.312875,8.978550,0.001258,0.999874,-13.312875,2.469756,-7.707864,11.448305,-6.300058,,
0,136,114.553894,agent_5,actor_logits,1,1,4,9.680118,-18.249147,13.322530,0.000033,0.999998,-18.249147,9.680118,-4.564559,-3.642412,,,
0,137,114.930679,agent_4,actor_logits,2,1,5,12.107744,-13.772091,12.951920,0.000064,0.999995,-13.772091,-8.118435,12.107744,-0.844175,-0.903189,,
0,138,117.845988,agent_3,actor_logits,5,1,6,13.956926,-14.764177,11.338732,0.000172,0.999986,-14.764177,2.618195,0.645163,-3.101937,-2.766124,13.956926,
0,139,118.032108,agent_2,actor_logits,1,1,5,6.773910,-8.759553,6.056384,0.022523,0.996937,-8.759553,6.773910,-4.627342,-0.465497,0.717526,,
0,140,118.356707,agent_0,actor_logits,1,1,5,11.224825,-13.685564,8.867447,0.001390,0.999859,-13.685564,11.224825,-8.171981,2.357378,-7.982417,,
0,141,118.572144,agent_4,actor_logits,4,1,5,17.740183,-14.285526,14.292521,0.000009,0.999999,-14.285526,-9.892986,-4.875583,3.447661,17.740183,,
0,142,119.529177,agent_5,actor_logits,1,1,4,6.857606,-20.100693,10.790534,0.000326,0.999973,-20.100693,6.857606,-5.096897,-3.932928,,,
0,143,121.282119,agent_3,actor_logits,1,1,4,12.950199,-19.996258,13.317879,0.000024,0.999998,-19.996258,12.950199,-0.367679,-7.742570,,,
0,144,121.906832,agent_0,actor_logits,3,1,4,7.240730,-14.293190,6.595576,0.010416,0.998632,-14.293190,-5.248187,0.645154,7.240730,,,
0,145,121.969870,agent_4,actor_logits,3,1,4,8.210989,-15.085812,11.498944,0.000129,0.999990,-15.085812,-7.816608,-3.287955,8.210989,,,
0,146,122.837359,agent_2,actor_logits,3,1,5,11.334031,-13.672449,13.153382,0.000049,0.999997,-13.672449,-2.572423,-3.112823,11.334031,-1.819352,,
0,147,123.886851,agent_1,actor_logits,1,1,5,9.175026,-12.908045,8.343952,0.002278,0.999758,-12.908045,9.175026,0.831074,-3.284591,-6.060048,,
0,148,124.568473,agent_5,actor_logits,2,1,3,11.526016,-18.210167,21.647509,0.000000,1.000000,-18.210167,-10.121492,11.526016,,,,
0,149,125.296880,agent_0,actor_logits,3,1,5,13.584009,-12.401470,16.600872,0.000001,1.000000,-12.401470,-5.736897,-3.016863,13.584009,-5.448150,,
0,150,125.719863,agent_3,actor_logits,1,1,5,9.242743,-16.278093,10.316643,0.000642,0.999944,-16.278093,9.242743,-1.073900,-4.906310,-1.488028,,
0,151,126.781586,agent_4,actor_logits,4,1,5,12.345683,-14.077995,12.879860,0.000040,0.999997,-14.077995,-0.534177,-3.175193,-4.116034,12.345683,,
0,152,128.256668,agent_1,actor_logits,2,1,6,9.712786,-10.080385,9.587627,0.001194,0.999890,-10.080385,-4.475378,9.712786,-0.476305,-3.101660,0.125158,
0,153,128.332508,agent_2,actor_logits,3,1,4,6.493224,-11.632517,7.974411,0.003198,0.999647,-11.632517,-5.156547,-1.481187,6.493224,,,
0,154,128.915106,agent_0,actor_logits,4,1,5,8.154284,-13.746304,10.680006,0.000749,0.999936,-13.746304,-2.543849,-2.764963,-2.525721,8.154284,,
0,155,129.506573,agent_5,actor_logits,2,1,3,3.856207,-17.143351,13.003247,0.000032,0.999998,-17.143351,-9.147040,3.856207,,,,
0,156,130.790625,agent_4,actor_logits,1,1,4,13.107800,-17.404902,15.973480,0.000002,1.000000,-17.404902,13.107800,-2.865680,-6.602697,,,
0,157,131.265068,agent_3,actor_logits,1,1,4,6.571081,-15.557636,10.619356,0.000334,0.999972,-15.557636,6.571081,-5.941135,-4.048275,,,
0,158,131.590863,agent_0,actor_logits,4,1,5,14.411596,-15.487027,12.174260,0.000068,0.999995,-15.487027,-7.003323,2.237336,-4.947273,14.411596,,
0,159,131.745461,agent_1,actor_logits,4,1,5,11.982071,-10.926522,11.108265,0.000190,0.999985,-10.926522,-5.314857,-2.564576,0.873806,11.982071,,
0,160,134.226790,agent_5,actor_logits,3,1,4,10.373920,-17.969931,15.050764,0.000006,1.000000,-17.969931,-6.003642,-4.676843,10.373920,,,
0,161,134.669241,agent_4,actor_logits,4,1,6,13.513753,-12.843330,12.767221,0.000056,0.999996,-12.843330,-1.337739,-0.668719,-4.426138,13.513753,0.746531,
0,162,135.643365,agent_1,actor_logits,3,1,5,8.451897,-9.906035,8.314779,0.002468,0.999740,-9.906035,0.137118,-2.845696,8.451897,-4.447737,,
0,163,136.396171,agent_3,actor_logits,4,1,5,12.978877,-14.364246,12.160083,0.000070,0.999995,-14.364246,-6.529974,-3.428490,0.818795,12.978877,,
0,164,136.473802,agent_2,actor_logits,4,1,5,6.485336,-7.417001,5.248240,0.041181,0.993723,-7.417001,1.237097,-0.430740,-3.124676,6.485336,,
0,165,138.547742,agent_4,actor_logits,3,1,4,11.493900,-18.064034,13.534164,0.000019,0.999999,-18.064034,-2.040264,-7.212704,11.493900,,,
0,166,139.873286,agent_2,actor_logits,1,1,4,10.777385,-9.417078,12.411259,0.000060,0.999996,-9.417078,10.777385,-1.633874,-4.093103,,,
0,167,140.381369,agent_1,actor_logits,1,1,4,9.648569,-9.621445,9.592000,0.000723,0.999932,-9.621445,9.648569,0.056569,-8.969296,,,
