episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5,logit_a6,logit_a7
0,40,40.000000,agent_5,actor_logits,0,1,3,4.761479,-15.283868,1.532533,0.467771,0.822377,4.761479,3.228946,-15.283868,,,,,
0,42,42.000000,agent_0,actor_logits,1,1,3,7.446662,-7.786650,11.454071,0.000136,0.999989,-7.786650,7.446662,-4.007410,,,,,
0,42,42.000000,agent_1,actor_logits,0,1,4,3.328403,-4.130277,2.043887,0.373788,0.883150,3.328403,1.284516,-2.786562,-4.130277,,,,
0,42,42.000000,agent_2,actor_logits,1,1,3,7.475139,-7.793208,11.495934,0.000131,0.999990,-7.793208,7.475139,-4.020794,,,,,
0,42,42.000000,agent_3,actor_logits,1,1,3,7.057148,-9.842691,11.668127,0.000109,0.999991,-9.842691,7.057148,-4.610978,,,,,
0,42,42.000000,agent_4,actor_logits,1,1,3,7.020801,-9.789632,11.625356,0.000114,0.999991,-9.789632,7.020801,-4.604555,,,,,
0,42,42.000000,agent_5,actor_logits,1,1,3,7.110357,-9.591664,11.816140,0.000096,0.999993,-9.591664,7.110357,-4.705783,,,,,
0,44,44.000000,agent_0,actor_logits,2,1,4,5.768302,-12.362722,1.923045,0.539771,0.835865,3.845257,-12.362722,5.768302,2.776649,,,,
0,44,44.000000,agent_1,actor_logits,0,1,3,7.509468,-7.120668,9.756043,0.000630,0.999942,7.509468,-7.120668,-2.246576,,,,,
0,44,44.000000,agent_2,actor_logits,2,1,4,5.773332,-12.385387,1.884249,0.541913,0.833504,3.889083,-12.385387,5.773332,2.732825,,,,
0,44,44.000000,agent_3,actor_logits,2,1,4,7.123047,-12.217762,2.775233,0.236664,0.939538,0.917121,-12.217762,7.123047,4.347815,,,,
0,44,44.000000,agent_4,actor_logits,2,1,4,7.115546,-12.185808,2.736770,0.242192,0.937446,0.874912,-12.185808,7.115546,4.378776,,,,
0,44,44.000000,agent_5,actor_logits,2,1,4,6.972857,-12.083754,2.640958,0.259948,0.931365,0.940636,-12.083754,6.972857,4.331900,,,,
0,46,46.000000,agent_0,actor_logits,0,1,4,11.920515,-13.119429,8.786081,0.001529,0.999845,11.920515,-13.119429,-1.017313,3.134434,,,,
0,46,46.000000,agent_1,actor_logits,0,1,3,7.046846,-9.461533,6.509559,0.011168,0.998513,7.046846,-9.461533,0.537287,,,,,
0,46,46.000000,agent_2,actor_logits,0,1,4,11.950339,-13.105431,8.856283,0.001436,0.999855,11.950339,-13.105431,-1.031682,3.094056,,,,
0,46,46.000000,agent_3,actor_logits,0,1,4,10.192389,-12.291182,6.621473,0.010396,0.998648,10.192389,-12.291182,-0.515923,3.570917,,,,
0,46,46.000000,agent_4,actor_logits,0,1,4,10.173132,-12.274935,6.599056,0.010600,0.998618,10.173132,-12.274935,-0.516699,3.574076,,,,
0,46,46.000000,agent_5,actor_logits,0,1,4,10.223896,-12.156517,6.692636,0.009754,0.998743,10.223896,-12.156517,-0.643180,3.531260,,,,
0,48,48.000000,agent_0,actor_logits,1,1,3,4.543826,-6.707533,9.146254,0.001241,0.999880,-6.707533,4.543826,-4.602428,,,,,
0,48,48.000000,agent_1,actor_logits,2,1,3,10.483489,-13.139366,11.716983,0.000104,0.999992,-1.233494,-13.139366,10.483489,,,,,
0,48,48.000000,agent_2,actor_logits,1,1,3,4.560646,-6.691467,9.188253,0.001201,0.999885,-6.691467,4.560646,-4.627607,,,,,
0,48,48.000000,agent_3,actor_logits,1,1,3,5.553526,-7.944292,10.324244,0.000392,0.999966,-7.944292,5.553526,-4.770717,,,,,
0,48,48.000000,agent_4,actor_logits,1,1,3,5.558631,-7.945087,10.334579,0.000388,0.999966,-7.945087,5.558631,-4.775949,,,,,
0,48,48.000000,agent_5,actor_logits,1,1,3,5.600193,-7.862798,10.535013,0.000327,0.999972,-7.862798,5.600193,-4.934821,,,,,
0,50,50.000000,agent_0,actor_logits,2,1,3,4.640253,-9.105375,5.368784,0.029566,0.995361,-9.105375,-0.728531,4.640253,,,,,
0,50,50.000000,agent_1,actor_logits,1,1,4,3.575387,-7.443210,1.342344,0.811531,0.700072,-7.443210,3.575387,2.233044,1.786680,,,,
0,50,50.000000,agent_2,actor_logits,2,1,3,4.625268,-9.091840,5.348069,0.030084,0.995264,-9.091840,-0.722801,4.625268,,,,,
0,50,50.000000,agent_3,actor_logits,2,1,3,4.039809,-9.571969,4.445533,0.063225,0.988404,-9.571969,-0.405724,4.039809,,,,,
0,50,50.000000,agent_4,actor_logits,2,1,3,4.030738,-9.569862,4.434643,0.063783,0.988279,-9.569862,-0.403905,4.030738,,,,,
0,50,50.000000,agent_5,actor_logits,2,1,3,3.952731,-9.509628,4.342074,0.068709,0.987156,-9.509628,-0.389343,3.952731,,,,,
0,52,52.000000,agent_0,actor_logits,0,1,4,2.633858,-5.655696,0.714211,0.886673,0.608170,2.633858,-5.655696,1.919647,0.765956,,,,
0,52,52.000000,agent_1,actor_logits,0,1,4,3.879824,-5.847748,2.261143,0.453535,0.873976,3.879824,-5.847748,0.658584,1.618682,,,,
0,52,52.000000,agent_2,actor_logits,0,1,4,2.650138,-5.661009,0.734024,0.880673,0.613401,2.650138,-5.661009,1.916114,0.753261,,,,
0,52,52.000000,agent_3,actor_logits,0,1,4,2.542289,-5.014287,1.057916,0.797351,0.686297,2.542289,-5.014287,1.484373,0.329482,,,,
0,52,52.000000,agent_4,actor_logits,0,1,4,2.542307,-5.006648,1.064019,0.795765,0.687551,2.542307,-5.006648,1.478288,0.324467,,,,
0,52,52.000000,agent_5,actor_logits,0,1,4,2.566290,-4.986821,1.118676,0.779702,0.699239,2.566290,-4.986821,1.447614,0.292190,,,,
0,54,54.000000,agent_0,actor_logits,1,1,3,2.290005,-4.761356,6.068729,0.023263,0.996830,-4.761356,2.290005,-3.778724,,,,,
0,54,54.000000,agent_1,actor_logits,1,1,3,2.706178,-4.202518,6.858717,0.016124,0.997955,-4.152539,2.706178,-4.202518,,,,,
0,54,54.000000,agent_2,actor_logits,1,1,3,2.299270,-4.757424,6.083328,0.023028,0.996868,-4.757424,2.299270,-3.784058,,,,,
0,54,54.000000,agent_3,actor_logits,1,1,3,3.261566,-5.263014,7.666809,0.005944,0.999334,-5.263014,3.261566,-4.405242,,,,,
0,54,54.000000,agent_4,actor_logits,1,1,3,3.268979,-5.265460,7.680692,0.005878,0.999342,-5.265460,3.268979,-4.411714,,,,,
0,54,54.000000,agent_5,actor_logits,1,1,3,3.301205,-5.265459,7.746671,0.005598,0.999378,-5.265459,3.301205,-4.445467,,,,,
0,56,56.000000,agent_0,actor_logits,2,1,3,7.536821,-16.670738,4.142896,0.080500,0.984371,-16.670738,3.393926,7.536821,,,,,
0,56,56.000000,agent_1,actor_logits,2,1,3,7.549680,-16.409300,4.204405,0.076666,0.985290,-16.409300,3.345275,7.549680,,,,,
0,56,56.000000,agent_2,actor_logits,2,1,3,7.531631,-16.667185,4.133990,0.081070,0.984234,-16.667185,3.397641,7.531631,,,,,
0,56,56.000000,agent_3,actor_logits,2,1,3,6.863364,-17.011145,2.626925,0.246928,0.932574,-17.011145,4.236439,6.863364,,,,,
0,56,56.000000,agent_4,actor_logits,2,1,3,6.856607,-17.012695,2.613396,0.249170,0.931719,-17.012695,4.243212,6.856607,,,,,
0,56,56.000000,agent_5,actor_logits,2,1,3,6.826458,-17.017992,2.552800,0.259391,0.927761,-17.017992,4.273658,6.826458,,,,,
0,58,58.000000,agent_0,actor_logits,2,1,4,5.984577,-4.863752,0.832835,0.613806,0.696931,-4.464086,-4.863752,5.984577,5.151742,,,,
0,58,58.000000,agent_1,actor_logits,2,1,4,6.185789,-4.905904,1.233194,0.534269,0.774355,-4.529650,-4.905904,6.185789,4.952595,,,,
0,58,58.000000,agent_2,actor_logits,2,1,4,5.984732,-4.866769,0.841553,0.612270,0.698768,-4.455516,-4.866769,5.984732,5.143179,,,,
0,58,58.000000,agent_3,actor_logits,2,1,4,5.691598,-4.748740,0.770495,0.624686,0.683591,-4.230353,-4.748740,5.691598,4.921103,,,,
0,58,58.000000,agent_4,actor_logits,2,1,4,5.688790,-4.748407,0.768991,0.624939,0.683266,-4.227829,-4.748407,5.688790,4.919799,,,,
0,58,58.000000,agent_5,actor_logits,2,1,4,5.674750,-4.745940,0.754962,0.627267,0.680222,-4.218402,-4.745940,5.674750,4.919787,,,,
0,60,60.000000,agent_0,actor_logits,0,1,4,11.404380,-10.889648,8.838303,0.001453,0.999853,11.404380,-10.889648,-1.791343,2.566077,,,,
0,60,60.000000,agent_1,actor_logits,0,1,4,11.622263,-10.991070,9.161646,0.001087,0.999894,11.622263,-10.991070,-1.838941,2.460617,,,,
0,60,60.000000,agent_2,actor_logits,0,1,4,11.415258,-10.892332,8.855610,0.001431,0.999856,11.415258,-10.892332,-1.794344,2.559648,,,,
0,60,60.000000,agent_3,actor_logits,0,1,4,11.796065,-10.887878,9.396577,0.000876,0.999916,11.796065,-10.887878,-2.151581,2.399488,,,,
