episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5,logit_a6,logit_a7
0,19,25.203930,agent_2,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,20,26.360680,agent_3,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,21,27.000000,agent_4,actor_logits,2,1,3,0.116749,-0.339140,0.079054,1.080710,0.390950,-0.339140,0.037696,0.116749,,,,,
0,21,27.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,22,30.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,23,30.327440,agent_1,actor_logits,2,1,4,0.154625,-0.106730,0.013469,1.379774,0.279967,0.141155,-0.049674,0.154625,-0.106730,,,,
0,24,32.295630,agent_0,actor_logits,2,1,4,0.191223,-0.127794,0.074053,1.377417,0.292772,0.117170,-0.083028,0.191223,-0.127794,,,,
0,25,32.484040,agent_2,actor_logits,2,1,3,0.116749,-0.339140,0.079054,1.080710,0.390950,-0.339140,0.037696,0.116749,,,,,
0,26,33.000000,agent_4,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,26,33.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,27,35.304952,agent_3,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,28,36.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,29,36.327440,agent_1,actor_logits,2,1,5,0.108071,-0.111270,0.125797,1.606441,0.228666,-0.111270,-0.017726,0.108071,-0.083499,-0.039622,,,
0,30,36.956176,agent_2,actor_logits,2,1,3,0.116749,-0.339140,0.079054,1.080710,0.390950,-0.339140,0.037696,0.116749,,,,,
0,31,38.000000,agent_4,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,32,38.295630,agent_0,actor_logits,0,1,5,0.173465,-0.194901,0.029772,1.598120,0.239854,0.173465,-0.098141,0.143692,-0.194901,-0.121550,,,
0,33,39.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,34,42.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,35,42.327440,agent_1,actor_logits,0,1,5,0.460451,-0.436456,0.245252,1.553998,0.306811,0.460451,-0.019669,0.215199,-0.337419,-0.436456,,,
0,36,43.000000,agent_4,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,37,44.249224,agent_3,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,38,45.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,39,46.105880,agent_0,actor_logits,2,1,4,0.156025,-0.441118,0.069533,1.363427,0.300649,-0.441118,-0.014856,0.156025,0.086492,,,,
0,40,48.000000,agent_4,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,40,48.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,41,48.158392,agent_1,actor_logits,6,1,7,0.579309,-0.620892,0.188028,1.894689,0.220525,-0.620892,0.096273,0.085499,0.126529,-0.033446,0.391281,0.579309,
0,42,51.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,43,53.000000,agent_4,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,44,53.193496,agent_3,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,45,53.916129,agent_0,actor_logits,2,1,5,0.100406,-0.314380,0.063804,1.600286,0.227356,-0.314380,0.005547,0.100406,-0.015880,0.036602,,,
0,46,54.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,47,56.956176,agent_2,actor_logits,2,1,3,0.116749,-0.339140,0.079054,1.080710,0.390950,-0.339140,0.037696,0.116749,,,,,
0,48,57.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,49,58.000000,agent_4,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,50,58.454022,agent_1,actor_logits,2,1,4,0.185401,-0.081297,0.237915,1.379535,0.301159,-0.080734,-0.081297,0.185401,-0.052513,,,,
0,51,59.916129,agent_0,actor_logits,0,1,5,0.463539,-0.438465,0.247845,1.553390,0.307579,0.463539,-0.019512,0.215693,-0.339290,-0.438465,,,
0,52,60.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,53,62.137767,agent_3,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,54,63.000000,agent_4,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,54,63.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,55,64.454022,agent_1,actor_logits,2,1,5,0.139172,-0.139510,0.099024,1.604337,0.233443,0.040147,-0.096270,0.139172,-0.139510,-0.045980,,,
0,56,65.747081,agent_0,actor_logits,6,1,7,0.434589,-0.444943,0.090110,1.913527,0.198861,-0.444943,0.104357,0.012750,0.116163,-0.079655,0.344480,0.434589,
0,57,66.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,58,66.175720,agent_2,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,59,68.000000,agent_4,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,60,69.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,61,70.454022,agent_1,actor_logits,0,1,5,0.456050,-0.373358,0.254526,1.557758,0.306094,0.456050,-0.041103,0.201524,-0.348890,-0.373358,,,
0,62,71.082039,agent_3,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,63,72.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,64,73.000000,agent_4,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,65,75.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,66,75.119992,agent_2,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,67,76.042712,agent_0,actor_logits,2,1,4,0.143555,-0.043668,0.167002,1.383057,0.285193,-0.023447,-0.043668,0.143555,-0.041640,,,,
0,68,76.284974,agent_1,actor_logits,6,1,7,0.464927,-0.410025,0.121029,1.913442,0.204121,-0.410025,0.053360,0.061159,0.085097,-0.076759,0.343898,0.464927,
0,69,78.000000,agent_4,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,69,78.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,70,80.026311,agent_3,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,71,81.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,72,82.042712,agent_0,actor_logits,2,1,5,0.100433,-0.191314,0.098727,1.605099,0.227003,-0.191314,-0.014006,0.100433,-0.049905,0.001706,,,
0,73,83.000000,agent_4,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,74,84.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,75,84.064264,agent_2,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,76,86.580604,agent_1,actor_logits,2,1,4,0.186686,-0.082093,0.195297,1.379933,0.298179,-0.008611,-0.082093,0.186686,-0.078867,,,,
0,77,87.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,78,88.000000,agent_4,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,79,88.042712,agent_0,actor_logits,0,1,5,0.460781,-0.436942,0.245768,1.553896,0.306921,0.460781,-0.019209,0.215013,-0.338222,-0.436942,,,
0,80,88.970583,agent_3,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,81,90.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,82,92.580604,agent_1,actor_logits,2,1,5,0.138871,-0.156530,0.054014,1.603029,0.232924,0.084858,-0.092030,0.138871,-0.156530,-0.074592,,,
0,83,93.000000,agent_4,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,83,93.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,84,93.008536,agent_2,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,85,93.873663,agent_0,actor_logits,6,1,7,0.404606,-0.406118,0.073690,1.917227,0.194612,-0.406118,0.101009,0.003919,0.110199,-0.086495,0.330916,0.404606,
0,86,96.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,87,97.914855,agent_3,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,88,98.000000,agent_4,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,89,98.580604,agent_1,actor_logits,0,1,5,0.456436,-0.373577,0.254889,1.557678,0.306196,0.456436,-0.041037,0.201547,-0.349279,-0.373577,,,
0,90,99.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,91,101.952808,agent_2,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,92,102.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,93,103.000000,agent_4,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,94,104.169294,agent_0,actor_logits,2,1,4,0.144344,-0.056236,0.126648,1.383030,0.283380,0.017696,-0.042558,0.144344,-0.056236,,,,
0,95,104.411556,agent_1,actor_logits,6,1,7,0.444623,-0.384129,0.106065,1.915836,0.201074,-0.384129,0.051208,0.056102,0.081373,-0.084529,0.338557,0.444623,
0,96,105.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,97,106.859127,agent_3,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,98,108.000000,agent_4,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,98,108.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,99,110.169294,agent_0,actor_logits,2,1,5,0.098840,-0.164543,0.108269,1.605847,0.226535,-0.164543,-0.013304,0.098840,-0.058301,-0.009429,,,
0,100,110.897080,agent_2,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,101,111.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,102,113.000000,agent_4,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,103,114.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,104,114.707186,agent_1,actor_logits,2,1,4,0.186572,-0.089458,0.164610,1.379831,0.296484,0.021963,-0.080198,0.186572,-0.089458,,,,
0,105,115.803399,agent_3,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,106,116.169294,agent_0,actor_logits,0,1,5,0.459658,-0.436567,0.244749,1.554116,0.306631,0.459658,-0.019240,0.214909,-0.337120,-0.436567,,,
0,107,117.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,108,118.000000,agent_4,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,109,119.841352,agent_2,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,110,120.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,111,120.707186,agent_1,actor_logits,2,1,5,0.138662,-0.164574,0.032037,1.602168,0.232582,0.106625,-0.088940,0.138662,-0.164574,-0.089221,,,
0,112,122.000245,agent_0,actor_logits,6,1,7,0.390922,-0.388562,0.065931,1.918825,0.192676,-0.388562,0.099514,-0.000212,0.107563,-0.089571,0.324991,0.390922,
0,113,123.000000,agent_4,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,113,123.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,114,124.747671,agent_3,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,115,126.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,116,126.707186,agent_1,actor_logits,0,1,5,0.456008,-0.373502,0.254431,1.557763,0.306078,0.456008,-0.041044,0.201577,-0.348734,-0.373502,,,
0,117,128.000000,agent_4,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,118,128.785624,agent_2,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,119,129.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,120,132.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,121,132.295876,agent_0,actor_logits,2,1,4,0.144883,-0.064255,0.104356,1.382829,0.282383,0.040527,-0.042524,0.144883,-0.064255,,,,
0,122,132.538138,agent_1,actor_logits,6,1,7,0.433669,-0.369550,0.098237,1.917125,0.199449,-0.369550,0.049614,0.053231,0.079101,-0.088284,0.335432,0.433669,
0,123,133.000000,agent_4,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,124,133.691943,agent_3,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,125,135.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,126,137.729895,agent_2,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,127,138.000000,agent_4,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,127,138.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,128,138.295876,agent_0,actor_logits,2,1,5,0.098042,-0.149621,0.110920,1.606200,0.226289,-0.149621,-0.012878,0.098042,-0.062900,-0.016076,,,
0,129,141.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,130,142.636215,agent_3,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,131,142.833768,agent_1,actor_logits,2,1,4,0.186413,-0.095819,0.145877,1.379668,0.295397,0.040536,-0.078972,0.186413,-0.095819,,,,
0,132,143.000000,agent_4,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,133,144.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,134,144.295876,agent_0,actor_logits,0,1,5,0.459714,-0.436477,0.244868,1.554103,0.306652,0.459714,-0.019189,0.214845,-0.337388,-0.436477,,,
0,135,146.674167,agent_2,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,136,147.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,137,148.000000,agent_4,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,138,148.833768,agent_1,actor_logits,2,1,5,0.138506,-0.169366,0.018877,1.601580,0.232352,0.119629,-0.087007,0.138506,-0.169366,-0.097983,,,
0,139,150.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,140,150.126827,agent_0,actor_logits,6,1,7,0.382834,-0.378350,0.061080,1.919735,0.191522,-0.378350,0.098642,-0.002906,0.106225,-0.091093,0.321754,0.382834,
0,141,151.580487,agent_3,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,142,153.000000,agent_4,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,142,153.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,143,154.833768,agent_1,actor_logits,0,1,5,0.456133,-0.373451,0.254603,1.557741,0.306114,0.456133,-0.041054,0.201530,-0.348927,-0.373451,,,
0,144,155.618439,agent_2,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
0,145,156.000000,agent_5,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,146,158.000000,agent_4,actor_logits,3,1,5,0.125238,-0.339140,0.008489,1.596930,0.226317,-0.339140,0.037696,0.116749,0.125238,0.000044,,,
0,147,159.000000,agent_5,actor_logits,5,1,6,0.175236,-0.339140,0.049998,1.779398,0.192194,-0.339140,0.037696,0.116749,0.125238,0.000044,0.175236,,
0,148,160.422458,agent_0,actor_logits,2,1,4,0.145006,-0.069152,0.090534,1.382655,0.281694,0.054472,-0.042181,0.145006,-0.069152,,,,
0,149,160.524758,agent_3,actor_logits,3,1,4,0.125238,-0.339140,0.008489,1.370666,0.282785,-0.339140,0.037696,0.116749,0.125238,,,,
