episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5,logit_a6,logit_a7,logit_a8,logit_a9,logit_a10,logit_a11,logit_a12
0,58,275.000000,agent_1,actor_logits,6,1,12,16.948509,-9.746007,8.862376,0.001397,0.999858,-2.497740,-5.975854,-9.295279,-4.568657,-4.405362,-8.995101,16.948509,-4.428270,-9.746007,-0.307096,-4.324477,8.086133,
0,59,279.600000,agent_0,actor_logits,4,1,12,24.937733,-13.387124,18.125095,0.000000,1.000000,-4.377563,-12.381605,-13.387124,-5.586708,24.937733,-2.374393,5.044196,-10.465535,-10.121980,5.290775,2.642490,6.812636,
0,60,283.400000,agent_2,actor_logits,6,1,12,15.277540,-14.791462,10.662136,0.000280,0.999976,-0.694001,-1.645508,4.615404,-1.745593,-8.337691,-8.361007,15.277540,-9.363616,-14.791462,-0.266879,-2.895963,-2.385130,
0,61,296.800000,agent_2,actor_logits,1,1,12,23.071831,-18.510468,16.287663,0.000002,1.000000,-2.411799,23.071831,-8.042090,-2.068128,-1.048084,-18.510468,6.784167,-2.680500,-12.484174,-2.110797,-13.037249,5.438361,
0,62,297.600000,agent_1,actor_logits,10,1,12,16.980736,-16.459618,3.427933,0.139722,0.968564,-0.554358,-16.459618,-2.369990,-2.994613,13.552803,-4.140569,-0.482994,-11.590421,3.084733,2.423905,16.980736,2.666890,
0,63,303.700000,agent_1,actor_logits,11,1,12,17.370600,-10.125611,7.911493,0.003530,0.999611,-3.534850,-7.826106,-10.125611,-5.174419,9.459106,-9.764981,6.643357,-9.262063,-8.264756,2.725628,0.970591,17.370600,
0,64,304.000000,agent_0,actor_logits,2,1,12,15.391873,-9.298241,10.617033,0.000435,0.999964,3.296386,-2.770192,15.391873,3.121833,-9.298241,-4.760647,4.774841,-3.746037,1.534708,-4.504062,-1.941193,-9.196137,
0,65,305.800000,agent_2,actor_logits,2,1,12,22.095715,-12.526051,17.258825,0.000001,1.000000,2.074170,1.158124,22.095715,3.031313,-12.526051,-8.741727,4.836890,-0.518011,-10.642446,-3.771953,-4.230590,-7.845759,
0,66,316.200000,agent_1,actor_logits,10,1,12,18.192154,-16.759390,12.354221,0.000124,0.999991,0.727334,-16.759390,5.837933,-2.013916,5.404642,-2.252914,5.023320,-14.045641,-2.229642,0.902136,18.192154,-6.239315,
0,67,317.900000,agent_2,actor_logits,7,1,12,15.269680,-15.331197,5.583321,0.026220,0.996107,0.110924,9.686359,5.475507,1.329648,-11.521451,-8.334914,5.970137,15.269680,-5.424860,-5.871609,-15.331197,-6.239900,
0,68,324.700000,agent_0,actor_logits,4,1,12,27.345116,-12.943616,25.080023,0.000000,1.000000,-2.239199,-2.965633,-10.773310,-2.765210,27.345116,-4.232841,2.265093,-12.943616,-1.674745,1.851902,-2.569585,-2.601834,
0,69,331.500000,agent_1,actor_logits,2,1,12,23.281931,-14.953608,18.168547,0.000000,1.000000,3.846718,4.153863,23.281931,5.113384,-14.953608,-3.961159,-0.482837,1.546968,-2.442829,-4.426947,-2.959924,-11.228993,
0,70,335.200000,agent_0,actor_logits,5,1,12,13.375398,-9.991160,0.352782,0.680972,0.587070,-1.174937,-9.991160,-5.686690,-1.454922,13.022615,13.375398,6.002487,-5.549657,-4.550068,2.225734,-6.863564,-5.421605,
0,71,337.700000,agent_2,actor_logits,1,1,12,21.140121,-18.000334,13.383747,0.000033,0.999998,-2.282423,21.140121,-9.841920,-1.353179,6.993870,-13.391370,7.756374,-4.166134,-12.323432,-1.835513,-18.000334,-0.121944,
0,72,348.500000,agent_1,actor_logits,4,1,12,25.110968,-17.982853,17.688520,0.000000,1.000000,-4.186599,-6.319255,-17.982853,-5.209140,25.110968,-4.603622,5.364967,-10.527129,-2.850761,3.339681,-3.837430,7.422447,
0,73,352.400000,agent_2,actor_logits,6,1,12,15.216944,-9.336189,13.850220,0.000021,0.999999,-0.614577,-4.171475,1.366724,-1.573261,-5.548579,-9.336189,15.216944,-5.484113,-9.157681,-1.479513,-7.986066,-0.760600,
0,74,353.200000,agent_0,actor_logits,4,1,12,17.757160,-16.020754,7.495473,0.004726,0.999444,-0.271810,-16.020754,-3.211783,-1.592325,17.757160,-4.717247,0.849093,-7.337336,10.261687,-0.675098,3.046520,-0.208002,
0,75,359.000000,agent_1,actor_logits,5,1,12,14.045409,-13.137836,3.473886,0.135650,0.969878,0.027509,-10.233626,-3.746012,-0.892247,10.571524,14.045409,3.666405,-13.137836,1.316699,3.467732,-1.283468,-4.467598,
0,76,365.800000,agent_2,actor_logits,1,1,12,23.126022,-17.240797,15.998745,0.000002,1.000000,-1.495669,23.126022,-6.051241,-0.936493,-3.324095,-17.240797,7.127277,-1.525638,-8.579370,-3.379745,-16.419107,2.849139,
0,77,374.800000,agent_2,actor_logits,2,1,12,16.038965,-11.522916,9.542313,0.000772,0.999927,1.306674,-0.591096,16.038965,1.579733,-10.324636,-11.522916,6.496653,-2.482211,-7.066265,-3.269329,-5.612467,-2.956223,
0,78,377.000000,agent_1,actor_logits,8,1,12,13.654778,-15.109254,4.730579,0.078662,0.986821,0.836046,-15.109254,-1.944204,-1.497002,8.256878,-2.199510,0.851055,-9.790974,13.654778,-0.273974,8.924199,-0.025623,
0,79,377.600000,agent_0,actor_logits,6,1,12,13.973505,-8.207607,7.907597,0.003329,0.999629,1.168278,-2.027197,6.065908,-0.041943,-8.207607,-5.362280,13.973505,-7.387282,-7.305135,-3.922687,-4.604383,-5.967110,
0,80,386.900000,agent_2,actor_logits,1,1,12,18.626198,-15.147298,11.618420,0.000171,0.999987,0.104513,18.626198,1.504670,0.898342,-15.147298,-4.759255,7.007779,6.253044,-7.829428,-3.699339,-14.316302,-4.704026,
0,81,389.600000,agent_1,actor_logits,6,1,12,16.728552,-12.002777,15.434316,0.000005,1.000000,-0.143502,1.294236,-1.856333,-1.717955,-10.660955,-0.225589,16.728552,-5.689602,-12.002777,-1.914666,-4.161618,-5.276292,
0,82,399.600000,agent_2,actor_logits,2,1,12,14.605751,-14.945995,7.839767,0.005069,0.999444,0.650646,5.864062,14.605751,1.106562,-10.273830,-9.044741,6.765984,-3.279899,-14.945995,-2.509523,-2.661983,-5.898212,
0,83,400.200000,agent_0,actor_logits,1,1,12,27.215153,-17.689135,20.530672,0.000000,1.000000,-1.926071,27.215153,-5.637911,-1.320136,-3.831914,-17.689135,6.684480,-1.564151,-13.754512,-2.673774,-13.786208,0.918609,
0,84,409.200000,agent_0,actor_logits,1,1,12,22.394146,-15.649024,16.740742,0.000001,1.000000,-0.098603,22.394146,5.653403,0.752728,-10.952921,-10.384362,4.597404,-0.269551,-15.649024,-2.332670,-6.347307,-6.042646,
0,85,411.700000,agent_2,actor_logits,7,1,12,18.086664,-13.966947,9.516452,0.000852,0.999921,-1.588799,8.570212,3.621129,-0.827721,-12.969272,-12.650791,5.924774,18.086664,-13.966947,-4.126014,-8.746723,-0.263233,
0,86,412.200000,agent_1,actor_logits,10,1,12,17.892294,-14.169481,11.027414,0.000206,0.999983,0.102503,-14.169481,3.490916,-2.093429,6.864880,-6.809257,0.186765,-5.925139,-1.025873,0.466254,17.892294,-1.287242,
0,87,418.300000,agent_1,actor_logits,11,1,12,12.805393,-12.452045,4.783010,0.048386,0.991671,-2.860437,-4.326164,-4.792188,-4.245138,1.917008,-11.254924,8.022383,-3.855715,-12.452045,0.622834,0.377889,12.805393,
0,88,423.300000,agent_0,actor_logits,4,1,12,24.511379,-9.465498,20.823753,0.000000,1.000000,-3.199843,-4.276551,-9.465498,-3.918319,24.511379,-8.467378,0.057869,-9.009245,-7.079138,3.398172,3.687627,3.427447,
0,89,430.800000,agent_1,actor_logits,10,1,12,19.865023,-18.771141,7.896027,0.003312,0.999628,-0.509854,-18.771141,3.560446,-2.832357,11.968996,-7.357881,1.520921,-10.155580,-2.645272,1.747952,19.865023,-1.484608,
0,90,431.500000,agent_2,actor_logits,1,1,12,19.697081,-16.152103,8.136572,0.002683,0.999707,-2.585471,19.697081,-9.740742,-1.655836,11.560509,-16.119488,5.496648,-4.790525,-9.851757,-1.897955,-16.152103,0.546737,
0,91,433.800000,agent_0,actor_logits,4,1,12,25.159454,-12.550154,19.353256,0.000000,1.000000,-2.193239,-12.550154,-11.738152,-3.161540,25.159454,5.806199,2.615646,-10.398458,1.823305,3.053227,-1.073735,-1.694761,
0,92,446.100000,agent_1,actor_logits,2,1,12,16.809017,-13.249975,12.305552,0.000188,0.999986,4.427189,1.635513,16.809017,4.503466,-13.249975,4.001775,2.881120,-7.521427,3.117697,-3.409987,-1.439304,-12.877475,
0,93,446.200000,agent_2,actor_logits,6,1,12,16.600986,-9.827682,12.185930,0.000070,0.999995,0.530526,-1.519258,4.415056,-0.341622,-9.268859,-2.828147,16.600986,-8.988776,-9.827682,-1.695504,-8.216903,-6.692323,
0,94,458.200000,agent_0,actor_logits,6,1,12,12.219440,-11.589017,8.783154,0.003315,0.999677,1.921711,-0.859412,3.436285,1.353521,-6.541430,3.106775,12.219440,-5.160549,-0.049625,-3.970025,-11.589017,-9.482913,
0,95,459.600000,agent_2,actor_logits,1,1,12,26.547453,-18.101416,17.210438,0.000001,1.000000,-0.554845,26.547453,-5.200161,-0.067296,-7.640007,-8.623778,9.337015,-3.978270,-9.160162,-3.047594,-18.101416,-4.265936,
0,96,463.100000,agent_1,actor_logits,4,1,12,19.023071,-15.843627,12.333804,0.000071,0.999995,-0.929054,0.413345,-10.023838,-1.415510,19.023071,6.689267,4.959260,-15.843627,-1.352534,2.006795,-5.117942,-7.406751,
0,97,468.600000,agent_2,actor_logits,2,1,12,17.089664,-12.757088,11.084429,0.000285,0.999977,2.424057,5.044700,17.089664,3.375419,-12.757088,-0.868875,6.005235,-3.682407,-7.130560,-2.447171,-8.370364,-10.777695,
0,98,473.600000,agent_1,actor_logits,5,1,12,22.947090,-12.370039,14.486263,0.000008,1.000000,0.543626,-8.265395,-4.607175,-0.287582,8.460827,22.947090,4.750833,-12.370039,0.518249,3.420969,-2.216609,-10.812181,
0,99,480.700000,agent_2,actor_logits,1,1,12,12.286335,-17.615747,0.641956,0.665461,0.652879,-0.226395,12.286335,-1.003540,0.688693,-12.795831,-2.108176,7.064986,11.644379,-3.569156,-3.607304,-17.615747,-4.274597,
0,100,480.800000,agent_0,actor_logits,1,1,12,26.756466,-18.296295,19.579561,0.000000,1.000000,-1.545450,26.756466,-6.689737,-0.602584,-1.811677,-14.401123,7.176904,-0.943352,-10.556500,-3.209488,-18.296295,-2.019722,
0,101,489.800000,agent_0,actor_logits,1,1,12,17.643335,-11.880239,9.592360,0.000790,0.999927,0.869366,17.643335,8.050976,2.050302,-8.828524,-4.750024,5.376585,0.525502,-10.964641,-3.006876,-11.022659,-11.880239,
0,102,491.600000,agent_1,actor_logits,4,1,12,12.006178,-17.192181,3.203536,0.206067,0.954181,0.526389,-17.192181,-0.586083,-1.069200,12.006178,-2.112590,1.741503,-2.158330,8.802642,-1.645387,7.092839,-6.113369,
0,103,493.400000,agent_2,actor_logits,2,1,12,17.801805,-15.537267,12.169426,0.000092,0.999993,1.840472,4.015712,17.801805,2.760495,-15.537267,-4.284403,5.632380,1.411612,-9.558366,-3.005249,-5.619801,-8.428562,
0,104,503.900000,agent_0,actor_logits,4,1,12,14.921951,-15.499249,10.390015,0.000593,0.999951,-2.670527,-0.793389,-15.499249,-3.948626,14.921951,1.930999,3.516261,-10.697388,-1.788554,4.531937,-0.068096,2.680280,
0,105,505.500000,agent_2,actor_logits,7,1,12,16.688841,-17.090286,8.298334,0.002560,0.999731,-0.458289,8.390507,3.032588,0.431818,-17.090286,-6.788823,5.822212,16.688841,-4.168993,-4.266840,-13.429461,-1.354684,
0,106,514.400000,agent_0,actor_logits,5,1,12,15.594037,-11.751820,7.479933,0.005002,0.999419,-0.358018,-11.751820,-4.833943,-1.431364,8.114104,15.594037,1.586382,-8.771852,2.642637,4.374943,1.004130,-2.260062,
0,107,516.000000,agent_1,actor_logits,6,1,12,8.932432,-9.357404,1.384298,0.507594,0.799074,1.124901,-0.097912,7.548134,0.978488,-6.188282,-9.357404,8.932432,-0.760316,-2.982589,-4.462355,-7.568498,-5.796136,
0,108,525.300000,agent_2,actor_logits,1,1,12,26.012386,-17.757708,20.033117,0.000000,1.000000,-1.719437,26.012386,-8.292985,-0.865167,2.696117,-13.942439,5.979269,-5.766537,-9.370323,-1.658684,-17.757708,-0.214699,
0,109,532.400000,agent_0,actor_logits,8,1,12,17.648079,-15.856590,8.039314,0.003099,0.999663,0.920520,-8.965254,-8.443405,-1.191074,9.608765,5.774063,-0.150897,-15.856590,17.648079,2.279657,5.774088,-0.721396,
0,110,538.600000,agent_1,actor_logits,1,1,12,26.902470,-16.696733,20.392017,0.000000,1.000000,-1.822709,26.902470,-8.373020,-1.444757,-2.990665,-16.696733,6.510452,-3.989713,-9.268900,-2.323820,-15.211213,3.404670,
0,111,540.000000,agent_2,actor_logits,6,1,12,11.008558,-9.462385,4.768910,0.086022,0.985521,1.031221,5.913081,6.239648,0.538476,-9.462385,-5.853963,11.008558,-9.139134,-6.937338,-1.892774,-6.227228,-7.061514,
