episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4
0,122,122.000000,agent_2,actor_logits,2,1,3,3.327087,-2.646821,4.273094,0.089896,0.983784,-0.946006,-2.646821,3.327087,,
0,122,122.000000,agent_3,actor_logits,1,1,3,3.705876,-3.475280,3.492355,0.139067,0.969753,-3.475280,3.705876,0.213521,,
0,123,123.000000,agent_1,actor_logits,1,1,3,3.690310,-3.038969,3.830263,0.111776,0.977613,-3.038969,3.690310,-0.139953,,
0,123,123.000000,agent_5,actor_logits,0,1,1,-0.605737,-0.605737,nan,0.000000,1.000000,-0.605737,,,,
0,124,124.000000,agent_3,actor_logits,2,1,3,3.007339,-4.476873,0.881072,0.608044,0.706764,-4.476873,2.126267,3.007339,,
0,125,125.000000,agent_1,actor_logits,2,1,3,2.965497,-4.203586,1.025767,0.581577,0.735677,-4.203586,1.939730,2.965497,,
0,126,126.000000,agent_4,actor_logits,3,1,4,2.756256,-1.763650,1.932364,0.597539,0.825039,-0.119587,0.823892,-1.763650,2.756256,
0,126,126.000000,agent_5,actor_logits,0,1,3,2.502178,-2.862912,1.594967,0.477415,0.828094,2.502178,0.907211,-2.862912,,
0,127,127.000000,agent_0,actor_logits,2,1,3,2.738518,-4.415995,3.058865,0.189000,0.954451,-4.415995,-0.320347,2.738518,,
0,127,127.000000,agent_3,actor_logits,0,1,1,-0.847980,-0.847980,nan,0.000000,1.000000,-0.847980,,,,
0,128,128.000000,agent_1,actor_logits,0,1,1,-0.646253,-0.646253,nan,0.000000,1.000000,-0.646253,,,,
0,129,129.000000,agent_2,actor_logits,0,1,1,-2.482018,-2.482018,nan,0.000000,1.000000,-2.482018,,,,
0,129,129.000000,agent_4,actor_logits,2,1,3,2.233764,-1.399579,1.754501,0.514948,0.833735,-1.399579,0.479264,2.233764,,
0,130,130.000000,agent_3,actor_logits,1,1,3,1.987685,-2.175713,1.005577,0.636277,0.723910,0.982107,1.987685,-2.175713,,
0,131,131.000000,agent_1,actor_logits,1,1,3,1.942971,-2.103095,0.901107,0.659971,0.702439,1.041865,1.942971,-2.103095,,
0,132,132.000000,agent_5,actor_logits,0,1,3,3.953036,-3.218651,4.715415,0.056958,0.990369,3.953036,-3.218651,-0.762379,,
0,134,134.000000,agent_0,actor_logits,2,1,3,4.206152,-6.375768,3.743836,0.110216,0.976860,-6.375768,0.462317,4.206152,,
0,134,134.000000,agent_3,actor_logits,1,1,3,2.612650,-1.092613,2.266186,0.409772,0.886289,-1.092613,2.612650,0.346464,,
0,134,134.000000,agent_4,actor_logits,0,1,1,0.936036,0.936036,nan,0.000000,1.000000,0.936036,,,,
0,135,135.000000,agent_1,actor_logits,1,1,3,2.961817,-1.006878,2.928577,0.285843,0.932513,-1.006878,2.961817,0.033240,,
0,136,136.000000,agent_2,actor_logits,0,1,3,2.285402,-2.675809,2.215325,0.357578,0.895959,2.285402,0.070077,-2.675809,,
0,136,136.000000,agent_5,actor_logits,1,1,3,4.849022,-3.485604,4.575824,0.059092,0.989572,0.273198,4.849022,-3.485604,,
0,139,139.000000,agent_0,actor_logits,1,1,3,3.230700,-5.480036,0.874345,0.607101,0.705567,-5.480036,3.230700,2.356355,,
0,139,139.000000,agent_4,actor_logits,0,1,3,2.267410,-1.250832,1.838910,0.506546,0.841296,2.267410,0.428501,-1.250832,,
0,139,139.000000,agent_5,actor_logits,2,1,3,1.259299,-0.669708,1.006360,0.841660,0.661884,0.252939,-0.669708,1.259299,,
0,140,140.000000,agent_2,actor_logits,0,1,3,3.441391,-2.683030,4.536783,0.074009,0.987268,3.441391,-2.683030,-1.095392,,
0,142,142.000000,agent_4,actor_logits,1,1,4,2.099645,-3.105384,0.660098,0.878723,0.607995,1.439546,2.099645,-3.105384,-0.000327,
0,144,144.000000,agent_2,actor_logits,1,1,3,2.552746,-3.998602,0.481489,0.671485,0.617554,2.071256,2.552746,-3.998602,,
0,144,144.000000,agent_3,actor_logits,2,1,3,4.287818,-2.789032,4.455663,0.069388,0.987696,-2.789032,-0.167845,4.287818,,
0,145,145.000000,agent_0,actor_logits,0,1,1,-2.882103,-2.882103,nan,0.000000,1.000000,-2.882103,,,,
0,145,145.000000,agent_1,actor_logits,2,1,3,3.709408,-2.561167,3.417816,0.153843,0.966487,-2.561167,0.291592,3.709408,,
0,147,147.000000,agent_2,actor_logits,2,1,3,2.293278,-1.194401,2.389927,0.405466,0.891100,-1.194401,-0.096649,2.293278,,
0,147,147.000000,agent_5,actor_logits,2,1,4,2.141209,-1.974269,1.774430,0.761726,0.757007,-1.974269,0.366779,2.141209,0.139416,
0,148,148.000000,agent_4,actor_logits,0,1,1,-0.429381,-0.429381,nan,0.000000,1.000000,-0.429381,,,,
0,151,151.000000,agent_0,actor_logits,0,1,3,2.219631,-2.589357,1.843799,0.437632,0.857360,2.219631,0.375832,-2.589357,,
0,152,152.000000,agent_3,actor_logits,2,1,4,3.517163,-4.277178,1.710347,0.586804,0.811154,-4.277178,0.552859,3.517163,1.806816,
0,153,153.000000,agent_1,actor_logits,3,1,4,2.251801,-3.559234,0.256174,1.014663,0.478281,-3.559234,1.092868,1.995627,2.251801,
0,153,153.000000,agent_5,actor_logits,0,1,3,3.764508,-3.106095,4.527879,0.067164,0.988297,3.764508,-0.763371,-3.106095,,
0,154,154.000000,agent_4,actor_logits,0,1,4,2.252287,-2.613837,1.409468,0.787293,0.725608,2.252287,0.182221,-2.613837,0.842820,
0,155,155.000000,agent_2,actor_logits,1,1,4,1.311139,-0.856093,0.982851,1.109891,0.572925,-0.856093,1.311139,-0.048733,0.328289,
0,156,156.000000,agent_0,actor_logits,1,1,3,4.357145,-4.618029,3.298914,0.154930,0.964274,1.058231,4.357145,-4.618029,,
0,158,158.000000,agent_3,actor_logits,0,1,3,2.658983,-2.863169,2.743112,0.252066,0.936008,2.658983,-0.084129,-2.863169,,
0,159,159.000000,agent_2,actor_logits,0,1,3,5.523221,-4.576556,7.312624,0.005997,0.999292,5.523221,-1.789403,-4.576556,,
0,159,159.000000,agent_5,actor_logits,3,1,4,1.029773,-1.118226,0.319137,1.210225,0.420221,-1.118226,0.710636,0.406534,1.029773,
0,162,162.000000,agent_0,actor_logits,0,1,1,-3.656785,-3.656785,nan,0.000000,1.000000,-3.656785,,,,
0,162,162.000000,agent_1,actor_logits,1,1,4,4.955490,-4.360351,3.837753,0.142387,0.972324,-4.360351,4.955490,-0.030692,1.117737,
0,163,163.000000,agent_2,actor_logits,2,1,3,1.617651,-2.716196,0.046883,0.728305,0.508307,1.570768,-2.716196,1.617651,,
0,163,163.000000,agent_4,actor_logits,1,1,4,0.729596,-0.278121,0.630561,1.307312,0.424446,-0.049839,0.729596,-0.278121,0.099035,
0,164,164.000000,agent_3,actor_logits,1,1,4,0.888498,-0.817377,0.271215,1.241964,0.414595,-0.817377,0.888498,0.129052,0.617283,
0,166,166.000000,agent_2,actor_logits,0,1,1,-1.178201,-1.178201,nan,0.000000,1.000000,-1.178201,,,,
0,167,167.000000,agent_4,actor_logits,0,1,3,5.353174,-5.288350,6.184762,0.015054,0.997920,5.353174,-0.831588,-5.288350,,
0,168,168.000000,agent_0,actor_logits,0,1,3,4.415980,-4.634893,5.361187,0.030910,0.995210,4.415980,-0.945206,-4.634893,,
0,168,168.000000,agent_1,actor_logits,0,1,1,-3.870715,-3.870715,nan,0.000000,1.000000,-3.870715,,,,
0,168,168.000000,agent_3,actor_logits,0,1,3,5.231446,-5.141562,6.111487,0.016090,0.997757,5.231446,-0.880041,-5.141562,,
0,168,168.000000,agent_5,actor_logits,1,1,4,4.934040,-4.561565,4.195100,0.124360,0.977122,-4.561565,4.934040,0.738940,0.138882,
0,169,169.000000,agent_2,actor_logits,0,1,3,3.335609,-3.728149,2.975750,0.200616,0.950693,3.335609,0.359859,-3.728149,,
0,171,171.000000,agent_2,actor_logits,0,1,3,0.978446,-2.080436,0.326938,0.784443,0.565589,0.978446,-2.080436,0.651509,,
0,171,171.000000,agent_4,actor_logits,2,1,3,1.851109,-4.010461,0.250993,0.696128,0.561522,1.600116,-4.010461,1.851109,,
0,172,172.000000,agent_3,actor_logits,2,1,3,1.904748,-3.782230,0.454173,0.681486,0.610365,1.450575,-3.782230,1.904748,,
0,174,174.000000,agent_1,actor_logits,3,1,4,1.302367,-0.293386,1.417464,1.121770,0.592833,-0.115097,-0.117559,-0.293386,1.302367,
0,174,174.000000,agent_4,actor_logits,0,1,1,-2.690495,-2.690495,nan,0.000000,1.000000,-2.690495,,,,
0,174,174.000000,agent_5,actor_logits,0,1,1,-3.176615,-3.176615,nan,0.000000,1.000000,-3.176615,,,,
0,175,175.000000,agent_0,actor_logits,0,1,3,6.604653,-4.955598,9.066167,0.001282,0.999875,6.604653,-2.461514,-4.955598,,
0,175,175.000000,agent_3,actor_logits,0,1,1,-2.547543,-2.547543,nan,0.000000,1.000000,-2.547543,,,,
0,176,176.000000,agent_2,actor_logits,1,1,3,3.551862,-1.675084,3.687631,0.146771,0.970496,-1.675084,3.551862,-0.135769,,
0,177,177.000000,agent_1,actor_logits,1,1,3,1.635093,-1.197711,0.806441,0.758909,0.664323,-1.197711,1.635093,0.828652,,
0,177,177.000000,agent_4,actor_logits,0,1,3,3.654735,-4.298633,3.543508,0.131095,0.971569,3.654735,0.111227,-4.298633,,
0,178,178.000000,agent_3,actor_logits,0,1,3,3.652812,-4.289272,3.503788,0.135016,0.970460,3.652812,0.149024,-4.289272,,
0,179,179.000000,agent_4,actor_logits,2,1,3,1.624382,-3.315176,1.031734,0.605681,0.733382,0.592648,-3.315176,1.624382,,
0,180,180.000000,agent_3,actor_logits,2,1,3,0.972127,-2.748995,0.050365,0.750467,0.506306,0.921763,-2.748995,0.972127,,
0,180,180.000000,agent_5,actor_logits,3,1,4,1.215491,-1.146329,0.144105,1.078243,0.463562,1.071387,-0.408238,-1.146329,1.215491,
0,181,181.000000,agent_0,actor_logits,1,1,3,4.223959,-4.226777,3.395296,0.145065,0.967357,0.828663,4.223959,-4.226777,,
0,182,182.000000,agent_1,actor_logits,0,1,1,1.677030,1.677030,nan,0.000000,1.000000,1.677030,,,,
0,182,182.000000,agent_2,actor_logits,0,1,1,-2.593616,-2.593616,nan,0.000000,1.000000,-2.593616,,,,
0,183,183.000000,agent_5,actor_logits,1,1,3,1.789454,-0.498053,1.718111,0.669514,0.780686,-0.498053,1.789454,0.071343,,
0,184,184.000000,agent_0,actor_logits,0,1,1,-1.652419,-1.652419,nan,0.000000,1.000000,-1.652419,,,,
0,187,187.000000,agent_0,actor_logits,0,1,3,4.389815,-4.773787,4.236056,0.075803,0.985640,4.389815,0.153760,-4.773787,,
0,187,187.000000,agent_1,actor_logits,1,1,3,1.556948,-0.055770,1.071905,0.879445,0.648634,-0.055770,1.556948,0.485042,,
0,188,188.000000,agent_2,actor_logits,0,1,3,3.710800,-3.833701,4.027388,0.092581,0.981981,3.710800,-0.316588,-3.833701,,
0,188,188.000000,agent_5,actor_logits,0,1,1,0.720269,0.720269,nan,0.000000,1.000000,0.720269,,,,
