episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4
0,17,17.000000,agent_3,actor_logits,0,1,1,0.923032,0.923032,nan,0.000000,1.000000,0.923032,,,,
0,17,17.000000,agent_5,actor_logits,1,1,4,1.931159,-2.016658,0.871966,0.876163,0.647029,-2.016658,1.931159,1.059193,-0.293531,
0,19,19.000000,agent_0,actor_logits,2,1,3,4.636312,-3.123868,5.119498,0.040087,0.993635,-3.123868,-0.483186,4.636312,,
0,19,19.000000,agent_2,actor_logits,0,1,1,-0.120816,-0.120816,nan,0.000000,1.000000,-0.120816,,,,
0,20,20.000000,agent_1,actor_logits,0,1,1,0.544857,0.544857,nan,0.000000,1.000000,0.544857,,,,
0,20,20.000000,agent_3,actor_logits,0,1,4,1.304783,-1.745606,0.585120,0.973071,0.577176,1.304783,0.719663,-1.745606,-0.749417,
0,21,21.000000,agent_5,actor_logits,0,1,3,0.993263,-0.055181,0.833019,0.988232,0.560156,0.993263,0.160243,-0.055181,,
0,25,25.000000,agent_0,actor_logits,2,1,3,5.049187,-3.425789,7.739655,0.005777,0.999357,-2.690469,-3.425789,5.049187,,
0,25,25.000000,agent_1,actor_logits,0,1,3,0.877309,0.075704,0.732088,1.026102,0.518266,0.877309,0.075704,0.145221,,
0,25,25.000000,agent_4,actor_logits,2,1,4,2.632446,-1.850702,2.080159,0.548236,0.846371,-1.850702,-0.461857,2.632446,0.552287,
0,25,25.000000,agent_5,actor_logits,2,1,3,2.848461,-1.695420,2.909507,0.257336,0.938848,-0.061045,-1.695420,2.848461,,
0,26,26.000000,agent_2,actor_logits,3,1,4,1.862407,-1.908318,1.149998,0.931726,0.650551,0.712409,-1.908318,0.240313,1.862407,
0,26,26.000000,agent_3,actor_logits,1,1,3,1.678624,-1.503384,0.309595,0.776291,0.563302,1.369029,1.678624,-1.503384,,
0,28,28.000000,agent_5,actor_logits,0,1,1,0.297487,0.297487,nan,0.000000,1.000000,0.297487,,,,
0,30,30.000000,agent_1,actor_logits,0,1,1,-0.208670,-0.208670,nan,0.000000,1.000000,-0.208670,,,,
0,31,31.000000,agent_4,actor_logits,1,1,3,1.954177,-2.053189,0.539364,0.712727,0.624493,-2.053189,1.954177,1.414812,,
0,31,31.000000,agent_5,actor_logits,0,1,3,2.801259,-3.160021,1.690735,0.446977,0.842488,2.801259,1.110524,-3.160021,,
0,32,32.000000,agent_0,actor_logits,2,1,3,5.675532,-5.309009,6.852273,0.008495,0.998927,-5.309009,-1.176740,5.675532,,
0,32,32.000000,agent_2,actor_logits,2,1,3,2.972467,-2.380982,1.455938,0.508140,0.807811,-2.380982,1.516530,2.972467,,
0,33,33.000000,agent_5,actor_logits,0,1,3,2.492737,-2.137304,2.189266,0.373736,0.891462,2.492737,0.303471,-2.137304,,
0,35,35.000000,agent_1,actor_logits,1,1,3,1.170413,-0.937255,0.057017,0.875695,0.484004,1.113397,1.170413,-0.937255,,
0,35,35.000000,agent_3,actor_logits,2,1,3,3.001755,-1.199863,3.301846,0.225870,0.950763,-0.300091,-1.199863,3.001755,,
0,36,36.000000,agent_2,actor_logits,2,1,3,1.392427,-0.887828,0.226270,0.859453,0.526382,-0.887828,1.166157,1.392427,,
0,37,37.000000,agent_0,actor_logits,2,1,3,3.164627,-4.138853,2.996890,0.196516,0.951823,-4.138853,0.167737,3.164627,,
0,38,38.000000,agent_5,actor_logits,1,1,3,2.747013,-1.506581,1.476570,0.537306,0.804743,1.270443,2.747013,-1.506581,,
0,40,40.000000,agent_2,actor_logits,0,1,3,1.610139,-0.738285,0.734924,0.820469,0.634896,1.610139,0.875215,-0.738285,,
0,40,40.000000,agent_4,actor_logits,2,1,3,4.639930,-3.077644,6.656420,0.013701,0.998272,-3.077644,-2.016490,4.639930,,
0,42,42.000000,agent_0,actor_logits,1,1,3,0.857866,-1.290009,0.906833,0.824778,0.657664,-1.290009,0.857866,-0.048968,,
0,44,44.000000,agent_0,actor_logits,1,1,3,1.611824,-1.336244,1.534049,0.620324,0.788580,-1.336244,1.611824,0.077775,,
0,44,44.000000,agent_2,actor_logits,1,1,3,1.564085,-0.700294,0.237442,0.861171,0.528391,1.326643,1.564085,-0.700294,,
0,44,44.000000,agent_3,actor_logits,2,1,3,3.808469,-1.523349,4.839617,0.075921,0.987415,-1.523349,-1.031148,3.808469,,
0,44,44.000000,agent_5,actor_logits,0,1,1,0.214268,0.214268,nan,0.000000,1.000000,0.214268,,,,
0,46,46.000000,agent_1,actor_logits,0,1,3,2.289145,-2.421033,1.771560,0.456220,0.848126,2.289145,-2.421033,0.517585,,
0,47,47.000000,agent_3,actor_logits,0,1,1,0.924882,0.924882,nan,0.000000,1.000000,0.924882,,,,
0,48,48.000000,agent_0,actor_logits,1,1,3,2.271086,-1.597726,2.035438,0.442128,0.868428,0.235648,2.271086,-1.597726,,
0,49,49.000000,agent_4,actor_logits,2,1,3,4.756779,-4.669742,6.747481,0.009923,0.998747,-4.669742,-1.990703,4.756779,,
0,50,50.000000,agent_2,actor_logits,1,1,3,3.157433,-1.389166,2.410785,0.336063,0.908803,0.746648,3.157433,-1.389166,,
0,50,50.000000,agent_3,actor_logits,0,1,3,3.147282,-3.557413,1.939569,0.386104,0.873369,3.147282,1.207712,-3.557413,,
0,50,50.000000,agent_5,actor_logits,0,1,3,4.298505,-3.816257,4.016099,0.091620,0.982007,4.298505,0.282407,-3.816257,,
0,52,52.000000,agent_1,actor_logits,1,1,3,3.307381,-1.494578,3.022432,0.231874,0.946167,0.284949,3.307381,-1.494578,,
0,52,52.000000,agent_4,actor_logits,0,1,1,-4.080873,-4.080873,nan,0.000000,1.000000,-4.080873,,,,
0,53,53.000000,agent_2,actor_logits,0,1,1,2.231331,2.231331,nan,0.000000,1.000000,2.231331,,,,
0,55,55.000000,agent_1,actor_logits,0,1,1,0.882657,0.882657,nan,0.000000,1.000000,0.882657,,,,
0,55,55.000000,agent_4,actor_logits,1,1,3,3.477426,-1.593646,4.597644,0.093110,0.983912,-1.593646,3.477426,-1.120218,,
0,55,55.000000,agent_5,actor_logits,1,1,3,3.640615,-2.174032,3.070184,0.200534,0.952929,0.570431,3.640615,-2.174032,,
0,56,56.000000,agent_2,actor_logits,0,1,3,2.829852,-2.538234,1.599566,0.476346,0.828743,2.829852,1.230286,-2.538234,,
0,58,58.000000,agent_0,actor_logits,2,1,3,1.602016,-0.214656,1.751074,0.738316,0.748417,-0.214656,-0.149057,1.602016,,
0,58,58.000000,agent_1,actor_logits,0,1,3,3.190376,-3.394225,1.886906,0.398204,0.867362,3.190376,1.303470,-3.394225,,
0,59,59.000000,agent_3,actor_logits,0,1,3,2.860741,-3.223718,1.539433,0.478982,0.821841,2.860741,1.321308,-3.223718,,
0,60,60.000000,agent_4,actor_logits,3,1,4,2.762565,-2.011777,1.660667,0.615148,0.804555,-0.350422,1.101898,-2.011777,2.762565,
0,61,61.000000,agent_5,actor_logits,0,1,1,-0.240237,-0.240237,nan,0.000000,1.000000,-0.240237,,,,
0,62,62.000000,agent_2,actor_logits,0,1,3,1.650436,0.036846,1.270886,0.850040,0.675788,1.650436,0.379550,0.036846,,
0,63,63.000000,agent_1,actor_logits,0,1,3,2.433167,-2.824289,0.403067,0.692222,0.597559,2.433167,2.030100,-2.824289,,
0,63,63.000000,agent_4,actor_logits,0,1,1,-0.759909,-0.759909,nan,0.000000,1.000000,-0.759909,,,,
0,66,66.000000,agent_0,actor_logits,3,1,4,2.652765,-1.889572,1.907528,0.687972,0.789253,-1.889572,0.426447,0.745236,2.652765,
0,66,66.000000,agent_2,actor_logits,0,1,3,2.392768,-2.281276,0.699432,0.669287,0.663922,2.392768,1.693336,-2.281276,,
0,66,66.000000,agent_4,actor_logits,1,1,4,1.730698,-2.714522,0.507347,0.933885,0.566093,1.223351,1.730698,-2.714522,-0.148778,
0,67,67.000000,agent_5,actor_logits,0,1,3,3.988971,-3.943945,3.523710,0.133077,0.971017,3.988971,0.465262,-3.943945,,
0,71,71.000000,agent_4,actor_logits,3,1,4,2.092633,-1.858147,0.882585,0.902222,0.638314,0.080285,1.210048,-1.858147,2.092633,
0,72,72.000000,agent_2,actor_logits,2,1,4,1.089815,-1.041515,0.336169,1.144037,0.476497,-1.041515,0.753646,1.089815,-0.236453,
0,73,73.000000,agent_3,actor_logits,0,1,3,0.733746,-0.559629,0.147945,0.985089,0.467985,0.733746,-0.559629,0.585801,,
0,74,74.000000,agent_4,actor_logits,2,1,3,2.209295,-1.389589,1.670980,0.534636,0.822763,-1.389589,0.538315,2.209295,,
0,74,74.000000,agent_5,actor_logits,0,1,3,2.031217,-1.391758,2.011757,0.480310,0.857362,2.031217,-1.391758,0.019460,,
0,75,75.000000,agent_0,actor_logits,3,1,4,5.075092,-4.935238,2.908726,0.260733,0.938155,-4.935238,0.594906,2.166367,5.075092,
0,77,77.000000,agent_1,actor_logits,0,1,1,-0.966908,-0.966908,nan,0.000000,1.000000,-0.966908,,,,
0,78,78.000000,agent_0,actor_logits,2,1,3,4.592636,-5.431537,4.339321,0.069320,0.987079,-5.431537,0.253315,4.592636,,
0,78,78.000000,agent_3,actor_logits,1,1,3,2.732006,-0.797618,3.045508,0.304699,0.928602,-0.313502,2.732006,-0.797618,,
0,79,79.000000,agent_4,actor_logits,0,1,1,0.524849,0.524849,nan,0.000000,1.000000,0.524849,,,,
0,80,80.000000,agent_5,actor_logits,1,1,3,2.263248,-1.693699,1.285770,0.591692,0.771868,0.977478,2.263248,-1.693699,,
0,82,82.000000,agent_2,actor_logits,0,1,1,-1.764490,-1.764490,nan,0.000000,1.000000,-1.764490,,,,
0,83,83.000000,agent_0,actor_logits,0,1,1,-1.490519,-1.490519,nan,0.000000,1.000000,-1.490519,,,,
0,83,83.000000,agent_5,actor_logits,0,1,1,-0.502830,-0.502830,nan,0.000000,1.000000,-0.502830,,,,
0,84,84.000000,agent_3,actor_logits,0,1,1,-1.506615,-1.506615,nan,0.000000,1.000000,-1.506615,,,,
0,84,84.000000,agent_4,actor_logits,0,1,3,2.531132,-2.361383,1.387483,0.533666,0.795415,2.531132,1.143649,-2.361383,,
0,86,86.000000,agent_5,actor_logits,0,1,3,3.576212,-3.950437,2.680606,0.242385,0.935401,3.576212,0.895606,-3.950437,,
0,87,87.000000,agent_4,actor_logits,1,1,4,1.627792,-2.533129,0.082941,0.920592,0.484486,1.544851,1.627792,-2.533129,-0.427594,
0,88,88.000000,agent_0,actor_logits,1,1,3,1.743620,-2.042574,0.805041,0.688401,0.680387,0.938579,1.743620,-2.042574,,
0,90,90.000000,agent_3,actor_logits,0,1,3,2.960893,-2.409397,3.582230,0.152653,0.968555,2.960893,-0.621337,-2.409397,,
0,91,91.000000,agent_1,actor_logits,1,1,3,1.924357,-1.183470,2.658696,0.400282,0.897072,-0.734339,1.924357,-1.183470,,
0,91,91.000000,agent_5,actor_logits,0,1,3,2.309962,-3.586350,0.262924,0.695108,0.564478,2.309962,2.047037,-3.586350,,
0,92,92.000000,agent_2,actor_logits,3,1,4,2.774930,-1.468894,1.924021,0.602559,0.824440,-1.468894,-0.170615,0.850909,2.774930,
0,93,93.000000,agent_0,actor_logits,0,1,1,0.412374,0.412374,nan,0.000000,1.000000,0.412374,,,,
0,93,93.000000,agent_4,actor_logits,0,1,1,-1.220043,-1.220043,nan,0.000000,1.000000,-1.220043,,,,
0,95,95.000000,agent_3,actor_logits,1,1,3,3.087705,-2.926253,1.987692,0.382457,0.877612,1.100013,3.087705,-2.926253,,
0,98,98.000000,agent_0,actor_logits,0,1,3,2.286806,-2.341836,1.352135,0.549197,0.788360,2.286806,0.934671,-2.341836,,
0,98,98.000000,agent_2,actor_logits,2,1,3,2.567735,-3.135596,1.736977,0.440407,0.847898,-3.135596,0.830758,2.567735,,
0,99,99.000000,agent_4,actor_logits,0,1,4,2.032018,-2.270772,1.602743,0.763755,0.749610,2.032018,0.429276,-2.270772,-0.095334,
0,101,101.000000,agent_0,actor_logits,0,1,4,1.483146,-1.787641,0.613758,0.981051,0.576347,1.483146,0.869388,-1.787641,-0.376189,
0,101,101.000000,agent_1,actor_logits,0,1,1,-6.077938,-6.077938,nan,0.000000,1.000000,-6.077938,,,,
0,101,101.000000,agent_3,actor_logits,0,1,1,-2.030527,-2.030527,nan,0.000000,1.000000,-2.030527,,,,
0,102,102.000000,agent_2,actor_logits,2,1,3,4.807691,-4.318456,6.097468,0.017023,0.997648,-4.318456,-1.289778,4.807691,,
0,105,105.000000,agent_5,actor_logits,0,1,1,-2.113380,-2.113380,nan,0.000000,1.000000,-2.113380,,,,
0,106,106.000000,agent_2,actor_logits,2,1,3,3.102772,-3.713534,2.643012,0.252090,0.932625,-3.713534,0.459760,3.102772,,
0,107,107.000000,agent_3,actor_logits,0,1,3,3.881344,-3.763838,4.075855,0.088911,0.982843,3.881344,-0.194511,-3.763838,,
0,108,108.000000,agent_4,actor_logits,1,1,4,2.242729,-1.197219,2.191996,0.626794,0.828582,-1.197219,2.242729,0.050733,-0.519960,
0,110,110.000000,agent_0,actor_logits,1,1,4,1.371825,-1.487100,0.315248,1.019081,0.513663,-1.487100,1.371825,1.056576,-0.461600,
0,111,111.000000,agent_1,actor_logits,2,1,3,4.263258,-4.866027,6.120732,0.016706,0.997700,-4.866027,-1.857474,4.263258,,
0,112,112.000000,agent_4,actor_logits,1,1,3,1.366044,-0.892959,1.333548,0.742739,0.730997,0.032496,1.366044,-0.892959,,
0,113,113.000000,agent_2,actor_logits,0,1,1,-2.164931,-2.164931,nan,0.000000,1.000000,-2.164931,,,,
0,114,114.000000,agent_0,actor_logits,1,1,3,1.698384,-1.478417,1.171588,0.667946,0.739868,-1.478417,1.698384,0.526796,,
0,114,114.000000,agent_3,actor_logits,2,1,3,1.283804,-0.377675,1.283431,0.840638,0.681690,-0.377675,0.000373,1.283804,,
0,116,116.000000,agent_1,actor_logits,2,1,3,4.577139,-5.619595,5.319236,0.031218,0.995090,-5.619595,-0.742097,4.577139,,
0,119,119.000000,agent_5,actor_logits,1,1,3,0.566785,-1.601228,0.394323,0.868706,0.559115,-1.601228,0.566785,0.172462,,
0,120,120.000000,agent_2,actor_logits,0,1,3,1.508087,-1.810234,0.744223,0.726451,0.661675,1.508087,0.763864,-1.810234,,
0,121,121.000000,agent_3,actor_logits,1,1,3,1.329444,-1.079324,1.108519,0.760839,0.704239,-1.079324,1.329444,0.220925,,
0,122,122.000000,agent_1,actor_logits,2,1,3,1.276370,-3.528444,0.786183,0.652590,0.683167,-3.528444,0.490186,1.276370,,
0,122,122.000000,agent_4,actor_logits,2,1,3,1.153390,-2.022452,1.054661,0.689026,0.719388,0.098729,-2.022452,1.153390,,
0,124,124.000000,agent_0,actor_logits,2,1,3,3.279539,-2.757895,5.968812,0.034466,0.995079,-2.689274,-2.757895,3.279539,,
0,124,124.000000,agent_2,actor_logits,0,1,3,1.544383,-1.052606,1.510618,0.665564,0.772039,1.544383,0.033766,-1.052606,,
0,127,127.000000,agent_3,actor_logits,0,1,1,-4.413424,-4.413424,nan,0.000000,1.000000,-4.413424,,,,
0,128,128.000000,agent_2,actor_logits,0,1,3,2.909956,-2.057512,3.523375,0.169455,0.964822,2.909956,-0.613419,-2.057512,,
0,129,129.000000,agent_1,actor_logits,2,1,3,4.233944,-4.581764,6.068943,0.017771,0.997544,-4.581764,-1.834999,4.233944,,
0,129,129.000000,agent_5,actor_logits,0,1,1,-6.437902,-6.437902,nan,0.000000,1.000000,-6.437902,,,,
0,130,130.000000,agent_4,actor_logits,3,1,4,4.400791,-3.955608,0.618130,0.659214,0.648723,-3.955608,-1.672709,3.782660,4.400791,
0,132,132.000000,agent_0,actor_logits,3,1,4,5.152016,-4.820510,0.851379,0.615314,0.700398,-4.820510,-1.876220,4.300636,5.152016,
0,133,133.000000,agent_3,actor_logits,0,1,3,2.698942,-3.375115,3.141604,0.187732,0.956466,2.698942,-0.442662,-3.375115,,
0,134,134.000000,agent_1,actor_logits,2,1,3,4.700686,-5.769046,4.790426,0.048072,0.991732,-5.769046,-0.089740,4.700686,,
0,134,134.000000,agent_2,actor_logits,1,1,4,2.023677,-1.366752,1.507537,0.824761,0.729284,-1.366752,2.023677,-0.129986,0.516139,
0,139,139.000000,agent_1,actor_logits,1,1,3,1.594415,-3.218070,0.494934,0.691713,0.618147,-3.218070,1.594415,1.099481,,
0,139,139.000000,agent_4,actor_logits,3,1,4,4.806700,-5.950016,0.525105,0.678411,0.626450,-5.950016,-0.536017,4.281594,4.806700,
0,139,139.000000,agent_5,actor_logits,2,1,3,3.800252,-4.226820,6.017689,0.019986,0.997246,-4.226820,-2.217437,3.800252,,
0,140,140.000000,agent_3,actor_logits,1,1,3,1.101142,-2.029489,0.208006,0.783096,0.538824,0.893135,1.101142,-2.029489,,
0,141,141.000000,agent_0,actor_logits,3,1,4,4.904120,-5.823534,0.889620,0.623563,0.706460,-5.823534,-0.461416,4.014500,4.904120,
0,141,141.000000,agent_1,actor_logits,1,1,3,1.853439,-3.120754,0.836465,0.640263,0.694371,-3.120754,1.853439,1.016974,,
0,141,141.000000,agent_2,actor_logits,0,1,1,-2.663303,-2.663303,nan,0.000000,1.000000,-2.663303,,,,
0,142,142.000000,agent_4,actor_logits,2,1,3,3.743861,-5.718145,2.318403,0.302361,0.910325,-5.718145,1.425457,3.743861,,
0,144,144.000000,agent_0,actor_logits,2,1,3,3.921912,-5.790472,2.630629,0.246912,0.932754,-5.790472,1.291283,3.921912,,
0,144,144.000000,agent_5,actor_logits,2,1,3,3.925718,-5.297217,4.472629,0.062834,0.988615,-5.297217,-0.546911,3.925718,,
0,145,145.000000,agent_1,actor_logits,1,1,3,2.372181,-2.427759,2.637220,0.288126,0.926106,-0.265039,2.372181,-2.427759,,
0,147,147.000000,agent_4,actor_logits,0,1,1,-2.014100,-2.014100,nan,0.000000,1.000000,-2.014100,,,,
0,148,148.000000,agent_2,actor_logits,3,1,4,1.503375,-1.520144,0.081871,0.945286,0.483313,1.421503,-1.520144,-0.808958,1.503375,
0,149,149.000000,agent_0,actor_logits,0,1,1,-2.102841,-2.102841,nan,0.000000,1.000000,-2.102841,,,,
0,150,150.000000,agent_5,actor_logits,1,1,3,1.910851,-2.247364,2.624518,0.319002,0.919025,-2.247364,1.910851,-0.713666,,
0,151,151.000000,agent_3,actor_logits,2,1,3,2.690712,-3.146793,2.459940,0.293424,0.918817,0.230772,-3.146793,2.690712,,
0,152,152.000000,agent_4,actor_logits,1,1,3,1.977859,-2.801625,0.617375,0.677889,0.646096,1.360483,1.977859,-2.801625,,
0,154,154.000000,agent_0,actor_logits,1,1,3,1.958376,-2.658556,0.740902,0.664742,0.672691,1.217474,1.958376,-2.658556,,
0,154,154.000000,agent_2,actor_logits,1,1,3,1.691330,-0.855619,1.338300,0.703761,0.745928,0.353030,1.691330,-0.855619,,
0,155,155.000000,agent_1,actor_logits,0,1,3,0.782059,-0.740943,1.379300,0.847333,0.680360,0.782059,-0.597240,-0.740943,,
0,156,156.000000,agent_3,actor_logits,0,1,1,-1.647491,-1.647491,nan,0.000000,1.000000,-1.647491,,,,
0,157,157.000000,agent_2,actor_logits,0,1,3,4.214167,-3.294820,5.205943,0.038483,0.994004,4.214167,-0.991777,-3.294820,,
0,157,157.000000,agent_4,actor_logits,0,1,1,-0.627417,-0.627417,nan,0.000000,1.000000,-0.627417,,,,
0,158,158.000000,agent_1,actor_logits,2,1,3,0.776562,-1.651731,0.441883,0.836514,0.577697,0.334679,-1.651731,0.776562,,
0,159,159.000000,agent_0,actor_logits,0,1,1,-0.540856,-0.540856,nan,0.000000,1.000000,-0.540856,,,,
0,160,160.000000,agent_2,actor_logits,0,1,3,2.967262,-1.402666,3.989129,0.155940,0.969774,2.967262,-1.021867,-1.402666,,
0,161,161.000000,agent_3,actor_logits,0,1,3,2.216173,-2.958404,1.517733,0.498359,0.816415,2.216173,0.698440,-2.958404,,
0,161,161.000000,agent_5,actor_logits,2,1,3,4.658988,-4.032715,7.475741,0.006426,0.999266,-4.032715,-2.816754,4.658988,,
0,162,162.000000,agent_1,actor_logits,1,1,3,2.762464,-2.861537,1.024811,0.594131,0.733959,-2.861537,2.762464,1.737653,,
0,162,162.000000,agent_4,actor_logits,0,1,3,2.789322,-3.242488,1.694634,0.445274,0.843122,2.789322,1.094687,-3.242488,,
0,164,164.000000,agent_0,actor_logits,0,1,3,2.810199,-3.219368,1.791279,0.424166,0.855320,2.810199,1.018921,-3.219368,,
0,165,165.000000,agent_4,actor_logits,1,1,4,1.988792,-2.241708,0.963458,0.744434,0.697779,1.025334,1.988792,-1.307970,-2.241708,
0,166,166.000000,agent_2,actor_logits,1,1,4,1.631903,-1.938333,1.449884,0.882213,0.695245,0.182019,1.631903,-0.107673,-1.938333,
0,166,166.000000,agent_3,actor_logits,0,1,1,-1.702173,-1.702173,nan,0.000000,1.000000,-1.702173,,,,
0,166,166.000000,agent_5,actor_logits,0,1,1,-5.294652,-5.294652,nan,0.000000,1.000000,-5.294652,,,,
0,167,167.000000,agent_0,actor_logits,1,1,4,2.120107,-2.081032,1.153054,0.695240,0.735830,0.967053,2.120107,-1.442667,-2.081032,
0,168,168.000000,agent_1,actor_logits,1,1,3,2.488081,-2.783394,1.083195,0.588433,0.744242,-2.783394,2.488081,1.404886,,
0,171,171.000000,agent_1,actor_logits,0,1,1,-0.036750,-0.036750,nan,0.000000,1.000000,-0.036750,,,,
0,171,171.000000,agent_3,actor_logits,0,1,3,1.935890,-3.088261,0.824195,0.641221,0.691962,1.935890,1.111696,-3.088261,,
0,171,171.000000,agent_4,actor_logits,0,1,1,-1.496608,-1.496608,nan,0.000000,1.000000,-1.496608,,,,
0,171,171.000000,agent_5,actor_logits,0,1,3,0.846130,-2.303104,0.431175,0.771587,0.590797,0.846130,0.414955,-2.303104,,
0,173,173.000000,agent_0,actor_logits,0,1,1,-1.451225,-1.451225,nan,0.000000,1.000000,-1.451225,,,,
0,173,173.000000,agent_2,actor_logits,0,1,1,-2.409266,-2.409266,nan,0.000000,1.000000,-2.409266,,,,
0,174,174.000000,agent_1,actor_logits,0,1,3,2.416898,-2.909775,1.103386,0.583363,0.748164,2.416898,1.313513,-2.909775,,
0,176,176.000000,agent_3,actor_logits,0,1,1,-2.068965,-2.068965,nan,0.000000,1.000000,-2.068965,,,,
0,176,176.000000,agent_5,actor_logits,0,1,1,-3.262464,-3.262464,nan,0.000000,1.000000,-3.262464,,,,
0,177,177.000000,agent_4,actor_logits,0,1,4,2.139367,-1.709875,1.730436,0.592725,0.817818,2.139367,0.408931,-1.709875,-1.579447,
0,179,179.000000,agent_0,actor_logits,0,1,4,2.025830,-1.613080,1.571841,0.645566,0.792644,2.025830,0.453989,-1.613080,-1.562068,
0,180,180.000000,agent_1,actor_logits,2,1,3,0.612583,0.255853,0.315535,1.085148,0.411631,0.255853,0.297048,0.612583,,
0,180,180.000000,agent_2,actor_logits,0,1,4,1.859035,-1.410982,1.049685,0.808097,0.695734,1.859035,-1.410982,-1.151278,0.809350,
0,181,181.000000,agent_3,actor_logits,0,1,3,1.783711,-2.970352,0.451474,0.697532,0.607790,1.783711,1.332237,-2.970352,,
0,181,181.000000,agent_5,actor_logits,1,1,3,1.418425,-2.854206,0.050382,0.730103,0.508955,1.368043,1.418425,-2.854206,,
0,184,184.000000,agent_1,actor_logits,2,1,3,2.253815,-0.491517,2.410421,0.483554,0.866548,-0.156606,-0.491517,2.253815,,
0,186,186.000000,agent_3,actor_logits,0,1,1,-1.852672,-1.852672,nan,0.000000,1.000000,-1.852672,,,,
0,186,186.000000,agent_4,actor_logits,2,1,4,2.210746,-2.108503,1.378233,0.660168,0.770072,-1.193071,0.832513,2.210746,-2.108503,
0,188,188.000000,agent_0,actor_logits,2,1,4,2.265455,-1.723435,1.818943,0.594148,0.822878,-1.100482,0.446512,2.265455,-1.723435,
0,188,188.000000,agent_2,actor_logits,0,1,1,-3.160636,-3.160636,nan,0.000000,1.000000,-3.160636,,,,
0,191,191.000000,agent_1,actor_logits,0,1,1,-1.065910,-1.065910,nan,0.000000,1.000000,-1.065910,,,,
0,191,191.000000,agent_3,actor_logits,0,1,3,1.399635,-2.472597,0.108187,0.744051,0.521303,1.399635,1.291448,-2.472597,,
0,192,192.000000,agent_4,actor_logits,2,1,3,2.064608,-2.757146,0.411055,0.699741,0.598443,-2.757146,1.653553,2.064608,,
0,192,192.000000,agent_5,actor_logits,0,1,3,2.957414,-4.512378,3.831563,0.107412,0.978238,2.957414,-4.512378,-0.874149,,
0,194,194.000000,agent_0,actor_logits,2,1,3,2.314003,-2.941045,0.577468,0.673300,0.638350,-2.941045,1.736535,2.314003,,
