jitter_frac,episode_idx,WI_fromT
0.0500,14,4.867588
0.0500,15,3.028685
0.0500,16,3.343090
0.0500,17,4.002137
0.0500,18,3.463628
0.0500,19,4.015505
0.0500,20,2.565412
0.0500,21,3.662916
0.0500,22,4.490280
0.0500,23,4.126406
0.0500,24,3.029231
0.0500,25,3.514760
0.0500,26,3.023277
0.0500,27,4.262278
0.0500,28,3.203075
0.0500,29,2.565224
0.0500,30,3.183979
0.0500,31,4.101343
0.0500,32,3.032531
0.0500,33,3.005311
0.0500,34,3.243322
0.0500,35,3.440206
0.0500,36,3.197573
0.0500,37,4.002498
0.0500,38,3.079230
0.0500,39,3.024457
0.0500,40,3.781282
0.0500,41,4.484819
0.0500,42,2.542419
0.0500,43,4.714662
0.0500,44,3.050814
0.0500,45,3.736567
0.0500,46,3.379613
0.0500,47,3.303704
0.0500,48,3.753236
0.0500,49,3.282526
0.0500,50,3.220098
0.0500,51,3.216617
0.0500,52,4.288651
0.0500,53,3.064748
0.0500,54,3.229999
0.0500,55,3.340858
0.0500,56,3.036115
0.0500,57,2.933616
0.0500,58,3.080137
0.0500,59,3.444006
0.0500,60,3.092790
0.0500,61,3.495318
0.0500,62,4.079879
0.0500,63,3.547861
0.0500,64,3.470664
0.0500,65,3.246813
0.0500,66,3.218958
0.0500,67,3.544325
0.0500,68,2.902492
0.0500,69,3.536269
0.0500,70,4.126666
0.0500,71,3.468367
0.0500,72,5.167278
0.0500,73,4.360916
0.0500,74,3.026141
0.0500,75,3.076005
0.0500,76,3.128627
0.0500,77,3.531844
0.0500,78,4.212344
0.0500,79,2.987308
0.0500,80,3.067299
0.0500,81,3.986832
0.0500,82,3.083741
0.0500,83,3.656737
0.0500,84,3.779828
0.0500,85,3.000262
0.0500,86,3.019736
0.0500,87,5.089176
0.0500,88,3.110516
0.0500,89,3.488772
0.0500,90,3.436467
0.0500,91,3.523677
0.0500,92,3.087910
0.0500,93,3.936512
0.0500,94,5.023393
0.0500,95,3.501970
0.0500,96,2.984524
0.0500,97,3.098158
0.0500,98,3.281068
0.0500,99,4.196689
0.1000,0,4.605835
0.1000,1,4.050946
0.1000,2,4.108807
0.1000,3,4.299330
0.1000,4,4.419394
0.1000,5,4.736422
0.1000,6,3.604783
0.1000,7,4.104037
0.1000,8,4.143221
0.1000,9,4.423095
0.1000,10,4.553698
0.1000,11,3.585307
0.1000,12,3.797488
0.1000,13,3.941930
0.1000,14,4.208340
0.1000,15,4.064669
0.1000,16,3.578973
0.1000,17,3.078884
0.1000,18,4.700705
0.1000,19,4.059691
0.1000,20,4.131778
0.1000,21,4.336168
0.1000,22,3.470670
0.1000,23,3.638317
0.1000,24,3.136976
0.1000,25,3.086326
0.1000,26,3.152304
0.1000,27,4.375793
0.1000,28,3.282652
0.1000,29,4.275106
0.1000,30,4.566340
0.1000,31,4.215882
0.1000,32,4.413170
0.1000,33,4.105663
0.1000,34,4.116766
0.1000,35,3.466864
0.1000,36,4.143085
0.1000,37,3.785809
0.1000,38,4.261238
0.1000,39,5.144420
0.1000,40,4.443495
0.1000,41,4.217001
0.1000,42,3.993665
0.1000,43,4.161345
0.1000,44,4.147846
0.1000,45,3.216766
0.1000,46,4.068736
0.1000,47,3.469411
0.1000,48,4.081521
0.1000,49,4.576533
0.1000,50,4.075586
0.1000,51,4.179776
0.1000,52,3.523439
0.1000,53,4.017531
0.1000,54,3.525887
0.1000,55,4.035456
0.1000,56,4.568720
0.1000,57,4.688257
0.1000,58,3.438429
0.1000,59,3.165985
0.1000,60,4.323178
0.1000,61,3.962190
0.1000,62,4.647795
0.1000,63,5.065658
0.1000,64,3.904238
0.1000,65,4.511128
0.1000,66,3.906529
0.1000,67,3.184044
0.1000,68,4.734765
0.1000,69,3.450000
0.1000,70,3.096309
0.1000,71,4.270628
0.1000,72,4.940245
0.1000,73,3.973859
0.1000,74,4.078755
0.1000,75,4.046514
0.1000,76,4.098648
0.1000,77,3.233200
0.1000,78,3.176267
0.1000,79,3.010737
0.1000,80,4.513807
0.1000,81,3.610436
0.1000,82,4.631361
0.1000,83,4.053142
0.1000,84,3.119118
0.1000,85,4.224930
0.1000,86,4.285906
0.1000,87,3.163002
0.1000,88,3.191243
0.1000,89,4.547020
0.1000,90,3.179984
0.1000,91,3.373335
0.1000,92,3.522856
0.1000,93,8.054708
0.1000,94,4.215385
0.1000,95,4.357972
0.1000,96,4.219320
0.1000,97,4.008831
0.1000,98,4.452956
0.1000,99,3.593291
0.1500,0,4.067305
0.1500,1,4.058153
0.1500,2,4.172565
0.1500,3,3.508992
0.1500,4,4.178381
0.1500,5,4.337458
0.1500,6,4.385573
0.1500,7,3.871678
0.1500,8,3.949213
0.1500,9,3.578071
0.1500,10,4.437927
0.1500,11,4.157094
0.1500,12,4.571846
0.1500,13,3.464098
0.1500,14,3.760708
0.1500,15,3.826948
0.1500,16,3.550098
0.1500,17,5.067007
0.1500,18,3.990281
0.1500,19,4.209891
0.1500,20,3.082834
0.1500,21,3.664038
0.1500,22,4.377235
0.1500,23,4.023231
0.1500,24,4.491216
0.1500,25,5.567046
0.1500,26,4.536201
0.1500,27,4.113214
0.1500,28,3.891568
0.1500,29,4.034827
0.1500,30,3.760916
0.1500,31,4.242345
0.1500,32,4.139011
0.1500,33,4.587367
0.1500,34,4.605837
0.1500,35,3.325821
0.1500,36,4.321984
0.1500,37,4.431914
0.1500,38,3.812712
0.1500,39,4.570711
0.1500,40,4.215929
0.1500,41,4.486388
0.1500,42,3.878553
0.1500,43,5.180756
0.1500,44,4.039114
0.1500,45,4.045252
0.1500,46,4.274003
0.1500,47,3.818588
0.1500,48,3.494784
0.1500,49,4.050251
0.1500,50,3.334540
0.1500,51,3.572139
0.1500,52,3.320545
0.1500,53,4.139926
0.1500,54,3.750859
0.1500,55,3.130501
0.1500,56,3.448928
0.1500,57,4.293492
0.1500,58,4.225590
0.1500,59,4.336335
0.1500,60,4.067205
0.1500,61,4.610843
0.1500,62,4.411867
0.1500,63,3.949823
0.1500,64,4.041938
0.1500,65,5.717203
0.1500,66,4.091224
0.1500,67,4.467948
0.1500,68,3.340826
0.1500,69,4.204710
0.1500,70,4.476113
0.1500,71,4.442622
0.1500,72,4.445664
0.1500,73,4.643842
0.1500,74,3.670229
0.1500,75,4.412468
0.1500,76,4.217612
0.1500,77,3.525938
0.1500,78,4.306646
0.1500,79,4.610999
0.1500,80,4.206474
0.1500,81,3.151417
0.1500,82,4.624255
0.1500,83,4.508431
0.1500,84,4.180283
0.1500,85,4.383569
0.1500,86,4.165780
0.1500,87,2.955415
0.1500,88,3.925667
0.1500,89,4.148261
0.1500,90,4.141585
0.1500,91,4.000544
0.1500,92,3.488284
0.1500,93,3.562199
0.1500,94,4.468885
0.1500,95,3.648081
0.1500,96,4.116003
0.1500,97,4.499315
0.1500,98,4.333477
0.1500,99,4.375106
0.2000,0,4.220434
0.2000,1,4.646321
0.2000,2,4.197854
0.2000,3,4.367151
0.2000,4,5.155595
0.2000,5,3.727313
0.2000,6,3.667054
0.2000,7,3.893914
0.2000,8,3.869890
0.2000,9,4.704982
0.2000,10,4.662339
0.2000,11,4.206628
0.2000,12,4.160175
0.2000,13,5.094014
0.2000,14,3.627132
0.2000,15,4.115125
0.2000,16,4.567565
0.2000,17,3.785794
0.2000,18,4.354243
0.2000,19,4.191707
0.2000,20,4.159807
0.2000,21,3.186875
0.2000,22,4.631351
0.2000,23,4.147835
0.2000,24,4.199684
0.2000,25,4.580148
0.2000,26,11.413743
0.2000,27,4.681422
0.2000,28,5.492400
0.2000,29,4.267492
0.2000,30,4.719058
0.2000,31,4.398326
0.2000,32,4.449608
0.2000,33,4.598472
0.2000,34,4.597430
0.2000,35,4.676688
0.2000,36,4.384352
0.2000,37,3.694874
0.2000,38,4.498872
0.2000,39,4.416660
0.2000,40,7.907672
0.2000,41,4.172344
0.2000,42,4.331584
0.2000,43,4.139620
0.2000,44,4.217320
0.2000,45,4.526118
0.2000,46,4.004622
0.2000,47,3.642670
0.2000,48,3.321643
0.2000,49,3.986024
0.2000,50,4.180441
0.2000,51,4.293008
0.2000,52,3.788514
0.2000,53,4.467768
0.2000,54,3.771103
0.2000,55,4.526711
0.2000,56,4.347882
0.2000,57,4.098929
0.2000,58,4.323679
0.2000,59,4.407566
0.2000,60,4.664907
0.2000,61,4.728291
0.2000,62,4.096923
0.2000,63,4.241635
0.2000,64,4.261435
0.2000,65,4.850860
0.2000,66,3.382187
0.2000,67,3.818069
0.2000,68,3.746493
0.2000,69,4.583244
0.2000,70,3.516630
0.2000,71,4.756786
0.2000,72,4.635216
0.2000,73,4.537495
0.2000,74,4.269357
0.2000,75,4.488863
0.2000,76,4.320071
0.2000,77,4.102673
0.2000,78,4.227019
0.2000,79,4.004044
0.2000,80,4.029672
0.2000,81,3.189459
0.2000,82,3.555227
0.2000,83,4.503673
0.2000,84,4.384170
0.2000,85,5.066835
0.2000,86,4.762453
0.2000,87,3.419526
0.2000,88,4.035393
0.2000,89,4.473241
0.2000,90,4.384662
0.2000,91,4.629207
0.2000,92,4.208440
0.2000,93,4.769904
0.2000,94,3.470071
0.2000,95,4.173652
0.2000,96,4.118165
0.2000,97,3.728703
0.2000,98,4.688156
0.2000,99,4.779169
0.2500,0,4.184674
0.2500,1,4.657007
0.2500,2,4.506777
0.2500,3,3.820624
0.2500,4,4.030076
0.2500,5,4.448694
0.2500,6,4.084775
0.2500,7,4.152112
0.2500,8,4.707245
0.2500,9,4.841289
0.2500,10,3.852091
0.2500,11,4.653478
0.2500,12,3.915434
0.2500,13,4.186147
0.2500,14,5.300943
0.2500,15,4.035452
0.2500,16,3.978419
0.2500,17,4.584706
0.2500,18,4.450854
0.2500,19,3.580422
0.2500,20,4.907021
0.2500,21,3.490166
0.2500,22,4.384532
0.2500,23,4.151179
0.2500,24,4.386146
0.2500,25,4.177997
0.2500,26,4.094748
0.2500,27,3.843384
0.2500,28,4.302289
0.2500,29,5.373003
0.2500,30,5.485998
0.2500,31,4.563806
0.2500,32,4.708591
0.2500,33,4.127446
0.2500,34,4.382466
0.2500,35,3.701932
0.2500,36,4.050912
0.2500,37,4.517145
0.2500,38,4.212332
0.2500,39,4.272601
0.2500,40,4.293917
0.2500,41,4.450987
0.2500,42,4.218380
0.2500,43,5.314613
0.2500,44,4.296660
0.2500,45,4.520358
0.2500,46,5.121194
0.2500,47,4.476556
0.2500,48,5.005771
0.2500,49,4.656566
0.2500,50,3.115523
0.2500,51,3.628407
0.2500,52,4.510062
0.2500,53,5.114304
0.2500,54,4.301761
0.2500,55,4.433972
0.2500,56,3.463917
0.2500,57,3.792303
0.2500,58,4.628479
0.2500,59,4.106603
0.2500,60,3.830256
0.2500,61,4.295200
0.2500,62,3.717708
0.2500,63,4.010864
0.2500,64,4.376063
0.2500,65,4.440535
0.2500,66,4.572455
0.2500,67,4.076186
0.2500,68,5.164240
0.2500,69,4.599904
0.2500,70,4.021391
0.2500,71,5.081461
0.2500,72,4.837343
0.2500,73,3.781295
0.2500,74,4.425292
0.2500,75,4.225316
0.2500,76,3.514770
0.2500,77,4.238907
0.2500,78,4.024570
0.2500,79,4.537542
0.2500,80,4.542659
0.2500,81,4.286653
0.2500,82,5.144025
0.2500,83,4.211108
0.2500,84,4.051008
0.2500,85,3.414810
0.2500,86,4.300235
0.2500,87,4.629649
0.2500,88,5.053105
0.2500,89,3.327536
0.2500,90,4.792323
0.2500,91,4.211407
0.2500,92,3.741796
0.2500,93,4.082792
0.2500,94,4.714077
0.2500,95,4.073597
0.2500,96,4.144061
0.2500,97,4.135748
0.2500,98,3.559300
0.2500,99,4.479542
