jitter_frac,episode_idx,WI_fromT
0.1000,25,112.861999
0.1000,26,86.922995
0.1000,27,95.922838
0.1000,28,85.943276
0.1000,29,103.008427
0.1000,30,98.652327
0.1000,31,102.434415
0.1000,32,88.883047
0.1000,33,140.961279
0.1000,34,87.535651
0.1000,35,102.870596
0.1000,36,93.190960
0.1000,37,95.171826
0.1000,38,104.433186
0.1000,39,87.592817
0.1000,40,100.366986
0.1000,41,87.059794
0.1000,42,95.894546
0.1000,43,110.911532
0.1000,44,86.591731
0.1000,45,98.575607
0.1000,46,101.484429
0.1000,47,95.552336
0.1000,48,102.323851
0.1000,49,95.194451
0.1000,50,90.303152
0.1000,51,108.310876
0.1000,52,102.399664
0.1000,53,130.177417
0.1000,54,86.423753
0.1000,55,88.208725
0.1000,56,98.617498
0.1000,57,102.554202
0.1000,58,158.892563
0.1000,59,122.094519
0.1000,60,85.673587
0.1000,61,99.409162
0.1000,62,86.309120
0.1000,63,109.196367
0.1000,64,122.968392
0.1000,65,98.234078
0.1000,66,89.822422
0.1000,67,99.476448
0.1000,68,137.601778
0.1000,69,121.063499
0.1000,70,115.866834
0.1000,71,113.787325
0.1000,72,116.045609
0.1000,73,103.319068
0.1000,74,101.683221
0.1000,75,115.706449
0.1000,76,102.236674
0.1000,77,109.682356
0.1000,78,104.268741
0.1000,79,91.071571
0.1000,80,107.219114
0.1000,81,97.189031
0.1000,82,113.838440
0.1000,83,113.558485
0.1000,84,101.100792
0.1000,85,101.573643
0.1000,86,104.934351
0.1000,87,128.928244
0.1000,88,101.995950
0.1000,89,87.848571
0.1000,90,119.602007
0.1000,91,93.014403
0.1000,92,87.114845
0.1000,93,121.885735
0.1000,94,130.843720
0.1000,95,87.156617
0.1000,96,86.407738
0.1000,97,96.238610
0.1000,98,97.663472
0.1000,99,101.043838
0.1500,0,102.494013
0.1500,1,104.115165
0.1500,2,104.206842
0.1500,3,101.468867
0.1500,4,91.348453
0.1500,5,121.533801
0.1500,6,100.588507
0.1500,7,88.652698
0.1500,8,107.862665
0.1500,9,107.496458
0.1500,10,88.348626
0.1500,11,95.158657
0.1500,12,95.424478
0.1500,13,116.537903
0.1500,14,130.623226
0.1500,15,105.611390
0.1500,16,91.349691
0.1500,17,118.194512
0.1500,18,97.435639
0.1500,19,98.681276
0.1500,20,138.429992
0.1500,21,106.246914
0.1500,22,94.078205
0.1500,23,117.159898
0.1500,24,113.613430
0.1500,25,103.316303
0.1500,26,119.482926
0.1500,27,94.884196
0.1500,28,96.660010
0.1500,29,100.375080
0.1500,30,125.115415
0.1500,31,102.140753
0.1500,32,116.204603
0.1500,33,105.765691
0.1500,34,95.865135
0.1500,35,99.913197
0.1500,36,117.790892
0.1500,37,99.207330
0.1500,38,115.942008
0.1500,39,100.522912
0.1500,40,96.792243
0.1500,41,93.118628
0.1500,42,94.651715
0.1500,43,101.231068
0.1500,44,91.727287
0.1500,45,132.208126
0.1500,46,95.133778
0.1500,47,90.940488
0.1500,48,117.210056
0.1500,49,147.535386
0.1500,50,100.723928
0.1500,51,106.066497
0.1500,52,98.719093
0.1500,53,116.927441
0.1500,54,91.227063
0.1500,55,102.989612
0.1500,56,115.746433
0.1500,57,93.591822
0.1500,58,113.688900
0.1500,59,98.549432
0.1500,60,115.057879
0.1500,61,108.224740
0.1500,62,102.478920
0.1500,63,115.009744
0.1500,64,85.809196
0.1500,65,88.417940
0.1500,66,113.733277
0.1500,67,112.299581
0.1500,68,100.832872
0.1500,69,121.859229
0.1500,70,101.227665
0.1500,71,348.075721
0.1500,72,111.944410
0.1500,73,86.372693
0.1500,74,104.623454
0.1500,75,94.446440
0.1500,76,85.399642
0.1500,77,115.504796
0.1500,78,88.925573
0.1500,79,103.034297
0.1500,80,87.393292
0.1500,81,101.931191
0.1500,82,100.367750
0.1500,83,92.388588
0.1500,84,87.594634
0.1500,85,90.363197
0.1500,86,92.356294
0.1500,87,135.021369
0.1500,88,94.753145
0.1500,89,88.132773
0.1500,90,91.022460
0.1500,91,86.857976
0.1500,92,110.722419
0.1500,93,99.735159
0.1500,94,97.316883
0.1500,95,104.610018
0.1500,96,93.453823
0.1500,97,106.743240
0.1500,98,96.830241
0.1500,99,97.130086
0.2000,0,99.784094
0.2000,1,100.476388
0.2000,2,122.406666
0.2000,3,123.756828
0.2000,4,94.495396
0.2000,5,95.258632
0.2000,6,99.586546
0.2000,7,110.079468
0.2000,8,89.716192
0.2000,9,89.629362
0.2000,10,131.392227
0.2000,11,106.870119
0.2000,12,94.070043
0.2000,13,141.637771
0.2000,14,96.774728
0.2000,15,103.811254
0.2000,16,102.819088
0.2000,17,109.973645
0.2000,18,103.818705
0.2000,19,102.608923
0.2000,20,120.860408
0.2000,21,104.355474
0.2000,22,90.125548
0.2000,23,97.122280
0.2000,24,99.573237
0.2000,25,116.184478
0.2000,26,107.392684
0.2000,27,98.181697
0.2000,28,125.271372
0.2000,29,89.651457
0.2000,30,94.560142
0.2000,31,95.200278
0.2000,32,110.479537
0.2000,33,117.939596
0.2000,34,118.734529
0.2000,35,128.903501
0.2000,36,87.797903
0.2000,37,110.394541
0.2000,38,93.729866
0.2000,39,105.937639
0.2000,40,99.688363
0.2000,41,106.175287
0.2000,42,86.084330
0.2000,43,111.530262
0.2000,44,87.598202
0.2000,45,98.892817
0.2000,46,90.354540
0.2000,47,124.519941
0.2000,48,88.868748
0.2000,49,95.715818
0.2000,50,103.188675
0.2000,51,121.658172
0.2000,52,95.976628
0.2000,53,90.173133
0.2000,54,96.920562
0.2000,55,115.620210
0.2000,56,114.443211
0.2000,57,87.013192
0.2000,58,98.962515
0.2000,59,94.745094
0.2000,60,102.032026
0.2000,61,113.182759
0.2000,62,91.882914
0.2000,63,89.580950
0.2000,64,133.630057
0.2000,65,93.964891
0.2000,66,102.145820
0.2000,67,110.068722
0.2000,68,107.898643
0.2000,69,105.011207
0.2000,70,105.240154
0.2000,71,99.687437
0.2000,72,107.070870
0.2000,73,104.274299
0.2000,74,92.714143
0.2000,75,90.862811
0.2000,76,105.489547
0.2000,77,120.321409
0.2000,78,105.265075
0.2000,79,109.621511
0.2000,80,112.936370
0.2000,81,101.662544
0.2000,82,120.649049
0.2000,83,101.515508
0.2000,84,94.165782
0.2000,85,104.222521
0.2000,86,119.743172
0.2000,87,128.812848
0.2000,88,93.789045
0.2000,89,107.795243
0.2000,90,106.364968
0.2000,91,102.572517
0.2000,92,118.480835
0.2000,93,93.730730
0.2000,94,110.440881
0.2000,95,261.354404
0.2000,96,110.220436
0.2000,97,97.013610
0.2000,98,89.008569
0.2000,99,105.216074
0.2500,0,108.088366
0.2500,1,103.722942
0.2500,2,95.503549
0.2500,3,107.874663
0.2500,4,115.129467
0.2500,5,96.398821
0.2500,6,102.384144
0.2500,7,132.818511
0.2500,8,118.235900
0.2500,9,118.131064
0.2500,10,122.902923
0.2500,11,102.326117
0.2500,12,111.499681
0.2500,13,101.461117
0.2500,14,91.632488
0.2500,15,103.716651
0.2500,16,146.897728
0.2500,17,98.625715
0.2500,18,118.762709
0.2500,19,104.140123
0.2500,20,91.430541
0.2500,21,104.944902
0.2500,22,106.820804
0.2500,23,143.457302
0.2500,24,107.018971
0.2500,25,126.004215
0.2500,26,119.591522
0.2500,27,93.752874
0.2500,28,97.727289
0.2500,29,129.276558
0.2500,30,131.171746
0.2500,31,96.733551
0.2500,32,91.670866
0.2500,33,102.651574
0.2500,34,111.997158
0.2500,35,99.021210
0.2500,36,97.027856
0.2500,37,103.728023
0.2500,38,90.035044
0.2500,39,116.118082
0.2500,40,103.873205
0.2500,41,92.467244
0.2500,42,106.987583
0.2500,43,97.782852
0.2500,44,92.158597
0.2500,45,96.129567
0.2500,46,103.086461
0.2500,47,99.683479
0.2500,48,120.141166
0.2500,49,88.840406
0.2500,50,104.820605
0.2500,51,115.920081
0.2500,52,108.606113
0.2500,53,96.719505
0.2500,54,113.928972
0.2500,55,92.125635
0.2500,56,109.298098
0.2500,57,101.079680
0.2500,58,96.798795
0.2500,59,103.040529
0.2500,60,99.318935
0.2500,61,106.811528
0.2500,62,93.065446
0.2500,63,101.705654
0.2500,64,115.510798
0.2500,65,86.084297
0.2500,66,123.935778
0.2500,67,102.842020
0.2500,68,105.951898
0.2500,69,92.804283
0.2500,70,347.515373
0.2500,71,100.246462
0.2500,72,104.018568
0.2500,73,101.664147
0.2500,74,115.962039
0.2500,75,121.215224
0.2500,76,97.353979
0.2500,77,122.116132
0.2500,78,99.727014
0.2500,79,99.173644
0.2500,80,88.156732
0.2500,81,99.762765
0.2500,82,91.657538
0.2500,83,119.142583
0.2500,84,119.722528
0.2500,85,92.666015
0.2500,86,110.863528
0.2500,87,148.040821
0.2500,88,95.252365
0.2500,89,106.185115
0.2500,90,96.120832
0.2500,91,101.671520
0.2500,92,141.719826
0.2500,93,102.598624
0.2500,94,99.362445
0.2500,95,92.009266
0.2500,96,120.687554
0.2500,97,89.271571
0.2500,98,96.280391
0.2500,99,118.023597
