jitter_frac,episode_idx,WI_fromT
0.1000,58,48.110335
0.1000,59,46.175603
0.1000,60,35.915401
0.1000,61,36.209077
0.1000,62,40.521972
0.1000,63,41.057415
0.1000,64,37.061830
0.1000,65,49.440381
0.1000,66,43.307385
0.1000,67,35.443376
0.1000,68,42.422252
0.1000,69,43.431136
0.1000,70,44.487813
0.1000,71,36.562856
0.1000,72,36.038277
0.1000,73,38.368769
0.1000,74,33.832805
0.1000,75,37.060709
0.1000,76,49.109028
0.1000,77,53.688709
0.1000,78,33.727477
0.1000,79,38.396950
0.1000,80,38.542926
0.1000,81,48.226673
0.1000,82,35.722225
0.1000,83,40.394151
0.1000,84,42.095570
0.1000,85,33.906681
0.1000,86,49.519571
0.1000,87,38.642714
0.1000,88,37.286361
0.1000,89,49.599214
0.1000,90,44.661658
0.1000,91,34.443205
0.1000,92,48.174458
0.1000,93,37.720788
0.1000,94,38.394275
0.1000,95,36.755331
0.1000,96,51.133639
0.1000,97,40.927759
0.1000,98,40.310659
0.1000,99,37.468695
0.1500,0,37.410179
0.1500,1,43.749671
0.1500,2,31.381772
0.1500,3,49.292505
0.1500,4,36.456362
0.1500,5,37.115455
0.1500,6,38.469893
0.1500,7,33.335545
0.1500,8,37.474859
0.1500,9,40.623919
0.1500,10,36.834613
0.1500,11,48.663882
0.1500,12,37.846325
0.1500,13,41.114630
0.1500,14,34.726502
0.1500,15,43.405036
0.1500,16,36.566686
0.1500,17,34.831083
0.1500,18,38.286921
0.1500,19,36.007037
0.1500,20,42.065858
0.1500,21,36.513881
0.1500,22,34.472081
0.1500,23,35.437866
0.1500,24,43.929645
0.1500,25,37.901202
0.1500,26,40.185349
0.1500,27,50.547180
0.1500,28,52.852668
0.1500,29,37.103969
0.1500,30,37.758109
0.1500,31,42.165974
0.1500,32,35.278591
0.1500,33,38.731803
0.1500,34,44.825020
0.1500,35,37.203570
0.1500,36,33.352170
0.1500,37,36.936540
0.1500,38,46.133552
0.1500,39,39.134144
0.1500,40,34.008421
0.1500,41,40.434699
0.1500,42,46.181427
0.1500,43,33.522168
0.1500,44,34.656325
0.1500,45,37.103762
0.1500,46,36.584704
0.1500,47,44.956715
0.1500,48,42.882682
0.1500,49,39.980632
0.1500,50,37.647502
0.1500,51,40.060375
0.1500,52,37.529088
0.1500,53,39.404919
0.1500,54,30.476293
0.1500,55,35.260281
0.1500,56,34.652182
0.1500,57,39.464086
0.1500,58,37.523226
0.1500,59,38.481388
0.1500,60,53.252524
0.1500,61,42.894140
0.1500,62,38.214903
0.1500,63,42.277310
0.1500,64,40.812923
0.1500,65,40.385722
0.1500,66,40.888584
0.1500,67,34.876285
0.1500,68,38.313585
0.1500,69,37.989432
0.1500,70,34.811739
0.1500,71,43.656009
0.1500,72,35.090632
0.1500,73,37.770990
0.1500,74,38.460081
0.1500,75,34.123276
0.1500,76,39.635526
0.1500,77,37.884378
0.1500,78,37.107331
0.1500,79,37.858019
0.1500,80,37.730533
0.1500,81,35.610784
0.1500,82,47.979749
0.1500,83,34.745024
0.1500,84,38.808749
0.1500,85,41.533596
0.1500,86,37.832239
0.1500,87,33.466409
0.1500,88,36.403843
0.1500,89,32.156390
0.1500,90,41.466979
0.1500,91,41.943180
0.1500,92,32.965380
0.1500,93,41.478719
0.1500,94,32.664321
0.1500,95,33.946987
0.1500,96,36.269477
0.1500,97,44.031568
0.1500,98,34.525654
0.1500,99,36.349501
0.2000,0,38.249358
0.2000,1,53.018618
0.2000,2,34.197729
0.2000,3,40.388799
0.2000,4,33.925855
0.2000,5,34.320292
0.2000,6,36.794432
0.2000,7,40.243108
0.2000,8,35.398619
0.2000,9,46.479926
0.2000,10,34.350961
0.2000,11,51.949284
0.2000,12,39.161140
0.2000,13,37.943679
0.2000,14,38.881681
0.2000,15,41.117192
0.2000,16,45.442621
0.2000,17,40.727194
0.2000,18,55.710998
0.2000,19,33.264557
0.2000,20,33.471591
0.2000,21,39.369498
0.2000,22,38.797941
0.2000,23,47.218917
0.2000,24,37.285470
0.2000,25,34.782249
0.2000,26,37.900253
0.2000,27,36.446327
0.2000,28,45.847540
0.2000,29,37.470801
0.2000,30,43.473019
0.2000,31,40.373089
0.2000,32,37.005264
0.2000,33,55.454469
0.2000,34,36.317984
0.2000,35,37.759736
0.2000,36,42.077696
0.2000,37,40.178513
0.2000,38,44.881633
0.2000,39,34.745992
0.2000,40,51.201626
0.2000,41,37.555899
0.2000,42,39.087962
0.2000,43,42.365795
0.2000,44,50.369003
0.2000,45,37.149953
0.2000,46,41.038740
0.2000,47,45.906362
0.2000,48,46.981112
0.2000,49,36.587644
0.2000,50,33.837264
0.2000,51,35.868883
0.2000,52,38.759430
0.2000,53,32.139879
0.2000,54,40.787334
0.2000,55,33.863195
0.2000,56,43.767728
0.2000,57,37.313694
0.2000,58,42.512032
0.2000,59,41.937488
0.2000,60,32.962884
0.2000,61,42.203725
0.2000,62,44.243162
0.2000,63,36.083566
0.2000,64,34.659203
0.2000,65,40.789751
0.2000,66,37.624662
0.2000,67,35.184327
0.2000,68,33.963605
0.2000,69,39.643236
0.2000,70,38.041760
0.2000,71,32.224026
0.2000,72,43.920017
0.2000,73,39.941406
0.2000,74,33.984442
0.2000,75,40.252802
0.2000,76,37.792146
0.2000,77,40.677121
0.2000,78,41.951433
0.2000,79,41.583859
0.2000,80,36.221207
0.2000,81,36.919685
0.2000,82,44.813489
0.2000,83,38.119734
0.2000,84,35.073551
0.2000,85,34.094218
0.2000,86,37.384384
0.2000,87,41.517562
0.2000,88,44.108183
0.2000,89,39.090302
0.2000,90,46.623743
0.2000,91,43.598576
0.2000,92,48.029245
0.2000,93,37.976607
0.2000,94,38.882908
0.2000,95,40.897588
0.2000,96,39.373956
0.2000,97,47.983545
0.2000,98,44.145126
0.2000,99,36.324639
0.2500,0,40.832099
0.2500,1,41.037433
0.2500,2,35.756069
0.2500,3,39.170783
0.2500,4,35.096321
0.2500,5,40.371847
0.2500,6,39.676082
0.2500,7,33.386351
0.2500,8,38.742856
0.2500,9,42.828835
0.2500,10,43.478368
0.2500,11,44.289457
0.2500,12,39.539180
0.2500,13,43.292856
0.2500,14,39.039942
0.2500,15,38.253995
0.2500,16,41.017143
0.2500,17,41.524404
0.2500,18,37.621948
0.2500,19,40.571470
0.2500,20,32.868944
0.2500,21,31.788091
0.2500,22,36.236046
0.2500,23,34.663806
0.2500,24,44.805651
0.2500,25,38.160541
0.2500,26,38.574315
0.2500,27,35.808065
0.2500,28,54.460580
0.2500,29,44.168803
0.2500,30,35.846159
0.2500,31,41.077522
0.2500,32,45.862840
0.2500,33,36.429454
0.2500,34,39.974539
0.2500,35,42.349787
0.2500,36,40.122974
0.2500,37,40.415002
0.2500,38,35.062055
0.2500,39,41.224943
0.2500,40,36.741276
0.2500,41,34.164505
0.2500,42,35.510167
0.2500,43,34.090441
0.2500,44,36.440778
0.2500,45,50.689540
0.2500,46,34.486827
0.2500,47,35.119409
0.2500,48,36.758629
0.2500,49,39.143896
0.2500,50,39.025002
0.2500,51,37.264885
0.2500,52,42.575137
0.2500,53,32.698772
0.2500,54,40.412702
0.2500,55,35.980557
0.2500,56,35.381267
0.2500,57,38.128143
0.2500,58,40.629974
0.2500,59,36.335837
0.2500,60,47.296225
0.2500,61,34.526752
0.2500,62,36.725550
0.2500,63,36.282459
0.2500,64,39.877622
0.2500,65,38.344943
0.2500,66,43.537010
0.2500,67,36.708561
0.2500,68,33.495814
0.2500,69,40.403074
0.2500,70,33.139539
0.2500,71,44.129602
0.2500,72,51.596857
0.2500,73,37.349489
0.2500,74,42.698716
0.2500,75,40.267471
0.2500,76,35.123232
0.2500,77,41.275854
0.2500,78,45.276150
0.2500,79,36.374542
0.2500,80,40.702315
0.2500,81,34.058830
0.2500,82,40.045539
0.2500,83,34.545273
0.2500,84,45.861981
0.2500,85,51.121739
0.2500,86,38.708521
0.2500,87,38.249222
0.2500,88,34.265711
0.2500,89,39.497637
0.2500,90,38.316656
0.2500,91,44.375175
0.2500,92,40.129959
0.2500,93,40.066747
0.2500,94,34.367062
0.2500,95,37.050600
0.2500,96,40.022497
0.2500,97,37.559972
0.2500,98,35.199686
0.2500,99,33.513897
