jitter_frac,episode_idx,WI_fromT
0.1500,8,153.402747
0.1500,9,162.907673
0.1500,10,135.000895
0.1500,11,153.173762
0.1500,12,136.470782
0.1500,13,172.066288
0.1500,14,200.901141
0.1500,15,134.893665
0.1500,16,142.056964
0.1500,17,168.585380
0.1500,18,135.533727
0.1500,19,163.013516
0.1500,20,129.558273
0.1500,21,136.888447
0.1500,22,141.090105
0.1500,23,162.214474
0.1500,24,135.757994
0.1500,25,150.737446
0.1500,26,147.648317
0.1500,27,148.963423
0.1500,28,191.639398
0.1500,29,169.400711
0.1500,30,179.245596
0.1500,31,198.658185
0.1500,32,189.141386
0.1500,33,152.417084
0.1500,34,152.867035
0.1500,35,183.965176
0.1500,36,168.828182
0.1500,37,151.765193
0.1500,38,140.956739
0.1500,39,166.910576
0.1500,40,182.741055
0.1500,41,159.800600
0.1500,42,151.887879
0.1500,43,138.089342
0.1500,44,214.017852
0.1500,45,148.032945
0.1500,46,162.539445
0.1500,47,194.950789
0.1500,48,144.046795
0.1500,49,146.554079
0.1500,50,135.757750
0.1500,51,144.772960
0.1500,52,127.349721
0.1500,53,137.631041
0.1500,54,142.403538
0.1500,55,152.413636
0.1500,56,169.209542
0.1500,57,159.065939
0.1500,58,131.755119
0.1500,59,138.518890
0.1500,60,182.731314
0.1500,61,150.066524
0.1500,62,154.448047
0.1500,63,135.565328
0.1500,64,155.931444
0.1500,65,137.386856
0.1500,66,137.168358
0.1500,67,139.818015
0.1500,68,161.720073
0.1500,69,155.352062
0.1500,70,155.373797
0.1500,71,149.394677
0.1500,72,135.544015
0.1500,73,135.418069
0.1500,74,137.293622
0.1500,75,148.036230
0.1500,76,146.130939
0.1500,77,140.637203
0.1500,78,136.603551
0.1500,79,140.351015
0.1500,80,136.151763
0.1500,81,168.968751
0.1500,82,155.796724
0.1500,83,136.520517
0.1500,84,149.590331
0.1500,85,133.359637
0.1500,86,156.636884
0.1500,87,170.118412
0.1500,88,154.701064
0.1500,89,155.937230
0.1500,90,158.263150
0.1500,91,144.504891
0.1500,92,137.339630
0.1500,93,187.274346
0.1500,94,143.175409
0.1500,95,137.757092
0.1500,96,135.845557
0.1500,97,141.430432
0.1500,98,132.158731
0.1500,99,179.808846
0.2000,0,167.677437
0.2000,1,135.715700
0.2000,2,165.370856
0.2000,3,145.392474
0.2000,4,150.228531
0.2000,5,147.649355
0.2000,6,187.708647
0.2000,7,144.439757
0.2000,8,161.980713
0.2000,9,146.335909
0.2000,10,174.424516
0.2000,11,174.069477
0.2000,12,154.337414
0.2000,13,142.059602
0.2000,14,169.225739
0.2000,15,185.384337
0.2000,16,158.443610
0.2000,17,142.803636
0.2000,18,149.210771
0.2000,19,149.957196
0.2000,20,164.876578
0.2000,21,145.661849
0.2000,22,150.224265
0.2000,23,136.803367
0.2000,24,132.852365
0.2000,25,157.685356
0.2000,26,193.265731
0.2000,27,145.354231
0.2000,28,149.466885
0.2000,29,182.815926
0.2000,30,145.396777
0.2000,31,145.089380
0.2000,32,139.735028
0.2000,33,149.312186
0.2000,34,171.222445
0.2000,35,142.634554
0.2000,36,193.093799
0.2000,37,157.740651
0.2000,38,177.879177
0.2000,39,172.123630
0.2000,40,138.576690
0.2000,41,169.641580
0.2000,42,156.420137
0.2000,43,142.059668
0.2000,44,157.320875
0.2000,45,154.122338
0.2000,46,139.809966
0.2000,47,141.348683
0.2000,48,141.311764
0.2000,49,155.968024
0.2000,50,152.376481
0.2000,51,179.179235
0.2000,52,176.568197
0.2000,53,137.355586
0.2000,54,137.101518
0.2000,55,169.765838
0.2000,56,137.607166
0.2000,57,152.877227
0.2000,58,138.532328
0.2000,59,140.497473
0.2000,60,177.207987
0.2000,61,158.944621
0.2000,62,159.100319
0.2000,63,136.731570
0.2000,64,192.966288
0.2000,65,162.820140
0.2000,66,184.427167
0.2000,67,173.690578
0.2000,68,162.802542
0.2000,69,216.159081
0.2000,70,137.570813
0.2000,71,137.556232
0.2000,72,148.811579
0.2000,73,136.097832
0.2000,74,175.738643
0.2000,75,153.738145
0.2000,76,184.395610
0.2000,77,138.184105
0.2000,78,162.203892
0.2000,79,144.425817
0.2000,80,141.824227
0.2000,81,157.532634
0.2000,82,149.839054
0.2000,83,140.036013
0.2000,84,140.958385
0.2000,85,154.132920
0.2000,86,144.020064
0.2000,87,138.156932
0.2000,88,137.220623
0.2000,89,183.499668
0.2000,90,138.952056
0.2000,91,143.853885
0.2000,92,161.395694
0.2000,93,192.907698
0.2000,94,150.800277
0.2000,95,151.605469
0.2000,96,133.397274
0.2000,97,158.779123
0.2000,98,167.736436
0.2000,99,186.039719
0.2500,0,149.897490
0.2500,1,168.975629
0.2500,2,208.874595
0.2500,3,142.882437
0.2500,4,148.765604
0.2500,5,163.288671
0.2500,6,148.030780
0.2500,7,147.752456
0.2500,8,151.821296
0.2500,9,162.059711
0.2500,10,191.167555
0.2500,11,133.878883
0.2500,12,171.427639
0.2500,13,169.079975
0.2500,14,197.513279
0.2500,15,164.584701
0.2500,16,167.614722
0.2500,17,139.277236
0.2500,18,137.043657
0.2500,19,139.383401
0.2500,20,140.750168
0.2500,21,147.175890
0.2500,22,156.885544
0.2500,23,135.918400
0.2500,24,157.535897
0.2500,25,180.841832
0.2500,26,160.214717
0.2500,27,138.197927
0.2500,28,151.530649
0.2500,29,140.993400
0.2500,30,131.525155
0.2500,31,154.775272
0.2500,32,149.902059
0.2500,33,177.161144
0.2500,34,178.638236
0.2500,35,137.776666
0.2500,36,159.886055
0.2500,37,145.968816
0.2500,38,148.598096
0.2500,39,162.504162
0.2500,40,174.125590
0.2500,41,156.926062
0.2500,42,189.175754
0.2500,43,143.523104
0.2500,44,158.181156
0.2500,45,138.001526
0.2500,46,149.072749
0.2500,47,160.510320
0.2500,48,191.331745
0.2500,49,151.044133
0.2500,50,137.706921
0.2500,51,172.942451
0.2500,52,153.533729
0.2500,53,161.374876
0.2500,54,180.979845
0.2500,55,149.285543
0.2500,56,139.449955
0.2500,57,218.361250
0.2500,58,145.979737
0.2500,59,163.021826
0.2500,60,143.461030
0.2500,61,170.267852
0.2500,62,165.229984
0.2500,63,143.285537
0.2500,64,176.386552
0.2500,65,157.125194
0.2500,66,135.259238
0.2500,67,140.227694
0.2500,68,136.892490
0.2500,69,136.930378
0.2500,70,158.946166
0.2500,71,158.096504
0.2500,72,150.894982
0.2500,73,158.221974
0.2500,74,172.893125
0.2500,75,153.144095
0.2500,76,179.773495
0.2500,77,171.657581
0.2500,78,147.795167
0.2500,79,167.587314
0.2500,80,171.594678
0.2500,81,179.765894
0.2500,82,170.976135
0.2500,83,146.824117
0.2500,84,197.368559
0.2500,85,160.971054
0.2500,86,178.346310
0.2500,87,146.122781
0.2500,88,166.779714
0.2500,89,188.555798
0.2500,90,177.903844
0.2500,91,145.033778
0.2500,92,159.623560
0.2500,93,199.518960
0.2500,94,174.715028
0.2500,95,141.941673
0.2500,96,152.770744
0.2500,97,142.312907
0.2500,98,142.847155
0.2500,99,162.841977
