jitter_frac,episode_idx,WI_fromT
0.1000,54,4.792606
0.1000,55,5.122900
0.1000,56,4.780367
0.1000,57,5.570982
0.1000,58,4.989404
0.1000,59,5.011120
0.1000,60,5.168756
0.1000,61,4.884735
0.1000,62,4.833133
0.1000,63,5.008396
0.1000,64,4.598617
0.1000,65,4.967338
0.1000,66,4.951235
0.1000,67,4.956780
0.1000,68,4.661121
0.1000,69,4.809567
0.1000,70,4.576096
0.1000,71,4.980685
0.1000,72,6.499759
0.1000,73,4.894049
0.1000,74,4.762856
0.1000,75,4.634072
0.1000,76,5.365868
0.1000,77,5.681230
0.1000,78,5.205913
0.1000,79,5.011332
0.1000,80,6.195784
0.1000,81,6.147602
0.1000,82,6.589993
0.1000,83,4.691599
0.1000,84,4.750533
0.1000,85,4.853738
0.1000,86,4.620738
0.1000,87,5.106419
0.1000,88,4.746888
0.1000,89,4.994790
0.1000,90,5.104966
0.1000,91,5.002546
0.1000,92,5.135462
0.1000,93,5.142968
0.1000,94,4.656033
0.1000,95,5.123538
0.1000,96,5.661026
0.1000,97,4.930607
0.1000,98,4.690443
0.1000,99,4.675122
0.1500,0,5.042517
0.1500,1,5.500907
0.1500,2,4.785013
0.1500,3,4.901251
0.1500,4,5.921377
0.1500,5,5.161206
0.1500,6,5.571285
0.1500,7,5.494871
0.1500,8,4.856616
0.1500,9,5.007852
0.1500,10,5.142472
0.1500,11,4.909072
0.1500,12,4.933676
0.1500,13,5.756825
0.1500,14,5.272378
0.1500,15,5.532308
0.1500,16,5.077172
0.1500,17,6.835502
0.1500,18,5.210611
0.1500,19,6.314903
0.1500,20,5.095254
0.1500,21,5.100749
0.1500,22,4.897847
0.1500,23,4.918509
0.1500,24,6.892588
0.1500,25,5.879886
0.1500,26,5.058352
0.1500,27,5.234743
0.1500,28,5.061544
0.1500,29,4.860401
0.1500,30,4.768643
0.1500,31,5.183180
0.1500,32,5.539765
0.1500,33,4.603249
0.1500,34,4.538673
0.1500,35,5.997915
0.1500,36,4.683237
0.1500,37,5.044895
0.1500,38,4.857246
0.1500,39,4.680358
0.1500,40,4.873868
0.1500,41,4.896825
0.1500,42,5.239214
0.1500,43,4.849366
0.1500,44,4.804677
0.1500,45,4.998482
0.1500,46,4.640639
0.1500,47,4.603012
0.1500,48,5.239581
0.1500,49,5.020101
0.1500,50,5.097412
0.1500,51,4.902975
0.1500,52,4.767606
0.1500,53,5.416313
0.1500,54,5.230676
0.1500,55,6.143346
0.1500,56,5.091223
0.1500,57,4.576620
0.1500,58,5.403759
0.1500,59,4.631248
0.1500,60,4.740578
0.1500,61,4.875480
0.1500,62,5.087125
0.1500,63,4.543741
0.1500,64,5.739724
0.1500,65,5.014807
0.1500,66,5.381499
0.1500,67,4.942146
0.1500,68,4.986372
0.1500,69,5.052493
0.1500,70,5.939394
0.1500,71,5.128976
0.1500,72,5.085544
0.1500,73,4.961823
0.1500,74,4.884166
0.1500,75,4.855620
0.1500,76,5.951862
0.1500,77,4.886404
0.1500,78,4.990664
0.1500,79,5.844891
0.1500,80,4.853136
0.1500,81,5.081523
0.1500,82,4.696701
0.1500,83,5.262463
0.1500,84,5.382518
0.1500,85,4.985509
0.1500,86,4.790758
0.1500,87,5.085198
0.1500,88,5.231810
0.1500,89,4.723279
0.1500,90,4.825419
0.1500,91,5.105943
0.1500,92,5.370605
0.1500,93,5.774250
0.1500,94,4.674592
0.1500,95,5.035477
0.1500,96,6.353379
0.1500,97,5.029226
0.1500,98,4.934056
0.1500,99,4.714767
0.2000,0,5.894895
0.2000,1,5.160711
0.2000,2,4.890570
0.2000,3,4.904535
0.2000,4,4.871045
0.2000,5,5.104527
0.2000,6,5.224147
0.2000,7,6.242377
0.2000,8,5.848522
0.2000,9,6.396673
0.2000,10,5.029518
0.2000,11,4.631030
0.2000,12,4.863738
0.2000,13,4.901372
0.2000,14,4.959933
0.2000,15,4.849247
0.2000,16,4.819825
0.2000,17,4.893233
0.2000,18,4.911633
0.2000,19,5.548102
0.2000,20,6.239367
0.2000,21,6.441658
0.2000,22,4.832960
0.2000,23,5.579220
0.2000,24,5.498468
0.2000,25,5.223409
0.2000,26,4.901870
0.2000,27,4.767661
0.2000,28,4.854424
0.2000,29,5.160956
0.2000,30,4.894000
0.2000,31,6.192067
0.2000,32,6.455354
0.2000,33,5.254630
0.2000,34,4.743062
0.2000,35,4.758782
0.2000,36,4.904076
0.2000,37,4.931365
0.2000,38,5.027171
0.2000,39,5.094887
0.2000,40,5.643567
0.2000,41,5.088539
0.2000,42,5.396809
0.2000,43,4.866402
0.2000,44,5.074322
0.2000,45,5.002515
0.2000,46,5.056065
0.2000,47,6.426868
0.2000,48,5.372658
0.2000,49,5.040565
0.2000,50,5.136950
0.2000,51,5.137272
0.2000,52,5.632487
0.2000,53,4.938098
0.2000,54,5.481700
0.2000,55,4.902152
0.2000,56,4.873227
0.2000,57,6.437645
0.2000,58,4.986693
0.2000,59,5.327392
0.2000,60,5.029544
0.2000,61,5.084872
0.2000,62,4.846050
0.2000,63,4.638054
0.2000,64,4.964753
0.2000,65,4.765167
0.2000,66,4.896154
0.2000,67,6.786872
0.2000,68,5.277558
0.2000,69,5.088592
0.2000,70,5.353953
0.2000,71,5.429719
0.2000,72,5.289917
0.2000,73,5.069301
0.2000,74,4.875249
0.2000,75,5.880702
0.2000,76,6.413460
0.2000,77,5.874728
0.2000,78,5.398388
0.2000,79,5.386366
0.2000,80,5.050754
0.2000,81,5.087896
0.2000,82,5.990520
0.2000,83,4.865633
0.2000,84,5.055431
0.2000,85,5.079778
0.2000,86,5.056608
0.2000,87,5.699510
0.2000,88,4.906684
0.2000,89,5.254590
0.2000,90,5.615822
0.2000,91,5.759433
0.2000,92,4.732485
0.2000,93,5.694908
0.2000,94,4.990516
0.2000,95,4.953272
0.2000,96,5.823465
0.2000,97,5.094899
0.2000,98,5.499877
0.2000,99,5.124695
0.2500,0,5.225454
0.2500,1,5.200889
0.2500,2,4.970026
0.2500,3,4.985655
0.2500,4,5.529388
0.2500,5,5.667550
0.2500,6,5.002169
0.2500,7,4.910824
0.2500,8,5.052818
0.2500,9,5.245151
0.2500,10,4.894909
0.2500,11,5.141037
0.2500,12,5.084296
0.2500,13,4.984652
0.2500,14,5.251829
0.2500,15,6.031862
0.2500,16,4.966121
0.2500,17,5.105051
0.2500,18,5.202167
0.2500,19,5.154114
0.2500,20,5.358306
0.2500,21,4.844261
0.2500,22,5.344332
0.2500,23,4.948886
0.2500,24,5.033100
0.2500,25,5.112138
0.2500,26,5.261313
0.2500,27,4.889445
0.2500,28,5.545373
0.2500,29,5.155308
0.2500,30,5.128257
0.2500,31,4.998893
0.2500,32,4.917557
0.2500,33,5.170033
0.2500,34,5.279869
0.2500,35,4.959847
0.2500,36,5.724149
0.2500,37,5.777698
0.2500,38,5.065982
0.2500,39,5.456967
0.2500,40,5.373763
0.2500,41,5.987005
0.2500,42,5.370398
0.2500,43,4.750155
0.2500,44,4.999742
0.2500,45,4.688852
0.2500,46,5.472970
0.2500,47,7.374343
0.2500,48,5.281259
0.2500,49,6.385875
0.2500,50,6.345048
0.2500,51,5.017728
0.2500,52,5.251194
0.2500,53,4.830413
0.2500,54,5.201421
0.2500,55,4.884001
0.2500,56,4.761475
0.2500,57,5.168439
0.2500,58,5.269959
0.2500,59,4.954387
0.2500,60,5.109776
0.2500,61,5.024648
0.2500,62,5.084307
0.2500,63,4.907733
0.2500,64,4.959336
0.2500,65,4.938890
0.2500,66,5.264362
0.2500,67,5.074452
0.2500,68,4.906549
0.2500,69,4.778036
0.2500,70,4.871076
0.2500,71,5.228134
0.2500,72,5.407156
0.2500,73,5.001482
0.2500,74,5.363884
0.2500,75,4.835994
0.2500,76,5.010956
0.2500,77,5.697470
0.2500,78,5.702622
0.2500,79,7.049515
0.2500,80,5.495635
0.2500,81,5.207649
0.2500,82,4.850879
0.2500,83,5.271658
0.2500,84,4.792912
0.2500,85,5.624322
0.2500,86,5.170116
0.2500,87,4.878344
0.2500,88,5.698301
0.2500,89,5.396379
0.2500,90,4.727495
0.2500,91,4.772511
0.2500,92,5.216523
0.2500,93,4.988420
0.2500,94,4.942578
0.2500,95,5.068348
0.2500,96,4.999301
0.2500,97,5.154738
0.2500,98,5.086506
0.2500,99,5.135391
