jitter_frac,episode_idx,WI_fromT
0.0500,44,97.623889
0.0500,45,97.326159
0.0500,46,97.128117
0.0500,47,97.562807
0.0500,48,97.589154
0.0500,49,97.363256
0.0500,50,98.491205
0.0500,51,98.457333
0.0500,52,97.772693
0.0500,53,116.688501
0.0500,54,101.642947
0.0500,55,97.424922
0.0500,56,97.461006
0.0500,57,99.888399
0.0500,58,97.422801
0.0500,59,97.749126
0.0500,60,99.580404
0.0500,61,96.463435
0.0500,62,98.059320
0.0500,63,96.932559
0.0500,64,96.804504
0.0500,65,96.935885
0.0500,66,97.039551
0.0500,67,96.592610
0.0500,68,103.105335
0.0500,69,97.796515
0.0500,70,97.547901
0.0500,71,96.470372
0.0500,72,96.831162
0.0500,73,97.151622
0.0500,74,96.856982
0.0500,75,97.115627
0.0500,76,99.923625
0.0500,77,98.618037
0.0500,78,97.078338
0.0500,79,97.190823
0.0500,80,102.483645
0.0500,81,96.849201
0.0500,82,97.725037
0.0500,83,96.677759
0.0500,84,97.363503
0.0500,85,96.631606
0.0500,86,103.703812
0.0500,87,96.607575
0.0500,88,100.150318
0.0500,89,97.107187
0.0500,90,97.132813
0.0500,91,97.906324
0.0500,92,96.455661
0.0500,93,97.270904
0.0500,94,97.312283
0.0500,95,96.496104
0.0500,96,97.648737
0.0500,97,96.475050
0.0500,98,96.231115
0.0500,99,121.247205
0.1000,0,100.058263
0.1000,1,99.344218
0.1000,2,96.171062
0.1000,3,128.161695
0.1000,4,96.322319
0.1000,5,99.427949
0.1000,6,97.477352
0.1000,7,112.132171
0.1000,8,98.231406
0.1000,9,99.933981
0.1000,10,99.340413
0.1000,11,97.799063
0.1000,12,97.364757
0.1000,13,102.478501
0.1000,14,96.606221
0.1000,15,99.422781
0.1000,16,98.787261
0.1000,17,100.187829
0.1000,18,97.394896
0.1000,19,98.146841
0.1000,20,101.287967
0.1000,21,107.865851
0.1000,22,98.425971
0.1000,23,101.112311
0.1000,24,102.125537
0.1000,25,99.082143
0.1000,26,98.104710
0.1000,27,98.854241
0.1000,28,98.027714
0.1000,29,99.162574
0.1000,30,100.664839
0.1000,31,98.261881
0.1000,32,98.192581
0.1000,33,98.161660
0.1000,34,97.418700
0.1000,35,98.707143
0.1000,36,104.965052
0.1000,37,98.879496
0.1000,38,96.555795
0.1000,39,98.207699
0.1000,40,100.508138
0.1000,41,101.214206
0.1000,42,98.075579
0.1000,43,103.143213
0.1000,44,99.121245
0.1000,45,97.489483
0.1000,46,98.694615
0.1000,47,121.981901
0.1000,48,97.905516
0.1000,49,97.008175
0.1000,50,96.730902
0.1000,51,98.744192
0.1000,52,97.364522
0.1000,53,98.652669
0.1000,54,98.681851
0.1000,55,99.097133
0.1000,56,99.683707
0.1000,57,97.360006
0.1000,58,98.121529
0.1000,59,97.967808
0.1000,60,99.134044
0.1000,61,97.451350
0.1000,62,99.428137
0.1000,63,97.264196
0.1000,64,96.884519
0.1000,65,98.104113
0.1000,66,98.591740
0.1000,67,100.029071
0.1000,68,102.155238
0.1000,69,97.536176
0.1000,70,100.406795
0.1000,71,107.891024
0.1000,72,105.238034
0.1000,73,123.901597
0.1000,74,97.433383
0.1000,75,97.481134
0.1000,76,97.633020
0.1000,77,96.894918
0.1000,78,99.019682
0.1000,79,100.226950
0.1000,80,102.793807
0.1000,81,96.910778
0.1000,82,97.471827
0.1000,83,104.296360
0.1000,84,102.968914
0.1000,85,97.838040
0.1000,86,98.316395
0.1000,87,100.109938
0.1000,88,100.974045
0.1000,89,115.434111
0.1000,90,98.212511
0.1000,91,96.563164
0.1000,92,102.268795
0.1000,93,99.187755
0.1000,94,97.660873
0.1000,95,96.993239
0.1000,96,96.647638
0.1000,97,98.468900
0.1000,98,102.620119
0.1000,99,99.465292
0.1500,0,101.589399
0.1500,1,102.151745
0.1500,2,100.395749
0.1500,3,100.749207
0.1500,4,101.611423
0.1500,5,113.402267
0.1500,6,100.730705
0.1500,7,111.149103
0.1500,8,102.539632
0.1500,9,100.096778
0.1500,10,103.506770
0.1500,11,99.837374
0.1500,12,99.274476
0.1500,13,106.397804
0.1500,14,99.524377
0.1500,15,101.067376
0.1500,16,99.144791
0.1500,17,100.348942
0.1500,18,102.973343
0.1500,19,122.651363
0.1500,20,101.639648
0.1500,21,103.229297
0.1500,22,105.544564
0.1500,23,99.597846
0.1500,24,100.661953
0.1500,25,99.092054
0.1500,26,103.323878
0.1500,27,100.263754
0.1500,28,105.984610
0.1500,29,124.290069
0.1500,30,100.544739
0.1500,31,98.209404
0.1500,32,98.847980
0.1500,33,106.165725
0.1500,34,99.432752
0.1500,35,98.786793
0.1500,36,104.468329
0.1500,37,97.757611
0.1500,38,97.454208
0.1500,39,97.933020
0.1500,40,106.357326
0.1500,41,99.869274
0.1500,42,99.594269
0.1500,43,100.862775
0.1500,44,98.764218
0.1500,45,137.355130
0.1500,46,107.888799
0.1500,47,105.226962
0.1500,48,97.490283
0.1500,49,98.521143
0.1500,50,105.147224
0.1500,51,100.314062
0.1500,52,100.110736
0.1500,53,98.388381
0.1500,54,175.612480
0.1500,55,102.024981
0.1500,56,101.093209
0.1500,57,99.321461
0.1500,58,102.646950
0.1500,59,100.289273
0.1500,60,122.062839
0.1500,61,99.344810
0.1500,62,101.417216
0.1500,63,106.678670
0.1500,64,96.891829
0.1500,65,108.680168
0.1500,66,105.552624
0.1500,67,100.546936
0.1500,68,138.047389
0.1500,69,106.301185
0.1500,70,102.792665
0.1500,71,100.539226
0.1500,72,98.598623
0.1500,73,101.661736
0.1500,74,103.864550
0.1500,75,98.965451
0.1500,76,98.845440
0.1500,77,114.110732
0.1500,78,99.018045
0.1500,79,101.133704
0.1500,80,102.054679
0.1500,81,99.060096
0.1500,82,99.005177
0.1500,83,97.794118
0.1500,84,101.786745
0.1500,85,105.739055
0.1500,86,102.870666
0.1500,87,100.952999
0.1500,88,116.701467
0.1500,89,100.694712
0.1500,90,101.062921
0.1500,91,98.245400
0.1500,92,99.125514
0.1500,93,110.575895
0.1500,94,99.632556
0.1500,95,99.775938
0.1500,96,100.314999
0.1500,97,99.159273
0.1500,98,99.482593
0.1500,99,99.651675
0.2000,0,116.134178
0.2000,1,100.293389
0.2000,2,104.176537
0.2000,3,102.101208
0.2000,4,104.059356
0.2000,5,119.035486
0.2000,6,104.275666
0.2000,7,99.589003
0.2000,8,105.043426
0.2000,9,102.697135
0.2000,10,99.504637
0.2000,11,104.484043
0.2000,12,109.595776
0.2000,13,98.198505
0.2000,14,100.959303
0.2000,15,112.377268
0.2000,16,107.883896
0.2000,17,100.330594
0.2000,18,100.941996
0.2000,19,98.481481
0.2000,20,121.858002
0.2000,21,96.374059
0.2000,22,99.960099
0.2000,23,120.495018
0.2000,24,102.481316
0.2000,25,108.952543
0.2000,26,108.538835
0.2000,27,98.694520
0.2000,28,105.968682
0.2000,29,101.765615
0.2000,30,117.457624
0.2000,31,118.580485
0.2000,32,99.196652
0.2000,33,107.359105
0.2000,34,98.751607
0.2000,35,131.076370
0.2000,36,100.272818
0.2000,37,100.580763
0.2000,38,102.485807
0.2000,39,117.040695
0.2000,40,129.662426
0.2000,41,102.348442
0.2000,42,99.294563
0.2000,43,110.351036
0.2000,44,96.500547
0.2000,45,101.711498
0.2000,46,100.478079
0.2000,47,134.910481
0.2000,48,99.066389
0.2000,49,103.438341
0.2000,50,103.801714
0.2000,51,194.263412
0.2000,52,111.270098
0.2000,53,113.698908
0.2000,54,104.600127
0.2000,55,101.068349
0.2000,56,100.508359
0.2000,57,151.692474
0.2000,58,103.833419
0.2000,59,100.051658
0.2000,60,100.342903
0.2000,61,192.951652
0.2000,62,104.063448
0.2000,63,98.351175
0.2000,64,106.889939
0.2000,65,100.428331
0.2000,66,111.910598
0.2000,67,97.851537
0.2000,68,101.964957
0.2000,69,113.828134
0.2000,70,102.032720
0.2000,71,98.607918
0.2000,72,98.049092
0.2000,73,123.225454
0.2000,74,102.506082
0.2000,75,109.977458
0.2000,76,100.895416
0.2000,77,101.162920
0.2000,78,168.459083
0.2000,79,104.250256
0.2000,80,106.216248
0.2000,81,112.294084
0.2000,82,103.438208
0.2000,83,98.538975
0.2000,84,101.813253
0.2000,85,100.108066
0.2000,86,101.987208
0.2000,87,105.353745
0.2000,88,102.472897
0.2000,89,101.178559
0.2000,90,98.527307
0.2000,91,102.236050
0.2000,92,98.281449
0.2000,93,141.119236
0.2000,94,103.979603
0.2000,95,104.693425
0.2000,96,114.558520
0.2000,97,104.840377
0.2000,98,101.849765
0.2000,99,103.483818
0.2500,0,115.713950
0.2500,1,120.561702
0.2500,2,101.109592
0.2500,3,142.290053
0.2500,4,105.045921
0.2500,5,99.996594
0.2500,6,105.443552
0.2500,7,103.518222
0.2500,8,107.991385
0.2500,9,103.554480
0.2500,10,101.269643
0.2500,11,102.102402
0.2500,12,102.209820
0.2500,13,103.653396
0.2500,14,105.257480
0.2500,15,113.759214
0.2500,16,103.224080
0.2500,17,109.981564
0.2500,18,114.837088
0.2500,19,105.705240
0.2500,20,101.203305
0.2500,21,105.208178
0.2500,22,109.138985
0.2500,23,102.334638
0.2500,24,117.136056
0.2500,25,111.696070
0.2500,26,121.956639
0.2500,27,113.740740
0.2500,28,108.719005
0.2500,29,161.965114
0.2500,30,102.433411
0.2500,31,103.303571
0.2500,32,103.399706
0.2500,33,106.787103
0.2500,34,104.071295
0.2500,35,99.933282
0.2500,36,135.862365
0.2500,37,106.274691
0.2500,38,102.787092
0.2500,39,105.328587
0.2500,40,119.416384
0.2500,41,128.177643
0.2500,42,106.393077
0.2500,43,106.353257
0.2500,44,117.856990
0.2500,45,101.501269
0.2500,46,100.441576
0.2500,47,103.209067
0.2500,48,119.445565
0.2500,49,105.096384
0.2500,50,105.347047
0.2500,51,113.085333
0.2500,52,120.600456
0.2500,53,112.013958
0.2500,54,112.570175
0.2500,55,139.987248
0.2500,56,152.563507
0.2500,57,115.899445
0.2500,58,114.410801
0.2500,59,148.886986
0.2500,60,101.693515
0.2500,61,105.642806
0.2500,62,108.741978
0.2500,63,166.499319
0.2500,64,126.551311
0.2500,65,102.688189
0.2500,66,102.601625
0.2500,67,106.352260
0.2500,68,122.107094
0.2500,69,102.272190
0.2500,70,123.137208
0.2500,71,105.827732
0.2500,72,100.468478
0.2500,73,105.587085
0.2500,74,127.383489
0.2500,75,106.599811
0.2500,76,100.958429
0.2500,77,100.384908
0.2500,78,106.856431
0.2500,79,105.829593
0.2500,80,103.922258
0.2500,81,106.613275
0.2500,82,104.264257
0.2500,83,112.279799
0.2500,84,103.961038
0.2500,85,131.654297
0.2500,86,98.692271
0.2500,87,147.229121
0.2500,88,101.422276
0.2500,89,103.755951
0.2500,90,101.652732
0.2500,91,102.590212
0.2500,92,102.446255
0.2500,93,105.000188
0.2500,94,100.190472
0.2500,95,106.594346
0.2500,96,100.392480
0.2500,97,114.843419
0.2500,98,115.406110
0.2500,99,129.683937
