episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4
0,17,17.000000,agent_1,actor_logits,1,1,2,0.561262,-0.849896,1.411158,0.494880,0.803949,-0.849896,0.561262,,,
0,17,17.000000,agent_2,actor_logits,1,1,2,0.710925,-0.844242,1.555166,0.462704,0.825659,-0.844242,0.710925,,,
0,17,17.000000,agent_5,actor_logits,1,1,4,0.289310,-0.359680,0.316322,1.353373,0.353464,-0.259315,0.289310,-0.027012,-0.359680,
0,18,18.000000,agent_3,actor_logits,0,1,2,0.866373,-0.564375,1.430748,0.490518,0.807018,0.866373,-0.564375,,,
0,18,18.000000,agent_4,actor_logits,0,1,3,0.314754,-0.526666,0.611950,1.031731,0.506742,0.314754,-0.526666,-0.297196,,
0,18,18.000000,agent_5,actor_logits,0,1,3,0.009234,-0.384133,0.108539,1.085721,0.388814,0.009234,-0.384133,-0.099304,,
0,19,19.000000,agent_0,actor_logits,0,1,2,1.165788,-0.706936,1.872724,0.392475,0.866773,1.165788,-0.706936,,,
0,19,19.000000,agent_1,actor_logits,1,1,3,0.562363,-0.682675,0.247134,0.993609,0.483333,-0.682675,0.562363,0.315228,,
0,19,19.000000,agent_2,actor_logits,0,1,2,0.172970,-0.478380,0.651350,0.642801,0.657315,0.172970,-0.478380,,,
0,19,19.000000,agent_5,actor_logits,1,1,4,0.192855,-0.286164,0.190887,1.369814,0.317969,-0.164752,0.192855,-0.286164,0.001968,
0,20,20.000000,agent_4,actor_logits,2,1,3,0.281946,-0.311879,0.555059,1.058436,0.470312,-0.273113,-0.311879,0.281946,,
0,21,21.000000,agent_3,actor_logits,0,1,2,1.384387,-0.996019,2.380406,0.290051,0.915321,1.384387,-0.996019,,,
0,22,22.000000,agent_0,actor_logits,0,1,2,1.396198,-0.715252,2.111450,0.342290,0.892011,1.396198,-0.715252,,,
0,22,22.000000,agent_1,actor_logits,3,1,4,1.042878,-0.209693,1.189933,1.209369,0.528471,-0.209693,-0.147055,-0.153653,1.042878,
0,22,22.000000,agent_2,actor_logits,0,1,2,1.190498,-0.668712,1.859211,0.395401,0.865205,1.190498,-0.668712,,,
0,22,22.000000,agent_3,actor_logits,0,1,3,0.923883,-0.932204,1.097538,0.839246,0.671152,0.923883,-0.173655,-0.932204,,
0,22,22.000000,agent_5,actor_logits,3,1,4,0.480020,-0.796280,0.121821,1.289937,0.369254,-0.129178,0.358199,-0.796280,0.480020,
0,23,23.000000,agent_0,actor_logits,0,1,3,0.948116,-0.979232,1.064143,0.833651,0.670890,0.948116,-0.116027,-0.979232,,
0,23,23.000000,agent_3,actor_logits,0,1,2,0.495796,-0.989121,1.484916,0.478425,0.815314,0.495796,-0.989121,,,
0,24,24.000000,agent_0,actor_logits,0,1,2,0.420467,-0.903312,1.323778,0.514209,0.789810,0.420467,-0.903312,,,
0,24,24.000000,agent_1,actor_logits,1,1,2,0.265060,-0.737247,1.002307,0.581749,0.731512,-0.737247,0.265060,,,
0,24,24.000000,agent_2,actor_logits,2,1,4,1.001034,-1.101342,0.701731,1.118027,0.544565,-0.520232,0.299303,1.001034,-1.101342,
0,24,24.000000,agent_4,actor_logits,3,1,4,0.638970,-0.772433,0.261851,1.292023,0.360291,-0.772433,0.367305,0.377119,0.638970,
0,24,24.000000,agent_5,actor_logits,1,1,2,0.190268,-0.327494,0.517762,0.660728,0.626624,-0.327494,0.190268,,,
0,25,25.000000,agent_3,actor_logits,1,1,2,1.265089,-1.110533,2.375622,0.290935,0.914949,-1.110533,1.265089,,,
0,26,26.000000,agent_0,actor_logits,1,1,2,1.182071,-0.963320,2.145391,0.335423,0.895237,-0.963320,1.182071,,,
0,26,26.000000,agent_1,actor_logits,3,1,4,0.239504,-0.276815,0.064177,1.363199,0.312101,-0.276815,0.175326,-0.161666,0.239504,
0,26,26.000000,agent_2,actor_logits,1,1,2,0.579062,-0.538351,1.117413,0.558448,0.753508,-0.538351,0.579062,,,
0,26,26.000000,agent_3,actor_logits,2,1,3,1.348364,-0.750604,1.729201,0.696294,0.769225,-0.380838,-0.750604,1.348364,,
0,26,26.000000,agent_4,actor_logits,1,1,2,0.241564,-0.719534,0.961098,0.589769,0.723342,-0.719534,0.241564,,,
0,26,26.000000,agent_5,actor_logits,1,1,4,0.358763,-0.445643,0.446361,1.341997,0.373923,-0.173902,0.358763,-0.445643,-0.087598,
0,27,27.000000,agent_0,actor_logits,2,1,3,1.328823,-0.755042,1.572645,0.726335,0.750782,-0.243823,-0.755042,1.328823,,
0,27,27.000000,agent_1,actor_logits,1,1,3,0.267016,-0.353780,0.558588,1.056113,0.474039,-0.291572,0.267016,-0.353780,,
0,27,27.000000,agent_2,actor_logits,0,1,2,0.162785,-0.355605,0.518389,0.660652,0.626771,0.162785,-0.355605,,,
0,28,28.000000,agent_5,actor_logits,0,1,2,-0.049337,-0.290690,0.241353,0.685918,0.560047,-0.049337,-0.290690,,,
0,29,29.000000,agent_2,actor_logits,1,1,4,0.307814,-1.055921,0.035681,1.246132,0.383566,0.272133,0.307814,-0.642917,-1.055921,
0,29,29.000000,agent_3,actor_logits,1,1,2,1.085026,-1.038580,2.123606,0.339822,0.893176,-1.038580,1.085026,,,
0,29,29.000000,agent_4,actor_logits,1,1,2,1.233260,-0.927283,2.160542,0.332382,0.896650,-0.927283,1.233260,,,
0,30,30.000000,agent_0,actor_logits,1,1,2,1.115795,-0.999650,2.115444,0.341478,0.892395,-0.999650,1.115795,,,
0,30,30.000000,agent_1,actor_logits,0,1,2,0.471140,-0.161607,0.632747,0.645499,0.653112,0.471140,-0.161607,,,
0,30,30.000000,agent_5,actor_logits,0,1,4,0.290647,-1.094827,0.134249,1.278381,0.376101,0.290647,0.156398,-0.336177,-1.094827,
0,31,31.000000,agent_4,actor_logits,0,1,2,0.830363,-0.948023,1.778386,0.413053,0.855497,0.830363,-0.948023,,,
0,32,32.000000,agent_2,actor_logits,1,1,4,0.107830,-0.508678,0.031389,1.359710,0.287750,0.073564,0.107830,-0.508678,0.076440,
0,32,32.000000,agent_3,actor_logits,1,1,2,1.219396,-1.280449,2.499846,0.268562,0.924131,-1.280449,1.219396,,,
0,33,33.000000,agent_0,actor_logits,1,1,2,1.326899,-1.368042,2.694941,0.235879,0.936727,-1.368042,1.326899,,,
0,33,33.000000,agent_1,actor_logits,0,1,2,0.377176,-0.040445,0.417621,0.671812,0.602914,0.377176,-0.040445,,,
0,33,33.000000,agent_2,actor_logits,0,1,3,-0.015983,-0.169211,0.133535,1.096230,0.365907,-0.015983,-0.169211,-0.149518,,
0,33,33.000000,agent_4,actor_logits,0,1,2,0.815304,-0.224179,1.039483,0.574360,0.738750,0.815304,-0.224179,,,
0,34,34.000000,agent_2,actor_logits,3,1,4,0.049169,-0.181955,0.019893,1.382405,0.269649,0.029275,-0.181955,-0.018497,0.049169,
0,34,34.000000,agent_5,actor_logits,0,1,3,0.177651,-0.746322,0.034195,1.029240,0.423133,0.177651,0.143456,-0.746322,,
0,35,35.000000,agent_3,actor_logits,1,1,2,1.239036,-1.266468,2.505504,0.267572,0.924527,-1.266468,1.239036,,,
0,35,35.000000,agent_4,actor_logits,1,1,3,0.387836,-0.638239,0.046414,1.016718,0.432328,0.341422,0.387836,-0.638239,,
0,36,36.000000,agent_0,actor_logits,1,1,2,1.372858,-1.347593,2.720451,0.231830,0.938223,-1.347593,1.372858,,,
0,36,36.000000,agent_4,actor_logits,0,1,3,0.075713,-0.230862,0.065963,1.090423,0.374234,0.075713,0.009750,-0.230862,,
0,37,37.000000,agent_1,actor_logits,0,1,3,0.700935,-1.289845,0.605770,0.878256,0.594444,0.700935,0.095166,-1.289845,,
0,37,37.000000,agent_2,actor_logits,3,1,4,0.607973,-0.638752,0.360050,1.307155,0.376413,-0.638752,0.209839,0.247924,0.607973,
0,37,37.000000,agent_4,actor_logits,2,1,4,0.232641,-0.280758,0.157761,1.362123,0.326383,-0.280758,0.074881,0.232641,-0.259414,
0,37,37.000000,agent_5,actor_logits,2,1,3,0.265740,-0.678522,0.017591,1.025697,0.421669,0.248149,-0.678522,0.265740,,
0,38,38.000000,agent_2,actor_logits,1,1,3,0.302737,-0.576505,0.770254,1.014400,0.532484,-0.576505,0.302737,-0.467517,,
0,38,38.000000,agent_3,actor_logits,1,1,2,0.980466,-1.092228,2.072694,0.350219,0.888221,-1.092228,0.980466,,,
0,38,38.000000,agent_4,actor_logits,2,1,4,0.183008,-0.369360,0.085596,1.366904,0.297343,0.043251,-0.369360,0.183008,0.097412,
0,39,39.000000,agent_0,actor_logits,1,1,2,1.053954,-1.118040,2.171993,0.330094,0.897706,-1.118040,1.053954,,,
0,39,39.000000,agent_1,actor_logits,0,1,2,0.327206,-0.395575,0.722781,0.631876,0.673219,0.327206,-0.395575,,,
0,39,39.000000,agent_5,actor_logits,1,1,2,0.187792,-0.442067,0.629858,0.645912,0.652457,-0.442067,0.187792,,,
0,40,40.000000,agent_4,actor_logits,0,1,2,-0.340886,-0.450196,0.109309,0.691656,0.527300,-0.340886,-0.450196,,,
0,41,41.000000,agent_1,actor_logits,1,1,3,0.913905,-0.851276,1.086761,0.854386,0.662926,-0.172856,0.913905,-0.851276,,
0,41,41.000000,agent_2,actor_logits,0,1,2,0.491016,-0.484504,0.975520,0.586984,0.726218,0.491016,-0.484504,,,
0,41,41.000000,agent_3,actor_logits,1,1,2,0.477061,-0.766214,1.243275,0.531758,0.776134,-0.766214,0.477061,,,
0,41,41.000000,agent_5,actor_logits,2,1,3,0.538422,-0.532808,0.434036,1.014023,0.502392,-0.532808,0.104386,0.538422,,
0,42,42.000000,agent_0,actor_logits,1,1,2,0.436831,-0.525536,0.962368,0.589525,0.723596,-0.525536,0.436831,,,
0,42,42.000000,agent_4,actor_logits,0,1,4,0.091577,-0.363666,0.089667,1.371223,0.303327,0.091577,0.001910,-0.198445,-0.363666,
0,44,44.000000,agent_1,actor_logits,1,1,3,0.891986,-0.719566,1.548662,0.805934,0.708160,-0.719566,0.891986,-0.656677,,
0,44,44.000000,agent_2,actor_logits,0,1,2,0.934730,-0.701180,1.635911,0.444648,0.836978,0.934730,-0.701180,,,
0,44,44.000000,agent_3,actor_logits,2,1,3,0.403021,-0.473521,0.156913,1.039929,0.440335,-0.473521,0.246108,0.403021,,
0,45,45.000000,agent_0,actor_logits,2,1,3,0.835372,-0.493795,0.925497,0.940082,0.602035,-0.493795,-0.090124,0.835372,,
0,45,45.000000,agent_5,actor_logits,1,1,2,0.786606,-0.648785,1.435392,0.489483,0.807740,-0.648785,0.786606,,,
0,46,46.000000,agent_3,actor_logits,1,1,2,0.413356,-0.977495,1.390850,0.499392,0.800728,-0.977495,0.413356,,,
0,46,46.000000,agent_4,actor_logits,0,1,3,0.705287,-1.137432,0.790402,0.880990,0.620329,0.705287,-0.085115,-1.137432,,
0,47,47.000000,agent_0,actor_logits,1,1,2,0.440486,-1.125631,1.566117,0.460252,0.827229,-1.125631,0.440486,,,
0,47,47.000000,agent_4,actor_logits,0,1,3,0.144690,-0.461144,0.061691,1.066902,0.402286,0.144690,0.082998,-0.461144,,
0,48,48.000000,agent_1,actor_logits,1,1,3,0.742030,-1.059872,1.037624,0.855886,0.658206,-0.295595,0.742030,-1.059872,,
0,48,48.000000,agent_2,actor_logits,0,1,3,0.702395,-1.736465,0.235193,0.842382,0.532573,0.702395,0.467202,-1.736465,,
0,48,48.000000,agent_3,actor_logits,1,1,3,0.323277,-0.616454,0.103973,1.030505,0.436303,-0.616454,0.323277,0.219305,,
0,48,48.000000,agent_5,actor_logits,1,1,2,0.745874,-0.726290,1.472164,0.481276,0.813386,-0.726290,0.745874,,,
0,49,49.000000,agent_0,actor_logits,1,1,3,0.280321,-0.528156,0.090803,1.045991,0.423956,-0.528156,0.280321,0.189518,,
0,49,49.000000,agent_1,actor_logits,1,1,3,1.070346,-0.808491,1.657685,0.744003,0.744409,-0.587339,1.070346,-0.808491,,
0,50,50.000000,agent_2,actor_logits,0,1,2,0.669437,-1.071992,1.741429,0.421200,0.850868,0.669437,-1.071992,,,
0,51,51.000000,agent_1,actor_logits,0,1,3,0.905955,-1.315738,0.928046,0.812131,0.665004,0.905955,-1.315738,-0.022091,,
0,51,51.000000,agent_3,actor_logits,3,1,4,0.946621,-0.857944,0.152363,1.199796,0.421088,-0.098696,-0.857944,0.794258,0.946621,
0,51,51.000000,agent_4,actor_logits,0,1,3,0.584608,-0.782212,0.780583,0.950431,0.583752,0.584608,-0.782212,-0.195975,,
0,51,51.000000,agent_5,actor_logits,2,1,3,1.422873,-0.853554,1.636211,0.686024,0.770792,-0.213338,-0.853554,1.422873,,
0,52,52.000000,agent_0,actor_logits,3,1,4,1.069198,-0.826176,0.299405,1.178012,0.457768,-0.158412,-0.826176,0.769793,1.069198,
0,52,52.000000,agent_2,actor_logits,0,1,3,0.613672,-1.313243,0.178226,0.901038,0.504452,0.613672,0.435446,-1.313243,,
0,52,52.000000,agent_5,actor_logits,2,1,3,0.294169,-0.881309,0.020832,0.995198,0.437052,0.273337,-0.881309,0.294169,,
0,53,53.000000,agent_1,actor_logits,0,1,3,0.629876,-0.587665,1.145813,0.927678,0.619608,0.629876,-0.515937,-0.587665,,
0,53,53.000000,agent_3,actor_logits,1,1,2,-0.013460,-0.945180,0.931720,0.595370,0.717424,-0.945180,-0.013460,,,
0,54,54.000000,agent_0,actor_logits,1,1,2,0.008181,-1.079307,1.087488,0.564621,0.747908,-1.079307,0.008181,,,
0,54,54.000000,agent_4,actor_logits,0,1,3,0.601269,-0.745718,1.116467,0.913054,0.629938,0.601269,-0.515198,-0.745718,,
0,54,54.000000,agent_5,actor_logits,1,1,2,0.036122,-0.860001,0.896123,0.602015,0.710152,-0.860001,0.036122,,,
0,55,55.000000,agent_2,actor_logits,0,1,2,1.035494,-1.112759,2.148253,0.334848,0.895505,1.035494,-1.112759,,,
0,55,55.000000,agent_3,actor_logits,3,1,4,0.535007,-0.303898,0.184180,1.320373,0.368832,-0.269527,-0.303898,0.350827,0.535007,
0,56,56.000000,agent_0,actor_logits,3,1,4,0.214536,-0.189719,0.106249,1.372312,0.305637,-0.134765,-0.189719,0.108288,0.214536,
0,56,56.000000,agent_1,actor_logits,0,1,2,0.935731,-0.718345,1.654076,0.440595,0.839441,0.935731,-0.718345,,,
0,56,56.000000,agent_3,actor_logits,2,1,3,0.175374,-0.717415,0.130734,1.037250,0.437261,-0.717415,0.044640,0.175374,,
0,56,56.000000,agent_5,actor_logits,1,1,2,0.788057,-0.929917,1.717974,0.426390,0.847868,-0.929917,0.788057,,,
0,57,57.000000,agent_0,actor_logits,1,1,3,0.090147,-0.593017,0.152204,1.061534,0.423042,-0.593017,0.090147,-0.062057,,
0,57,57.000000,agent_3,actor_logits,2,1,3,0.377959,-0.972283,0.222861,0.978943,0.485578,0.155098,-0.972283,0.377959,,
0,57,57.000000,agent_4,actor_logits,0,1,2,1.089657,-1.075810,2.165467,0.331397,0.897105,1.089657,-1.075810,,,
0,58,58.000000,agent_2,actor_logits,0,1,2,1.329427,-0.722932,2.052359,0.354416,0.886186,1.329427,-0.722932,,,
0,58,58.000000,agent_5,actor_logits,0,1,2,0.121495,-0.869690,0.991185,0.583932,0.729322,0.121495,-0.869690,,,
0,59,59.000000,agent_1,actor_logits,0,1,2,0.953960,-0.449769,1.403729,0.496531,0.802775,0.953960,-0.449769,,,
0,59,59.000000,agent_3,actor_logits,1,1,2,0.364906,-1.218198,1.583103,0.456451,0.829644,-1.218198,0.364906,,,
0,60,60.000000,agent_0,actor_logits,0,1,2,-0.072698,-0.287548,0.214850,0.687410,0.553507,-0.072698,-0.287548,,,
0,60,60.000000,agent_4,actor_logits,0,1,2,1.244459,-1.078105,2.322564,0.300849,0.910729,1.244459,-1.078105,,,
0,61,61.000000,agent_2,actor_logits,0,1,2,1.393313,-0.867660,2.260973,0.312617,0.905593,1.393313,-0.867660,,,
0,61,61.000000,agent_3,actor_logits,1,1,2,0.649328,-1.290304,1.939633,0.378107,0.874312,-1.290304,0.649328,,,
0,61,61.000000,agent_5,actor_logits,0,1,2,1.014125,-0.675395,1.689520,0.432705,0.844161,1.014125,-0.675395,,,
0,62,62.000000,agent_1,actor_logits,0,1,2,1.105869,-0.656611,1.762480,0.416554,0.853520,1.105869,-0.656611,,,
0,63,63.000000,agent_0,actor_logits,0,1,2,0.113111,-0.370626,0.483736,0.664731,0.618630,0.113111,-0.370626,,,
0,63,63.000000,agent_3,actor_logits,0,1,2,-0.144011,-0.731893,0.587882,0.651744,0.642879,-0.144011,-0.731893,,,
0,63,63.000000,agent_4,actor_logits,0,1,2,1.357114,-0.880689,2.237803,0.317115,0.903593,1.357114,-0.880689,,,
0,63,63.000000,agent_5,actor_logits,2,1,4,1.356925,-1.245423,1.208828,0.965165,0.659556,-0.584319,0.148097,1.356925,-1.245423,
0,64,64.000000,agent_2,actor_logits,0,1,2,1.619740,-0.917305,2.537045,0.262097,0.926698,1.619740,-0.917305,,,
0,65,65.000000,agent_1,actor_logits,0,1,2,1.081800,-0.640019,1.721819,0.425538,0.848363,1.081800,-0.640019,,,
0,65,65.000000,agent_5,actor_logits,1,1,2,0.682323,-0.807474,1.489797,0.477334,0.816048,-0.807474,0.682323,,,
0,66,66.000000,agent_1,actor_logits,0,1,3,0.461700,-0.545151,0.518160,1.018423,0.509948,0.461700,-0.056460,-0.545151,,
0,66,66.000000,agent_3,actor_logits,0,1,2,0.791272,-0.944561,1.735833,0.422437,0.850157,0.791272,-0.944561,,,
0,66,66.000000,agent_4,actor_logits,0,1,2,1.314540,-0.820186,2.134727,0.337573,0.894233,1.314540,-0.820186,,,
0,66,66.000000,agent_5,actor_logits,0,1,2,0.110222,-0.732080,0.842302,0.611751,0.698950,0.110222,-0.732080,,,
0,67,67.000000,agent_0,actor_logits,1,1,3,0.833314,-1.097990,1.084061,0.830150,0.674228,-0.250747,0.833314,-1.097990,,
0,67,67.000000,agent_1,actor_logits,0,1,2,0.092995,-0.984099,1.077094,0.566748,0.745944,0.092995,-0.984099,,,
0,67,67.000000,agent_2,actor_logits,0,1,2,1.422906,-0.658761,2.081667,0.348375,0.889108,1.422906,-0.658761,,,
0,68,68.000000,agent_3,actor_logits,2,1,4,1.493149,-0.938452,1.148518,0.936995,0.667698,-0.885457,0.344631,1.493149,-0.938452,
0,68,68.000000,agent_5,actor_logits,1,1,4,0.990308,-0.708196,1.492148,1.083828,0.617678,-0.501840,0.990308,-0.565018,-0.708196,
0,69,69.000000,agent_1,actor_logits,1,1,2,0.951966,-1.009440,1.961406,0.373478,0.876685,-1.009440,0.951966,,,
0,69,69.000000,agent_4,actor_logits,0,1,2,1.256090,-0.476152,1.732242,0.423231,0.849699,1.256090,-0.476152,,,
0,70,70.000000,agent_0,actor_logits,2,1,4,0.976116,-0.620908,0.127163,1.191715,0.424655,-0.326708,-0.620908,0.976116,0.848952,
0,70,70.000000,agent_1,actor_logits,2,1,3,0.936874,-0.717145,1.261439,0.845214,0.678184,-0.324565,-0.717145,0.936874,,
0,70,70.000000,agent_2,actor_logits,0,1,3,0.735099,-1.434793,0.583025,0.857017,0.597944,0.735099,0.152074,-1.434793,,
0,70,70.000000,agent_3,actor_logits,1,1,2,0.594263,-1.088303,1.682566,0.434251,0.843244,-1.088303,0.594263,,,
0,71,71.000000,agent_2,actor_logits,0,1,2,-0.079271,-0.408868,0.329598,0.679750,0.581661,-0.079271,-0.408868,,,
0,71,71.000000,agent_3,actor_logits,0,1,2,0.211300,-1.164692,1.375993,0.502686,0.798347,0.211300,-1.164692,,,
0,71,71.000000,agent_5,actor_logits,3,1,4,1.090363,-0.867937,0.475467,1.162366,0.493238,-0.867937,0.614897,-0.238691,1.090363,
0,72,72.000000,agent_4,actor_logits,1,1,3,0.252614,-0.920992,0.007731,0.994608,0.434490,0.244883,0.252614,-0.920992,,
0,73,73.000000,agent_0,actor_logits,2,1,4,1.022499,-0.567809,0.802244,1.201177,0.514578,-0.211399,-0.567809,1.022499,0.220256,
0,73,73.000000,agent_1,actor_logits,1,1,2,0.805584,-1.359778,2.165362,0.331418,0.897096,-1.359778,0.805584,,,
0,73,73.000000,agent_2,actor_logits,1,1,2,0.796015,-0.997570,1.793585,0.409716,0.857366,-0.997570,0.796015,,,
0,73,73.000000,agent_3,actor_logits,1,1,4,0.777430,-0.626785,1.113213,1.190227,0.541348,-0.335782,0.777430,-0.626785,-0.520193,
0,73,73.000000,agent_5,actor_logits,1,1,2,0.470020,-0.970685,1.440705,0.488299,0.808564,-0.970685,0.470020,,,
0,74,74.000000,agent_0,actor_logits,2,1,3,0.239254,-0.732254,0.287532,1.029554,0.469787,-0.732254,-0.048278,0.239254,,
0,74,74.000000,agent_2,actor_logits,2,1,3,0.808187,-0.763753,1.071531,0.885643,0.645109,-0.263345,-0.763753,0.808187,,
0,75,75.000000,agent_2,actor_logits,1,1,2,0.124970,-1.096343,1.221312,0.536489,0.772294,-1.096343,0.124970,,,
