episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5,logit_a6,logit_a7
0,34,34.000000,agent_3,actor_logits,0,1,5,1.702647,-1.922888,0.081685,1.067413,0.458921,1.702647,0.001531,-1.922888,-1.326670,1.620961,,,
0,34,34.000000,agent_4,actor_logits,3,1,5,2.283116,-2.542316,0.941854,1.066373,0.599362,-2.542316,-0.224665,1.341262,2.283116,0.617454,,,
0,36,36.000000,agent_0,actor_logits,3,1,4,2.973212,-0.389057,2.461906,0.527426,0.866108,-0.389057,-0.388906,0.511305,2.973212,,,,
0,37,37.000000,agent_2,actor_logits,1,1,3,2.779031,-1.636308,0.156305,0.724719,0.535507,2.622725,2.779031,-1.636308,,,,,
0,37,37.000000,agent_4,actor_logits,5,1,6,2.167272,-3.608187,0.632403,1.274319,0.470180,-0.172655,-0.686663,1.342828,-3.608187,1.534869,2.167272,,
0,37,37.000000,agent_5,actor_logits,3,1,4,2.251965,-1.868986,0.959140,1.011102,0.577726,1.292825,1.147759,-1.868986,2.251965,,,,
0,40,40.000000,agent_4,actor_logits,2,1,5,3.974546,-1.965291,3.409680,0.222941,0.955375,-1.965291,-1.369445,3.974546,-1.100935,0.564866,,,
0,41,41.000000,agent_1,actor_logits,1,1,3,2.390489,-0.118415,0.546749,0.820504,0.602342,1.843740,2.390489,-0.118415,,,,,
0,42,42.000000,agent_5,actor_logits,0,1,4,2.014180,-1.767222,0.713380,1.021804,0.560322,2.014180,0.711906,-1.767222,1.300800,,,,
0,45,45.000000,agent_4,actor_logits,1,1,5,4.195139,-2.504386,4.633214,0.125251,0.979306,-1.457464,4.195139,-0.438075,-0.815225,-2.504386,,,
0,47,47.000000,agent_2,actor_logits,4,1,6,2.348681,-2.941387,0.495640,1.303891,0.428406,1.616257,-2.242137,0.875189,-2.941387,2.348681,1.853041,,
0,48,48.000000,agent_0,actor_logits,1,1,3,2.893219,0.936077,1.929821,0.684566,0.777342,0.936077,2.893219,0.963397,,,,,
0,48,48.000000,agent_3,actor_logits,1,1,5,0.600508,-0.952953,0.086927,1.504439,0.286280,-0.071803,0.600508,-0.952953,0.513581,0.443036,,,
0,48,48.000000,agent_4,actor_logits,3,1,5,1.738347,-0.764168,0.409407,1.148240,0.513151,-0.764168,1.328940,-0.754648,1.738347,-0.380587,,,
0,49,49.000000,agent_5,actor_logits,6,1,7,1.673562,-1.586122,0.333155,1.657319,0.311713,-1.586122,1.197798,-1.011817,0.752674,0.666385,1.340407,1.673562,
0,52,52.000000,agent_0,actor_logits,0,1,3,3.143867,-1.646149,1.046656,0.606678,0.735607,3.143867,2.097211,-1.646149,,,,,
0,52,52.000000,agent_1,actor_logits,5,1,6,2.763985,-2.184188,0.438192,1.008945,0.554841,0.187301,-0.706891,-0.384754,-2.184188,2.325793,2.763985,,
0,52,52.000000,agent_3,actor_logits,1,1,5,2.785176,-2.175126,0.671816,0.792719,0.640771,-2.175126,2.785176,-1.088958,2.113360,-1.028981,,,
0,53,53.000000,agent_4,actor_logits,1,1,3,2.624496,-0.223727,1.319534,0.672228,0.754599,1.304961,2.624496,-0.223727,,,,,
0,55,55.000000,agent_2,actor_logits,2,1,4,1.175569,-0.414905,0.331582,1.255524,0.418003,0.422059,0.843987,1.175569,-0.414905,,,,
0,57,57.000000,agent_0,actor_logits,1,1,5,2.299884,-2.119646,1.213750,0.792941,0.724666,1.086133,2.299884,-0.920097,-2.119646,-1.178129,,,
0,59,59.000000,agent_1,actor_logits,2,1,7,3.654879,-2.523863,2.230445,0.684323,0.824556,-2.523863,-0.581719,3.654879,-1.905164,0.841635,-0.037814,1.424434,
0,60,60.000000,agent_2,actor_logits,1,1,5,2.871673,-2.885596,2.235746,0.557272,0.854493,0.635927,2.871673,-2.885596,-0.638085,-0.624669,,,
0,61,61.000000,agent_5,actor_logits,2,1,6,3.078536,-3.821115,1.577413,0.872184,0.723387,-0.354813,-1.504162,3.078536,-3.821115,1.501123,1.056327,,
0,63,63.000000,agent_3,actor_logits,0,1,5,2.125222,-1.468240,0.113933,0.929705,0.498538,2.125222,-1.468240,-1.299356,-0.803181,2.011289,,,
0,64,64.000000,agent_1,actor_logits,2,1,4,3.429058,-1.035433,3.898251,0.229583,0.955524,-0.786883,-0.469193,3.429058,-1.035433,,,,
0,65,65.000000,agent_0,actor_logits,0,1,3,3.219250,0.521547,2.696749,0.446807,0.881225,3.219250,0.522501,0.521547,,,,,
0,65,65.000000,agent_4,actor_logits,0,1,3,3.499545,0.115624,2.691979,0.366535,0.907720,3.499545,0.807565,0.115624,,,,,
0,66,66.000000,agent_5,actor_logits,2,1,5,1.212789,-2.794201,0.448168,1.355375,0.394972,-2.794201,0.463930,1.212789,0.301316,0.764621,,,
0,68,68.000000,agent_0,actor_logits,0,1,4,2.788741,-3.122904,2.652650,0.394935,0.901432,2.788741,-0.530659,0.136091,-3.122904,,,,
0,69,69.000000,agent_1,actor_logits,6,1,7,4.873558,-3.168381,1.969342,0.646864,0.823089,0.985084,0.046374,-0.973325,-3.168381,1.742950,2.904216,4.873558,
0,69,69.000000,agent_3,actor_logits,0,1,5,1.156102,-0.739020,0.624590,1.391159,0.445059,1.156102,-0.471529,-0.739020,0.147477,0.531511,,,
0,70,70.000000,agent_4,actor_logits,0,1,3,4.125040,-1.091308,3.623959,0.152697,0.968895,4.125040,0.501081,-1.091308,,,,,
0,71,71.000000,agent_2,actor_logits,4,1,5,1.587346,-1.732765,1.042163,1.252616,0.530178,0.545183,-0.072604,-1.732765,0.406992,1.587346,,,
0,72,72.000000,agent_1,actor_logits,2,1,3,2.796301,-0.639268,1.632342,0.555156,0.814546,-0.639268,1.163958,2.796301,,,,,
0,72,72.000000,agent_5,actor_logits,1,1,5,2.623717,-1.886348,1.781048,0.620115,0.818242,-1.886348,2.623717,0.842669,-1.018805,-1.481444,,,
0,73,73.000000,agent_4,actor_logits,0,1,4,3.136373,-2.797429,3.460090,0.252632,0.946715,3.136373,-0.323717,-0.670872,-2.797429,,,,
0,75,75.000000,agent_3,actor_logits,5,1,6,2.194798,-3.380984,0.623478,1.277235,0.490508,0.491691,-0.999429,0.906432,-3.380984,1.571320,2.194798,,
0,76,76.000000,agent_2,actor_logits,0,1,4,2.074868,-0.807689,1.465771,0.812063,0.736531,2.074868,-0.572683,0.609097,-0.807689,,,,
0,77,77.000000,agent_0,actor_logits,1,1,5,4.011478,-2.378335,3.476847,0.184221,0.962990,0.534631,4.011478,-2.378335,-1.611789,-2.091578,,,
0,78,78.000000,agent_5,actor_logits,1,1,2,2.602290,-0.372439,2.974729,0.194315,0.951419,-0.372439,2.602290,,,,,,
0,81,81.000000,agent_1,actor_logits,0,1,4,4.177706,-2.127902,4.330606,0.138466,0.975182,4.177706,-0.382053,-2.127902,-0.152900,,,,
0,81,81.000000,agent_2,actor_logits,5,1,6,3.132786,-3.839423,0.627857,1.088731,0.521606,2.504929,-1.153247,-0.901631,-3.839423,2.085896,3.132786,,
0,81,81.000000,agent_5,actor_logits,1,1,3,2.752814,-0.257137,0.409584,0.783706,0.583696,2.343230,2.752814,-0.257137,,,,,
0,82,82.000000,agent_4,actor_logits,1,1,5,2.956013,-2.560782,1.928896,0.521349,0.849450,1.027117,2.956013,-2.560782,-1.294890,-1.337684,,,
0,83,83.000000,agent_0,actor_logits,1,1,2,2.350521,-0.781441,3.131962,0.173648,0.958192,-0.781441,2.350521,,,,,,
0,84,84.000000,agent_3,actor_logits,0,1,5,1.433455,-2.172574,0.651578,1.216386,0.491684,1.433455,-0.907832,0.781877,-2.172574,0.489897,,,
0,86,86.000000,agent_0,actor_logits,1,1,3,2.991765,-0.991875,0.746885,0.687247,0.670036,2.244879,2.991765,-0.991875,,,,,
0,86,86.000000,agent_1,actor_logits,0,1,4,4.605132,-2.161490,5.772844,0.046199,0.993448,4.605132,-1.455729,-1.167712,-2.161490,,,,
0,88,88.000000,agent_2,actor_logits,6,1,7,2.862046,-1.829698,0.839363,1.314675,0.492556,-1.829698,-0.788603,2.022683,-1.725019,1.844777,1.208295,2.862046,
0,88,88.000000,agent_4,actor_logits,1,1,2,0.829454,-0.035249,0.864703,0.607746,0.703642,-0.035249,0.829454,,,,,,
0,89,89.000000,agent_5,actor_logits,0,1,4,3.782699,-3.678921,2.946971,0.340711,0.918360,3.782699,0.835728,-3.678921,0.453563,,,,
0,90,90.000000,agent_3,actor_logits,6,1,7,2.066121,-1.130887,0.449711,1.519254,0.387293,-1.130887,-0.368445,0.283568,-0.339924,1.616410,1.481487,2.066121,
0,91,91.000000,agent_2,actor_logits,2,1,3,2.408689,-1.402146,0.788059,0.689663,0.677114,-1.402146,1.620630,2.408689,,,,,
0,91,91.000000,agent_4,actor_logits,0,1,3,3.500015,-2.077478,2.022886,0.381659,0.880239,3.500015,1.477129,-2.077478,,,,,
0,94,94.000000,agent_0,actor_logits,0,1,4,3.712447,-4.532555,2.584277,0.404111,0.895515,3.712447,1.128170,-4.532555,0.517342,,,,
0,97,97.000000,agent_1,actor_logits,0,1,3,4.344676,-0.647727,4.597648,0.095612,0.983415,4.344676,-0.252973,-0.647727,,,,,
0,99,99.000000,agent_5,actor_logits,0,1,3,2.892188,-1.278068,0.470410,0.713271,0.609684,2.892188,2.421778,-1.278068,,,,,
0,100,100.000000,agent_2,actor_logits,0,1,4,2.914029,-2.506995,1.385731,0.630953,0.775904,2.914029,-0.459895,-2.506995,1.528299,,,,
0,101,101.000000,agent_3,actor_logits,2,1,4,1.862401,-1.372041,0.338868,0.943124,0.539039,-0.408752,-1.372041,1.862401,1.523532,,,,
0,101,101.000000,agent_4,actor_logits,0,1,4,2.044116,-3.707642,0.064997,1.088483,0.388546,2.044116,1.587538,-3.707642,1.979119,,,,
0,102,102.000000,agent_1,actor_logits,0,1,2,5.316668,-1.281756,6.598424,0.010340,0.998639,5.316668,-1.281756,,,,,,
0,103,103.000000,agent_4,actor_logits,0,1,5,1.604099,-3.940335,0.092040,1.216258,0.393190,1.604099,1.512059,-3.940335,-0.430422,0.904093,,,
0,104,104.000000,agent_0,actor_logits,1,1,3,2.637419,-1.299644,0.782138,0.684202,0.677079,1.855280,2.637419,-1.299644,,,,,
0,105,105.000000,agent_2,actor_logits,0,1,4,3.051723,-2.618455,3.367722,0.286510,0.937737,3.051723,-0.506749,-0.315999,-2.618455,,,,
0,106,106.000000,agent_1,actor_logits,0,1,3,4.734033,-1.839665,5.020391,0.049956,0.992065,4.734033,-0.286359,-1.839665,,,,,
0,107,107.000000,agent_3,actor_logits,3,1,5,3.143836,-2.749380,0.549194,0.823246,0.609924,-0.756503,-2.749380,-0.096795,3.143836,2.594643,,,
0,112,112.000000,agent_1,actor_logits,0,1,4,2.408238,-1.652520,0.331630,0.793412,0.568071,2.408238,2.076609,-1.652520,-1.266604,,,,
0,113,113.000000,agent_3,actor_logits,3,1,4,1.159398,-0.979700,0.060918,1.182273,0.401505,0.319998,-0.979700,1.098481,1.159398,,,,
0,114,114.000000,agent_0,actor_logits,3,1,5,2.292959,-1.988327,1.253990,0.998334,0.646693,-0.958987,0.724857,-1.988327,2.292959,1.038968,,,
0,116,116.000000,agent_2,actor_logits,0,1,3,3.286989,-1.670414,2.199584,0.360726,0.894550,3.286989,1.087405,-1.670414,,,,,
0,117,117.000000,agent_4,actor_logits,4,1,5,1.919875,-1.072061,1.329469,0.972231,0.687502,0.590405,-1.072061,-0.512367,-1.038664,1.919875,,,
0,119,119.000000,agent_5,actor_logits,1,1,3,5.472808,-1.695935,5.935538,0.024551,0.996597,-1.695935,5.472808,-0.462730,,,,,
0,121,121.000000,agent_0,actor_logits,0,1,4,1.411672,-0.011585,1.220515,1.178737,0.551702,1.411672,0.191157,-0.011585,0.126374,,,,
0,121,121.000000,agent_1,actor_logits,0,1,2,2.967754,1.057194,1.910560,0.384325,0.871082,2.967754,1.057194,,,,,,
0,121,121.000000,agent_2,actor_logits,0,1,2,5.150622,-0.622293,5.772914,0.021008,0.996899,5.150622,-0.622293,,,,,,
0,124,124.000000,agent_5,actor_logits,1,1,3,3.129452,-0.178857,1.116736,0.667109,0.733179,2.012715,3.129452,-0.178857,,,,,
0,125,125.000000,agent_2,actor_logits,0,1,3,3.130833,-1.982920,0.756010,0.650442,0.677714,3.130833,2.374823,-1.982920,,,,,
0,125,125.000000,agent_3,actor_logits,1,1,3,2.459435,-0.329588,0.343161,0.805851,0.564651,-0.329588,2.459435,2.116273,,,,,
0,127,127.000000,agent_1,actor_logits,1,1,3,3.194684,0.533389,2.253666,0.520838,0.851157,0.533389,3.194684,0.941017,,,,,
0,128,128.000000,agent_0,actor_logits,6,1,7,1.967080,-1.638506,0.358035,1.588666,0.337375,-1.638506,1.471142,-1.391155,0.750541,0.755715,1.609045,1.967080,
0,129,129.000000,agent_3,actor_logits,1,1,3,2.669951,-2.130027,0.181244,0.714607,0.542752,2.488708,2.669951,-2.130027,,,,,
0,130,130.000000,agent_4,actor_logits,5,1,6,2.943872,-2.550344,1.030855,0.948993,0.663165,-0.355261,-0.825260,0.503406,-2.550344,1.913017,2.943872,,
0,131,131.000000,agent_2,actor_logits,1,1,4,3.000915,-1.596846,1.963099,0.559005,0.838186,1.037816,3.000915,-1.596846,-0.156017,,,,
0,131,131.000000,agent_5,actor_logits,0,1,3,2.142774,-1.187842,0.702825,0.731040,0.653187,2.142774,1.439949,-1.187842,,,,,
0,133,133.000000,agent_4,actor_logits,2,1,5,4.413200,-3.040351,3.660177,0.179740,0.965273,-3.040351,-1.279857,4.413200,-0.654070,0.753023,,,
0,134,134.000000,agent_1,actor_logits,3,1,4,2.285266,-0.072932,2.108726,0.819500,0.757306,0.026572,0.176540,-0.072932,2.285266,,,,
0,138,138.000000,agent_2,actor_logits,0,1,3,2.991894,-0.090393,1.944760,0.525844,0.841131,2.991894,1.047134,-0.090393,,,,,
0,138,138.000000,agent_4,actor_logits,1,1,5,3.563766,-3.055089,2.579848,0.490314,0.869896,-3.055089,3.563766,0.911754,0.983917,-2.685120,,,
0,139,139.000000,agent_1,actor_logits,2,1,4,1.362820,-0.496564,0.331429,1.226359,0.428740,-0.496564,0.583570,1.362820,1.031391,,,,
0,139,139.000000,agent_5,actor_logits,4,1,7,1.800983,-0.877220,0.070370,1.571573,0.340368,-0.877220,-0.725162,0.261270,0.109613,1.800983,1.021380,1.730614,
0,140,140.000000,agent_0,actor_logits,2,1,6,2.102517,-4.253989,0.366957,1.224896,0.476430,-1.111046,0.389407,2.102517,-4.253989,0.408902,1.735561,,
0,141,141.000000,agent_3,actor_logits,0,1,3,3.428932,-0.582696,2.282394,0.386208,0.892743,3.428932,1.146538,-0.582696,,,,,
0,141,141.000000,agent_4,actor_logits,1,1,5,0.899901,-1.583377,0.388366,1.378619,0.393238,0.511536,0.899901,-0.592506,-1.583377,0.313857,,,
0,145,145.000000,agent_0,actor_logits,1,1,5,2.683020,-3.136181,0.932469,0.824578,0.676721,-3.136181,2.683020,-0.285085,1.750551,-0.831476,,,
0,145,145.000000,agent_1,actor_logits,2,1,5,2.016964,-2.127545,1.142464,1.081766,0.612131,-2.127545,-0.499956,2.016964,0.493919,0.874500,,,
0,146,146.000000,agent_2,actor_logits,0,1,3,1.943984,0.340317,0.313341,0.944143,0.517556,1.943984,1.630642,0.340317,,,,,
0,146,146.000000,agent_3,actor_logits,0,1,3,4.212327,-1.803183,3.699676,0.130181,0.973547,4.212327,0.512651,-1.803183,,,,,
0,147,147.000000,agent_5,actor_logits,2,1,3,2.620790,-0.625974,2.572795,0.398376,0.896683,-0.625974,0.047995,2.620790,,,,,
0,149,149.000000,agent_3,actor_logits,0,1,4,3.136378,-2.105030,2.851409,0.283158,0.933906,3.136378,0.284969,-1.728148,-2.105030,,,,
0,149,149.000000,agent_4,actor_logits,1,1,3,2.001884,0.490554,0.786397,0.929103,0.596623,0.490554,2.001884,1.215486,,,,,
0,151,151.000000,agent_1,actor_logits,2,1,5,2.017456,-2.798110,1.166720,0.953359,0.666986,-0.069772,-0.869213,2.017456,-2.798110,0.850736,,,
0,152,152.000000,agent_2,actor_logits,0,1,2,2.789494,1.223587,1.565906,0.460299,0.827199,2.789494,1.223587,,,,,,
0,154,154.000000,agent_1,actor_logits,2,1,4,1.711834,-2.782211,0.561712,0.934822,0.574652,1.150122,-0.128433,1.711834,-2.782211,,,,
0,154,154.000000,agent_5,actor_logits,0,1,3,2.990685,-0.233360,1.969216,0.506795,0.847918,2.990685,-0.233360,1.021468,,,,,
0,157,157.000000,agent_4,actor_logits,4,1,5,3.112760,-3.358960,1.626066,0.714854,0.777710,1.486694,-3.358960,0.334083,-0.557997,3.112760,,,
0,158,158.000000,agent_2,actor_logits,1,1,3,2.828296,0.406337,1.753822,0.643526,0.792482,0.406337,2.828296,1.074474,,,,,
0,158,158.000000,agent_3,actor_logits,1,1,5,2.113629,-1.295053,1.918371,0.781087,0.782924,0.195257,2.113629,-1.224864,-1.295053,-0.669537,,,
0,159,159.000000,agent_1,actor_logits,4,1,5,1.202824,-1.972368,0.317912,1.272388,0.405848,0.884912,0.673413,-1.972368,-1.045522,1.202824,,,
0,160,160.000000,agent_0,actor_logits,1,1,5,2.376515,-3.207809,1.247272,0.958239,0.666300,0.503246,2.376515,-3.207809,1.129244,-0.503018,,,
0,162,162.000000,agent_0,actor_logits,0,1,5,2.267711,-2.203069,1.646274,0.824843,0.738237,2.267711,0.621437,-1.813537,-2.203069,0.253959,,,
0,162,162.000000,agent_4,actor_logits,0,1,4,1.897468,-1.525018,0.566939,0.875701,0.600898,1.897468,-1.525018,1.330530,-0.846960,,,,
0,162,162.000000,agent_5,actor_logits,1,1,5,3.463273,-2.434394,2.811732,0.313711,0.927911,0.651541,3.463273,-2.434394,-1.743185,-1.207772,,,
0,164,164.000000,agent_3,actor_logits,1,1,2,-0.369371,-0.809323,0.439952,0.669526,0.608248,-0.809323,-0.369371,,,,,,
0,165,165.000000,agent_2,actor_logits,3,1,4,2.006661,-1.564288,0.211272,0.992365,0.494609,-1.564288,1.795389,0.314462,2.006661,,,,
0,167,167.000000,agent_3,actor_logits,0,1,3,3.361730,-1.793196,1.776538,0.442439,0.851068,3.361730,1.585192,-1.793196,,,,,
0,167,167.000000,agent_4,actor_logits,1,1,5,2.816301,-1.959598,2.422381,0.614801,0.835588,0.385836,2.816301,-1.959598,0.393919,-1.638280,,,
0,170,170.000000,agent_2,actor_logits,1,1,4,1.439713,-1.073939,0.063603,1.182043,0.379602,-1.073939,1.439713,0.953556,1.376110,,,,
0,170,170.000000,agent_4,actor_logits,0,1,5,1.905074,-1.057752,0.712452,1.054104,0.590038,1.905074,-0.884872,-0.488873,-1.057752,1.192622,,,
0,171,171.000000,agent_0,actor_logits,1,1,5,1.157231,-2.153313,0.147667,1.330499,0.365417,1.009564,1.157231,-2.153313,0.663687,-0.325916,,,
0,171,171.000000,agent_1,actor_logits,5,1,6,2.782254,-2.906239,1.674001,0.952933,0.716106,-0.669646,0.142754,0.504156,-2.906239,1.108253,2.782254,,
0,172,172.000000,agent_5,actor_logits,1,1,4,1.367438,-0.768755,0.149553,1.142690,0.442054,1.217885,1.367438,-0.768755,0.105025,,,,
0,173,173.000000,agent_4,actor_logits,0,1,5,0.339052,-0.220036,0.144790,1.592391,0.252491,0.339052,0.136262,0.194262,-0.007467,-0.220036,,,
0,174,174.000000,agent_1,actor_logits,2,1,5,3.473791,-1.983508,2.607448,0.354000,0.914527,-1.983508,-1.043419,3.473791,-1.917802,0.866343,,,
0,177,177.000000,agent_0,actor_logits,5,1,6,2.993295,-2.252892,0.540605,0.949147,0.586564,-0.296481,-1.067775,0.223700,-2.252892,2.452690,2.993295,,
0,177,177.000000,agent_3,actor_logits,3,1,4,2.492251,-2.425363,0.742381,0.926978,0.601897,0.766939,1.749870,-2.425363,2.492251,,,,
0,177,177.000000,agent_5,actor_logits,0,1,5,2.370712,-3.665426,1.511419,0.970316,0.677441,2.370712,0.859293,-3.665426,-0.089406,0.585322,,,
0,179,179.000000,agent_1,actor_logits,2,1,5,1.773845,-2.497416,0.263021,1.150090,0.457619,-2.497416,0.689769,1.773845,1.510824,-0.970021,,,
0,181,181.000000,agent_2,actor_logits,3,1,7,3.686787,-2.349267,1.900943,0.677527,0.816471,-2.349267,-0.963988,-0.011479,3.686787,1.785844,0.160522,-0.998494,
0,181,181.000000,agent_4,actor_logits,2,1,4,2.515205,-1.371841,2.495875,0.499532,0.873850,0.019330,-1.371841,2.515205,-0.668527,,,,
0,182,182.000000,agent_3,actor_logits,1,1,4,1.767656,-1.376742,0.535754,1.070779,0.522483,1.231902,1.767656,-1.376742,0.514555,,,,
0,183,183.000000,agent_5,actor_logits,0,1,5,2.752093,-2.442191,2.132253,0.636420,0.826375,2.752093,0.032422,-2.442191,-1.155428,0.619840,,,
0,184,184.000000,agent_0,actor_logits,6,1,7,3.537313,-1.703188,1.333876,1.106457,0.625853,-1.703188,-0.917753,1.164099,-1.399095,2.203437,2.009849,3.537313,
0,184,184.000000,agent_1,actor_logits,2,1,4,2.723063,-1.832551,1.409532,0.641823,0.777313,-0.727815,-1.832551,2.723063,1.313532,,,,
0,184,184.000000,agent_4,actor_logits,0,1,3,2.340139,-0.732198,1.485030,0.617277,0.785664,2.340139,-0.732198,0.855110,,,,,
0,187,187.000000,agent_0,actor_logits,2,1,3,2.961753,-2.209333,1.508057,0.500553,0.814984,-2.209333,1.453696,2.961753,,,,,
0,187,187.000000,agent_4,actor_logits,0,1,4,2.146424,-2.442824,1.928570,0.573523,0.832302,2.146424,-0.933332,0.217855,-2.442824,,,,
0,188,188.000000,agent_2,actor_logits,4,1,6,2.351039,-2.273709,0.310813,1.221334,0.430823,-0.137930,-2.159986,1.626397,-2.273709,2.351039,2.040227,,
0,189,189.000000,agent_3,actor_logits,1,1,5,1.807220,-2.638876,1.034386,1.116124,0.581772,-2.638876,1.807220,0.772834,0.466482,-0.599988,,,
0,189,189.000000,agent_5,actor_logits,5,1,6,2.035398,-2.652781,0.457968,1.299921,0.456027,0.289510,-1.231535,0.952070,-2.652781,1.577431,2.035398,,
0,190,190.000000,agent_1,actor_logits,1,1,3,2.414521,-0.226700,1.421614,0.676794,0.761848,-0.226700,2.414521,0.992907,,,,,
0,194,194.000000,agent_1,actor_logits,1,1,3,3.376532,-1.969249,1.982742,0.394458,0.875305,1.393789,3.376532,-1.969249,,,,,
0,196,196.000000,agent_0,actor_logits,0,1,4,3.677618,-2.444182,3.198693,0.216584,0.952850,3.677618,-2.444182,-1.362542,0.478925,,,,
0,196,196.000000,agent_2,actor_logits,2,1,4,2.395402,-1.050042,1.947958,0.617543,0.823977,-0.844428,-1.050042,2.395402,0.447444,,,,
