episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4
0,25,25.000000,agent_0,q_values,2,1,3,92.191360,90.576767,1.321014,0.842088,0.682205,90.870346,90.576767,92.191360,,
0,25,25.000000,agent_2,q_values,2,1,4,94.275490,90.373093,2.852158,0.479724,0.882939,91.369019,91.423332,94.275490,90.373093,
0,25,25.000000,agent_3,q_values,0,1,2,136.705551,133.358963,3.346588,0.148406,0.965993,136.705551,133.358963,,,
0,26,26.000000,agent_1,q_values,1,1,2,105.729126,103.596352,2.132774,0.337967,0.894048,103.596352,105.729126,,,
0,26,26.000000,agent_4,q_values,0,1,2,88.527954,86.507034,2.020920,0.360953,0.882976,88.527954,86.507034,,,
0,27,27.000000,agent_3,q_values,1,1,4,136.904404,132.486786,2.733566,0.397793,0.905399,133.308502,136.904404,134.170837,132.486786,
0,27,27.000000,agent_5,q_values,1,1,2,90.947784,89.012680,1.935104,0.379073,0.873813,89.012680,90.947784,,,
0,28,28.000000,agent_0,q_values,0,1,2,92.559349,92.085228,0.474121,0.665819,0.616359,92.559349,92.085228,,,
0,28,28.000000,agent_2,q_values,2,1,4,94.159035,91.734276,1.789627,0.881022,0.725163,92.369408,92.067345,94.159035,91.734276,
0,29,29.000000,agent_1,q_values,1,1,3,105.458626,104.790970,0.068787,1.060858,0.408758,104.790970,105.458626,105.389839,,
0,29,29.000000,agent_2,q_values,1,1,3,92.411949,91.784668,0.329590,1.066251,0.443801,92.082359,92.411949,91.784668,,
0,29,29.000000,agent_4,q_values,0,1,2,88.854439,87.131134,1.723305,0.425209,0.848554,88.854439,87.131134,,,
0,30,30.000000,agent_2,q_values,0,1,4,92.512100,91.485565,0.104065,1.284380,0.379070,92.512100,91.485565,91.540878,92.408035,
0,30,30.000000,agent_3,q_values,3,1,4,136.997925,132.865463,1.913071,0.537035,0.842964,132.865463,135.084854,133.209015,136.997925,
0,30,30.000000,agent_5,q_values,1,1,2,91.375641,89.585014,1.790627,0.410365,0.857004,89.585014,91.375641,,,
0,31,31.000000,agent_0,q_values,0,1,3,92.991753,90.680321,1.190750,0.759961,0.712701,92.991753,91.801003,90.680321,,
0,32,32.000000,agent_0,q_values,0,1,2,92.930435,91.532196,1.398239,0.497751,0.801904,92.930435,91.532196,,,
0,32,32.000000,agent_1,q_values,1,1,2,104.807190,104.273064,0.534126,0.658718,0.630445,104.273064,104.807190,,,
0,32,32.000000,agent_3,q_values,1,1,2,135.886566,133.254211,2.632355,0.246032,0.932915,133.254211,135.886566,,,
0,32,32.000000,agent_4,q_values,0,1,2,88.429039,87.548485,0.880554,0.604872,0.706937,88.429039,87.548485,,,
0,33,33.000000,agent_5,q_values,1,1,3,91.258286,88.539749,2.305756,0.504322,0.857887,88.539749,91.258286,88.952530,,
0,34,34.000000,agent_0,q_values,1,1,2,93.626762,92.470001,1.156761,0.550221,0.760744,92.470001,93.626762,,,
0,34,34.000000,agent_2,q_values,0,1,3,93.106430,90.590523,1.890976,0.605133,0.811877,93.106430,91.215454,90.590523,,
0,34,34.000000,agent_3,q_values,3,1,4,137.994308,133.851501,3.408630,0.326955,0.930185,133.851501,134.348129,134.585678,137.994308,
0,35,35.000000,agent_0,q_values,2,1,3,93.098389,91.596054,1.177834,0.881114,0.653358,91.920555,91.596054,93.098389,,
0,35,35.000000,agent_1,q_values,1,1,3,105.526726,104.705833,0.246284,1.047529,0.450098,105.280441,105.526726,104.705833,,
0,35,35.000000,agent_2,q_values,0,1,3,93.622635,91.034592,1.812782,0.609783,0.807515,93.622635,91.034592,91.809853,,
0,35,35.000000,agent_3,q_values,2,1,3,138.697784,133.789200,3.339188,0.190268,0.958912,133.789200,135.358597,138.697784,,
0,35,35.000000,agent_4,q_values,1,1,2,87.988708,87.143204,0.845505,0.611183,0.699623,87.143204,87.988708,,,
0,35,35.000000,agent_5,q_values,1,1,3,90.641373,89.240303,0.799355,0.943666,0.589639,89.240303,90.641373,89.842018,,
0,36,36.000000,agent_0,q_values,1,1,2,94.075333,92.108818,1.966515,0.372396,0.877236,92.108818,94.075333,,,
0,37,37.000000,agent_3,q_values,1,1,2,137.754776,134.315079,3.439697,0.138468,0.968922,134.315079,137.754776,,,
0,37,37.000000,agent_5,q_values,0,1,3,90.468567,89.416786,0.078621,1.014962,0.439811,90.468567,89.416786,90.389946,,
0,38,38.000000,agent_1,q_values,0,1,2,105.377533,104.220886,1.156647,0.550245,0.760723,105.377533,104.220886,,,
0,38,38.000000,agent_4,q_values,1,1,2,88.861160,86.860985,2.000175,0.365297,0.880815,86.860985,88.861160,,,
0,38,38.000000,agent_5,q_values,2,1,3,90.126945,89.560776,0.358948,1.070525,0.441286,89.560776,89.767998,90.126945,,
0,39,39.000000,agent_0,q_values,1,1,2,93.351585,92.784241,0.567345,0.654475,0.638150,92.784241,93.351585,,,
0,39,39.000000,agent_2,q_values,0,1,3,93.270988,90.109261,2.502106,0.418535,0.889470,93.270988,90.109261,90.768883,,
0,39,39.000000,agent_3,q_values,1,1,2,136.703903,133.466553,3.237350,0.160837,0.962216,133.466553,136.703903,,,
0,41,41.000000,agent_1,q_values,0,1,2,106.196030,105.453369,0.742661,0.628682,0.677577,106.196030,105.453369,,,
0,41,41.000000,agent_3,q_values,0,1,2,135.766281,133.230042,2.536240,0.262236,0.926644,135.766281,133.230042,,,
0,41,41.000000,agent_4,q_values,1,1,2,89.091080,87.867081,1.223999,0.535912,0.772767,87.867081,89.091080,,,
0,42,42.000000,agent_0,q_values,0,1,2,93.779152,93.260902,0.518250,0.660669,0.626738,93.779152,93.260902,,,
0,42,42.000000,agent_2,q_values,2,1,3,92.474945,89.981522,1.392403,0.700705,0.751256,91.082542,89.981522,92.474945,,
0,42,42.000000,agent_5,q_values,3,1,4,90.503975,89.603203,0.164909,1.310359,0.373017,89.652100,89.603203,90.339066,90.503975,
0,44,44.000000,agent_2,q_values,1,1,2,91.135765,89.850693,1.285072,0.522684,0.783312,89.850693,91.135765,,,
0,44,44.000000,agent_3,q_values,0,1,2,134.949921,131.261093,3.688828,0.114670,0.975609,134.949921,131.261093,,,
0,44,44.000000,agent_4,q_values,1,1,2,88.199852,86.713768,1.486084,0.478164,0.815490,86.713768,88.199852,,,
0,45,45.000000,agent_0,q_values,0,1,2,95.113052,92.233704,2.879349,0.207785,0.946816,95.113052,92.233704,,,
0,45,45.000000,agent_1,q_values,1,1,3,106.055885,103.570885,2.111008,0.570211,0.830260,103.944878,106.055885,103.570885,,
0,45,45.000000,agent_5,q_values,3,1,4,89.978638,88.795151,0.163910,1.278883,0.390644,88.795151,89.814728,89.074387,89.978638,
0,46,46.000000,agent_2,q_values,1,1,3,90.580544,89.061966,0.863014,0.919833,0.609417,89.717529,90.580544,89.061966,,
0,46,46.000000,agent_3,q_values,1,1,4,134.453308,130.907425,0.220184,0.849831,0.533444,130.907425,134.453308,134.233124,131.315933,
0,46,46.000000,agent_5,q_values,1,1,3,89.619209,88.383911,0.791458,0.967762,0.573417,88.383911,89.619209,88.827751,,
0,47,47.000000,agent_4,q_values,1,1,2,86.992188,86.794769,0.197418,0.688299,0.549195,86.794769,86.992188,,,
0,48,48.000000,agent_0,q_values,0,1,2,96.516991,93.639969,2.877022,0.208123,0.946699,96.516991,93.639969,,,
0,48,48.000000,agent_1,q_values,3,1,4,106.249222,102.184753,2.233719,0.552628,0.851181,102.184753,103.264160,104.015503,106.249222,
0,48,48.000000,agent_3,q_values,1,1,4,134.173294,130.013733,0.413773,0.806582,0.583667,130.013733,134.173294,130.863922,133.759521,
0,49,49.000000,agent_0,q_values,1,1,3,95.728668,93.541245,0.995705,0.807105,0.674915,94.732964,95.728668,93.541245,,
0,49,49.000000,agent_2,q_values,2,1,4,91.862335,88.347176,0.810287,0.838840,0.652320,91.052048,88.347176,91.862335,89.023903,
0,49,49.000000,agent_5,q_values,0,1,2,89.531418,88.583961,0.947456,0.592383,0.720603,89.531418,88.583961,,,
0,50,50.000000,agent_1,q_values,1,1,2,105.619972,104.075951,1.544022,0.465199,0.824049,104.075951,105.619972,,,
0,50,50.000000,agent_4,q_values,0,1,3,87.709106,86.687180,0.415314,1.020908,0.495041,87.709106,87.293793,86.687180,,
0,51,51.000000,agent_3,q_values,3,1,4,135.562897,132.377960,1.385712,0.840108,0.718466,132.377960,134.177185,133.263580,135.562897,
0,52,52.000000,agent_0,q_values,0,1,3,95.465805,94.038177,1.358200,0.865508,0.668002,95.465805,94.038177,94.107605,,
0,52,52.000000,agent_1,q_values,3,1,4,105.611824,103.342529,1.452553,0.936562,0.690001,104.159271,103.421814,103.342529,105.611824,
0,52,52.000000,agent_2,q_values,2,1,4,91.888535,89.430351,1.039566,1.080908,0.585160,90.848969,90.578224,91.888535,89.430351,
0,52,52.000000,agent_5,q_values,0,1,2,90.001640,88.941643,1.059998,0.570224,0.742690,90.001640,88.941643,,,
0,53,53.000000,agent_0,q_values,0,1,2,94.185745,93.056770,1.128975,0.556043,0.755650,94.185745,93.056770,,,
0,53,53.000000,agent_1,q_values,1,1,3,105.829399,101.859894,0.736153,0.689458,0.667630,101.859894,105.829399,105.093246,,
0,53,53.000000,agent_2,q_values,1,1,3,90.442917,89.970840,0.369202,1.076841,0.431967,89.970840,90.442917,90.073715,,
0,53,53.000000,agent_3,q_values,1,1,2,134.342178,131.191742,3.150436,0.171343,0.958926,131.191742,134.342178,,,
0,53,53.000000,agent_4,q_values,0,1,2,89.630074,86.984436,2.645638,0.243851,0.933742,89.630074,86.984436,,,
0,54,54.000000,agent_2,q_values,0,1,4,92.211624,90.022469,0.796196,1.085497,0.570726,92.211624,90.546150,90.022469,91.415428,
0,55,55.000000,agent_0,q_values,0,1,2,93.289459,93.062805,0.226654,0.686767,0.556422,93.289459,93.062805,,,
0,55,55.000000,agent_3,q_values,3,1,4,136.044876,131.482925,1.146423,0.660322,0.742145,131.482925,134.898453,132.093719,136.044876,
0,56,56.000000,agent_1,q_values,0,1,2,106.248535,104.318985,1.929550,0.380259,0.873200,106.248535,104.318985,,,
0,56,56.000000,agent_3,q_values,2,1,3,136.484131,132.472839,3.142334,0.255791,0.942248,132.472839,133.341797,136.484131,,
0,56,56.000000,agent_4,q_values,0,1,2,89.588020,86.309708,3.278313,0.156076,0.963677,89.588020,86.309708,,,
0,56,56.000000,agent_5,q_values,0,1,3,89.799309,88.523201,0.769753,0.964236,0.573971,89.799309,89.029556,88.523201,,
0,57,57.000000,agent_0,q_values,0,1,2,92.564812,92.367844,0.196968,0.688321,0.549083,92.564812,92.367844,,,
0,58,58.000000,agent_2,q_values,0,1,3,93.340088,89.729370,2.283936,0.413838,0.885806,93.340088,91.056152,89.729370,,
0,58,58.000000,agent_3,q_values,1,1,2,137.688492,133.758667,3.929825,0.095179,0.980731,133.758667,137.688492,,,
0,58,58.000000,agent_5,q_values,0,1,2,90.136307,89.820938,0.315369,0.680868,0.578195,90.136307,89.820938,,,
0,59,59.000000,agent_0,q_values,1,1,2,92.518578,91.895523,0.623055,0.646880,0.650913,91.895523,92.518578,,,
0,59,59.000000,agent_1,q_values,0,1,2,105.662651,105.355530,0.307121,0.681494,0.576182,105.662651,105.355530,,,
0,59,59.000000,agent_2,q_values,0,1,3,93.492439,91.052727,2.100021,0.578756,0.826692,93.492439,91.052727,91.392418,,
0,59,59.000000,agent_4,q_values,0,1,2,89.025391,86.409988,2.615402,0.248837,0.931846,89.025391,86.409988,,,
0,60,60.000000,agent_0,q_values,2,1,3,92.984100,91.307312,0.800873,0.903626,0.611280,92.183228,91.307312,92.984100,,
0,60,60.000000,agent_3,q_values,1,1,2,137.290268,134.071457,3.218811,0.163031,0.961536,134.071457,137.290268,,,
0,60,60.000000,agent_5,q_values,1,1,3,89.662125,88.250900,0.232323,0.970651,0.491030,89.429802,89.662125,88.250900,,
0,61,61.000000,agent_0,q_values,1,1,2,92.807846,92.595390,0.212456,0.687537,0.552915,92.595390,92.807846,,,
0,62,62.000000,agent_3,q_values,0,1,2,136.867706,133.716888,3.150818,0.171295,0.958941,136.867706,133.716888,,,
0,62,62.000000,agent_4,q_values,0,1,2,89.683968,87.173843,2.510124,0.266765,0.924848,89.683968,87.173843,,,
0,63,63.000000,agent_1,q_values,1,1,3,107.187614,104.154709,1.771149,0.564737,0.820807,105.416466,107.187614,104.154709,,
0,63,63.000000,agent_2,q_values,0,1,3,93.631172,91.157158,1.776016,0.632130,0.797730,93.631172,91.157158,91.855156,,
0,63,63.000000,agent_5,q_values,1,1,3,91.034538,88.665779,1.829460,0.637339,0.797386,88.665779,91.034538,89.205078,,
0,64,64.000000,agent_0,q_values,1,1,2,92.327393,91.669083,0.658310,0.641775,0.658881,91.669083,92.327393,,,
0,65,65.000000,agent_3,q_values,0,1,2,136.769897,133.262924,3.506973,0.131650,0.970886,136.769897,133.262924,,,
0,65,65.000000,agent_4,q_values,0,1,2,88.729584,87.876877,0.852707,0.609900,0.701135,88.729584,87.876877,,,
0,66,66.000000,agent_1,q_values,3,1,4,107.594925,103.754364,1.732498,0.772783,0.754551,103.754364,105.531097,105.862427,107.594925,
0,66,66.000000,agent_2,q_values,2,1,3,91.974091,90.341080,1.293030,0.843582,0.680375,90.681061,90.341080,91.974091,,
0,67,67.000000,agent_0,q_values,1,1,2,92.298965,91.006134,1.292831,0.520990,0.784626,91.006134,92.298965,,,
0,67,67.000000,agent_3,q_values,2,1,4,136.895691,131.671799,1.642746,0.501484,0.829544,131.671799,135.252945,136.895691,131.882141,
0,67,67.000000,agent_5,q_values,1,1,3,90.959541,88.401451,2.042648,0.571829,0.828406,88.401451,90.959541,88.916893,,
0,68,68.000000,agent_1,q_values,1,1,2,107.225967,104.248184,2.977783,0.193895,0.951560,104.248184,107.225967,,,
0,68,68.000000,agent_2,q_values,0,1,2,90.613129,90.365585,0.247543,0.685546,0.561572,90.613129,90.365585,,,
0,68,68.000000,agent_4,q_values,2,1,3,88.467941,88.184219,0.024460,1.090903,0.366460,88.443481,88.184219,88.467941,,
0,68,68.000000,agent_5,q_values,1,1,3,91.089554,88.627655,2.196518,0.558958,0.835797,88.627655,91.089554,88.893036,,
0,69,69.000000,agent_3,q_values,1,1,2,136.010178,133.653214,2.356964,0.294397,0.913486,133.653214,136.010178,,,
0,70,70.000000,agent_0,q_values,0,1,2,91.769997,91.175522,0.594475,0.650850,0.644391,91.769997,91.175522,,,
0,70,70.000000,agent_1,q_values,3,1,4,106.508293,105.062073,1.101204,1.177301,0.549904,105.407089,105.124283,105.062073,106.508293,
0,70,70.000000,agent_2,q_values,0,1,3,90.303986,88.632141,0.148186,0.933474,0.487764,90.303986,90.155800,88.632141,,
0,70,70.000000,agent_3,q_values,0,1,2,135.702271,132.632935,3.069336,0.181653,0.955610,135.702271,132.632935,,,
0,70,70.000000,agent_5,q_values,0,1,3,90.094032,88.699951,0.759018,0.948646,0.582687,90.094032,89.335014,88.699951,,
0,71,71.000000,agent_1,q_values,1,1,3,105.947731,104.878799,0.250465,1.017147,0.471295,104.878799,105.947731,105.697266,,
0,71,71.000000,agent_4,q_values,1,1,2,89.162270,87.122673,2.039597,0.357063,0.884892,87.122673,89.162270,,,
0,72,72.000000,agent_3,q_values,1,1,4,136.569412,131.981689,3.030792,0.338001,0.924418,132.810486,136.569412,133.538620,131.981689,
0,72,72.000000,agent_5,q_values,1,1,3,89.748825,88.350792,0.986145,0.922751,0.617248,88.762680,89.748825,88.350792,,
0,73,73.000000,agent_0,q_values,0,1,2,93.409683,91.069664,2.340019,0.297564,0.912138,93.409683,91.069664,,,
0,73,73.000000,agent_2,q_values,1,1,2,90.478142,90.191872,0.286270,0.683007,0.571083,90.191872,90.478142,,,
0,74,74.000000,agent_1,q_values,0,1,2,106.044182,105.122398,0.921783,0.597241,0.715405,106.044182,105.122398,,,
0,74,74.000000,agent_4,q_values,1,1,2,89.682983,87.290596,2.392387,0.287846,0.916245,87.290596,89.682983,,,
0,74,74.000000,agent_5,q_values,1,1,3,90.124870,88.699928,1.365013,0.864874,0.668494,88.699928,90.124870,88.759857,,
0,75,75.000000,agent_3,q_values,3,1,4,137.417358,133.183121,0.322662,0.781276,0.567905,133.183121,137.094696,133.607376,137.417358,
0,76,76.000000,agent_0,q_values,0,1,2,94.117126,91.498260,2.618866,0.248262,0.932066,94.117126,91.498260,,,
0,76,76.000000,agent_2,q_values,2,1,3,91.885620,89.966301,1.340874,0.791425,0.710064,89.966301,90.544746,91.885620,,
0,76,76.000000,agent_5,q_values,0,1,3,90.489044,89.492935,0.679428,1.008897,0.532986,90.489044,89.809616,89.492935,,
0,77,77.000000,agent_1,q_values,1,1,2,104.837524,104.767593,0.069931,0.692536,0.517476,104.767593,104.837524,,,
0,77,77.000000,agent_3,q_values,1,1,2,137.018387,134.092590,2.925797,0.201136,0.949107,134.092590,137.018387,,,
0,77,77.000000,agent_4,q_values,1,1,2,89.420799,86.481323,2.939476,0.199210,0.949764,86.481323,89.420799,,,
0,77,77.000000,agent_5,q_values,1,1,3,90.118057,89.509911,0.562904,1.056809,0.473057,89.509911,90.118057,89.555153,,
0,78,78.000000,agent_2,q_values,1,1,2,92.186569,89.152336,3.034233,0.186271,0.954097,89.152336,92.186569,,,
0,78,78.000000,agent_5,q_values,1,1,3,90.110939,89.545982,0.544731,1.061243,0.465466,89.545982,90.110939,89.566208,,
0,79,79.000000,agent_0,q_values,0,1,2,94.968941,92.819748,2.149193,0.334659,0.895593,94.968941,92.819748,,,
0,79,79.000000,agent_3,q_values,3,1,4,137.691040,133.604843,3.405624,0.344217,0.925466,133.604843,134.202560,134.285416,137.691040,
0,80,80.000000,agent_0,q_values,0,1,3,94.026802,92.956711,0.132370,1.014709,0.450655,94.026802,93.894432,92.956711,,
0,80,80.000000,agent_1,q_values,1,1,2,105.770370,104.537598,1.232773,0.534024,0.774304,104.537598,105.770370,,,
0,80,80.000000,agent_2,q_values,1,1,3,91.740685,89.602806,1.651321,0.704084,0.763533,90.089363,91.740685,89.602806,,
0,80,80.000000,agent_3,q_values,2,1,3,138.037842,133.305954,3.395752,0.190637,0.959394,133.305954,134.642090,138.037842,,
0,80,80.000000,agent_4,q_values,1,1,2,88.740128,87.041893,1.698235,0.430769,0.845304,87.041893,88.740128,,,
0,80,80.000000,agent_5,q_values,0,1,3,91.072975,88.820999,1.027321,0.793834,0.683454,91.072975,90.045654,88.820999,,
0,81,81.000000,agent_0,q_values,0,1,2,93.141403,92.699066,0.442337,0.669275,0.608816,93.141403,92.699066,,,
0,82,82.000000,agent_3,q_values,1,1,2,137.868271,133.922897,3.945374,0.094030,0.981023,133.922897,137.868271,,,
0,82,82.000000,agent_5,q_values,0,1,3,90.559029,88.580048,1.447395,0.764291,0.728124,90.559029,89.111633,88.580048,,
0,83,83.000000,agent_0,q_values,1,1,2,92.327705,91.846703,0.481003,0.665042,0.617985,91.846703,92.327705,,,
0,83,83.000000,agent_1,q_values,1,1,3,105.536804,104.761284,0.172295,1.051970,0.434368,105.364510,105.536804,104.761284,,
0,83,83.000000,agent_2,q_values,2,1,4,93.592491,91.144127,1.325058,0.920390,0.688403,92.267433,91.294044,93.592491,91.144127,
0,83,83.000000,agent_4,q_values,1,1,2,86.879448,86.830429,0.049019,0.692847,0.512252,86.830429,86.879448,,,
0,84,84.000000,agent_0,q_values,0,1,3,92.193459,91.952950,0.010963,1.092809,0.360318,92.193459,91.952950,92.182495,,
0,84,84.000000,agent_3,q_values,1,1,2,138.011810,134.713715,3.298096,0.153820,0.964363,134.713715,138.011810,,,
