time,igi_mean,igi_std,agi_mean,agi_std,iwi_mean,iwi_std,wi_fromT_mean,wi_fromT_std
69.27811811811813,23.853788603603626,3.552713678800501e-15,14.768589617646118,0.0,45.30788924924925,7.105427357601002e-15,0.0,0.0
72.29021021021022,25.080463108108123,3.552713678800501e-15,15.175239884573411,1.7763568394002505e-15,47.27779747747748,7.105427357601002e-15,0.0,0.0
75.30230230230231,26.307137612612628,7.105427357601002e-15,15.598425343495482,3.552713678800501e-15,49.247705705705705,7.105427357601002e-15,0.0,0.0
78.31439439439441,27.53381211711715,0.0,16.03623807182566,0.0,51.21761393393395,0.0,0.0,0.0
81.3264864864865,28.760486621621645,0.0,16.48704638726537,3.552713678800501e-15,53.18752216216218,7.105427357601002e-15,0.0,0.0
84.33857857857859,29.987161126126146,7.105427357601002e-15,16.949470770372013,3.552713678800501e-15,55.15743039039039,7.105427357601002e-15,0.0,0.0
87.35067067067068,31.213835630630662,7.105427357601002e-15,17.42230733457347,3.552713678800501e-15,57.12733861861862,0.0,0.0,0.0
90.36276276276278,32.44051013513517,7.105427357601002e-15,17.904510134971805,3.552713678800501e-15,59.09724684684686,0.0,0.0,0.0
93.37485485485487,33.66718463963967,7.105427357601002e-15,18.39517283691057,0.0,61.06715507507509,0.0,0.0,0.0
96.38694694694696,34.89385914414417,7.105427357601002e-15,18.893502384890073,3.552713678800501e-15,63.03706330330332,0.0,0.0,0.0
99.39903903903905,36.12053364864868,7.105427357601002e-15,19.398801841422006,3.552713678800501e-15,65.00697153153156,1.4210854715202004e-14,0.0,0.0
102.41113113113114,37.347208153153176,7.105427357601002e-15,19.910456253834383,0.0,66.97687975975977,0.0,0.0,0.0
105.42322322322325,38.573882657657684,0.0,20.42792094354675,3.552713678800501e-15,68.94678798798802,1.4210854715202004e-14,0.0,0.0
108.43531531531534,39.800557162162185,0.0,20.950711746859724,0.0,70.91669621621622,0.0,0.0,0.0
111.44740740740743,41.027231666666694,0.0,21.478396838112236,3.552713678800501e-15,72.88660444444444,1.4210854715202004e-14,0.0,0.0
114.45949949949951,42.2539061711712,0.0,22.010589843760982,0.0,74.8565126726727,0.0,0.0,0.0
117.47159159159162,43.480580675675704,7.105427357601002e-15,22.54694401571079,3.552713678800501e-15,76.82642090090094,1.4210854715202004e-14,0.0,0.0
120.48368368368371,44.707255180180205,7.105427357601002e-15,23.087147278551157,0.0,78.79632912912915,0.0,0.0,0.0
123.4957757757758,45.933929684684706,7.105427357601002e-15,23.63091800151407,3.552713678800501e-15,80.76623735735737,1.4210854715202004e-14,0.0,0.0
126.50786786786789,47.16060418918921,7.105427357601002e-15,24.17800137438038,3.552713678800501e-15,82.73614558558562,1.4210854715202004e-14,0.0,0.0
129.51995995995998,48.38727869369371,7.105427357601002e-15,24.728166289028174,3.552713678800501e-15,84.70605381381382,0.0,0.0,0.0
132.53205205205208,49.61395319819821,7.105427357601002e-15,25.281202646188753,3.552713678800501e-15,86.67596204204207,1.4210854715202004e-14,0.0,0.0
135.54414414414416,50.84062770270275,7.105427357601002e-15,25.836919021272983,0.0,88.64587027027028,0.0,0.0,0.0
138.55623623623626,52.06730220720725,7.105427357601002e-15,26.395140634632305,3.552713678800501e-15,90.6157784984985,1.4210854715202004e-14,0.0,0.0
141.56832832832836,53.29397671171175,0.0,26.9557075809168,7.105427357601002e-15,92.58568672672675,0.0,0.0,0.0
144.58042042042044,54.52065121621625,0.0,27.51847327974864,0.0,94.55559495495496,1.4210854715202004e-14,0.0,0.0
147.59251251251254,55.74732572072075,0.0,28.083299021560457,3.552713678800501e-15,96.5255031831832,0.0,0.0,0.0
150.60460460460462,56.974000225225254,7.105427357601002e-15,28.65006733887362,0.0,98.49541141141141,1.4210854715202004e-14,0.0,0.0
153.61669669669672,58.200674729729755,7.105427357601002e-15,29.218664649400143,0.0,100.46531963963967,1.4210854715202004e-14,0.0,0.0
156.62878878878882,59.42734923423427,0.0,29.78898265677696,3.552713678800501e-15,102.4352278678679,0.0,0.0,0.0
159.6408808808809,60.65402373873876,0.0,30.360923969944274,7.105427357601002e-15,104.40513609609613,1.4210854715202004e-14,0.0,0.0
162.652972972973,61.88069824324327,0.0,30.934398411284754,0.0,106.37504432432436,1.4210854715202004e-14,0.0,0.0
165.6650650650651,63.10737274774779,1.4210854715202004e-14,31.509322360937666,3.552713678800501e-15,108.3449525525526,1.4210854715202004e-14,0.0,0.0
168.67715715715718,64.33404725225229,0.0,32.08561817135455,0.0,110.3148607807808,0.0,0.0,0.0
171.6892492492493,65.5607217567568,1.4210854715202004e-14,32.66321364347192,0.0,112.28476900900907,2.842170943040401e-14,0.0,0.0
174.70134134134136,66.78739626126129,0.0,33.24204155706549,7.105427357601002e-15,114.25467723723725,1.4210854715202004e-14,0.0,0.0
177.71343343343347,68.01407076576581,1.4210854715202004e-14,33.8220392488588,0.0,116.22458546546548,1.4210854715202004e-14,0.0,0.0
180.72552552552557,69.2407452702703,1.4210854715202004e-14,34.40314823281552,7.105427357601002e-15,118.19449369369372,1.4210854715202004e-14,0.0,0.0
183.73761761761764,70.46741977477481,1.4210854715202004e-14,34.985313857775736,0.0,120.16440192192195,1.4210854715202004e-14,0.0,0.0
186.74970970970975,71.6940942792793,1.4210854715202004e-14,35.568484998220235,0.0,122.13431015015018,0.0,0.0,0.0
189.76180180180182,72.92076878378383,1.4210854715202004e-14,36.15261377448244,7.105427357601002e-15,124.10421837837842,1.4210854715202004e-14,0.0,0.0
192.77389389389393,74.1474432882883,1.4210854715202004e-14,36.7376552991878,0.0,126.07412660660664,0.0,0.0,0.0
195.78598598598603,75.37411779279283,0.0,37.323567447096316,0.0,128.04403483483492,2.842170943040401e-14,0.0,0.0
198.7980780780781,76.60079229729732,1.4210854715202004e-14,37.910310645866275,0.0,130.01394306306312,2.842170943040401e-14,0.0,0.0
201.8101701701702,78.04450116483166,0.0,38.528840561880024,0.0,131.9838512912913,0.0,131.9838512912913,0.0
204.82226226226229,79.67881213246595,0.0,39.17510824111341,7.105427357601002e-15,133.95375951951954,0.0,133.95375951951954,0.0
207.8343543543544,81.31312310010026,0.0,39.82137592034679,0.0,135.92366774774774,2.842170943040401e-14,135.92366774774774,2.842170943040401e-14
210.8464464464465,82.94743406773455,0.0,40.46764359958018,7.105427357601002e-15,137.89357597597606,2.842170943040401e-14,137.89357597597606,2.842170943040401e-14
213.85853853853857,73.33370651184532,0.0,41.01471645094862,7.105427357601002e-15,139.86348420420424,2.842170943040401e-14,139.86348420420424,2.842170943040401e-14
216.87063063063067,74.80009334534547,1.4210854715202004e-14,41.474899256923344,7.105427357601002e-15,141.83339243243245,0.0,141.83339243243245,0.0
219.88272272272275,76.26648017884565,0.0,41.94256168036305,7.105427357601002e-15,143.80330066066065,2.842170943040401e-14,143.80330066066065,2.842170943040401e-14
222.89481481481485,66.99706787654335,1.4210854715202004e-14,42.36437154576804,7.105427357601002e-15,145.7732088888889,2.842170943040401e-14,145.7732088888889,2.842170943040401e-14
225.90690690690695,68.30940607457477,0.0,42.70197678841367,7.105427357601002e-15,147.74311711711718,2.842170943040401e-14,147.74311711711718,2.842170943040401e-14
228.91899899899903,59.291410206873806,0.0,43.011558333318916,7.105427357601002e-15,149.7130253453454,0.0,149.7130253453454,0.0
231.93109109109113,60.92572117450811,0.0,43.28289950041973,7.105427357601002e-15,151.6829335735736,2.842170943040401e-14,151.6829335735736,2.842170943040401e-14
234.94318318318324,62.56003214214242,0.0,43.55424066752057,0.0,153.65284180180188,2.842170943040401e-14,153.65284180180188,2.842170943040401e-14
237.9552752752753,64.19434310977671,0.0,43.825581834621396,0.0,155.6227500300301,2.842170943040401e-14,155.6227500300301,2.842170943040401e-14
240.96736736736742,63.5927450420031,7.105427357601002e-15,44.03109171331141,0.0,157.5926582582583,0.0,157.5926582582583,0.0
243.9794594594595,62.71161341245305,7.105427357601002e-15,44.22837135801855,7.105427357601002e-15,159.56256648648653,0.0,159.56256648648653,0.0
246.9915515515516,61.830481782902964,0.0,44.42565100272571,7.105427357601002e-15,161.53247471471474,2.842170943040401e-14,161.53247471471474,2.842170943040401e-14
250.0036436436437,60.94935015335288,7.105427357601002e-15,44.622930647432845,7.105427357601002e-15,163.50238294294303,2.842170943040401e-14,163.50238294294303,2.842170943040401e-14
253.01573573573577,57.9809453990258,7.105427357601002e-15,44.7718280300959,0.0,156.01499493542852,2.842170943040401e-14,164.81650199999945,0.0
256.0278278278279,50.82990770239169,7.105427357601002e-15,44.82377344195703,0.0,129.57637418734976,0.0,164.81650199999945,0.0
259.03991991991995,50.06727220122514,0.0,44.89420946275068,7.105427357601002e-15,124.59820148148148,1.4210854715202004e-14,164.81650199999945,0.0
262.0520120120121,51.21783956380669,7.105427357601002e-15,44.97018306318942,7.105427357601002e-15,126.04701777777782,1.4210854715202004e-14,164.81650199999945,0.0
265.06410410410416,52.683373896595455,0.0,45.13027152527547,7.105427357601002e-15,127.49583407407411,1.4210854715202004e-14,164.81650199999945,0.0
268.07619619619624,54.23354863890016,0.0,45.31296399670104,7.105427357601002e-15,128.94465037037043,2.842170943040401e-14,164.81650199999945,0.0
271.0882882882883,55.783723381204865,7.105427357601002e-15,45.49565646812662,7.105427357601002e-15,130.39346666666668,0.0,164.81650199999945,0.0
274.10038038038044,57.3338981235096,7.105427357601002e-15,45.67834893955218,7.105427357601002e-15,131.84228296296303,2.842170943040401e-14,164.81650199999945,0.0
277.1124724724725,58.884072865814275,1.4210854715202004e-14,45.861041410977755,7.105427357601002e-15,133.29109925925925,2.842170943040401e-14,164.81650199999945,0.0
280.1245645645646,60.434247608118994,0.0,46.04373388240334,0.0,134.7399155555556,2.842170943040401e-14,164.81650199999945,0.0
283.1366566566567,61.98442235042374,1.4210854715202004e-14,46.22642635382891,0.0,136.18873185185186,2.842170943040401e-14,164.81650199999945,0.0
286.1487487487488,59.45671050353518,0.0,46.32633097102664,7.105427357601002e-15,124.89445246195245,1.4210854715202004e-14,164.81650199999945,0.0
289.1608408408409,56.330773777773615,1.4210854715202004e-14,46.41409063201129,7.105427357601002e-15,111.7307643215635,0.0,164.81650199999945,0.0
292.172932932933,55.46019050547285,1.4210854715202004e-14,46.519759984283105,7.105427357601002e-15,105.4744287887888,1.4210854715202004e-14,164.81650199999945,0.0
295.1850250250251,56.98743486001608,0.0,46.64447041080018,0.0,106.56179403403405,0.0,164.81650199999945,0.0
298.19711711711716,58.51467921455928,7.105427357601002e-15,46.76918083731726,7.105427357601002e-15,107.6491592792793,1.4210854715202004e-14,164.81650199999945,0.0
301.20920920920923,53.50048284909822,7.105427357601002e-15,46.84496663057718,0.0,108.73652452452453,0.0,164.81650199999945,0.0
304.22130130130137,54.37085883709061,7.105427357601002e-15,46.925802915679355,0.0,109.8238897697698,1.4210854715202004e-14,164.81650199999945,0.0
307.23339339339344,55.813654407714935,7.105427357601002e-15,47.024917365407234,7.105427357601002e-15,111.07211768020338,1.4210854715202004e-14,164.81650199999945,0.0
310.2454854854855,57.38465624643858,0.0,47.14919252894585,7.105427357601002e-15,112.55651323088065,0.0,164.81650199999945,0.0
313.25757757757765,58.955658085162256,0.0,47.27346769248448,7.105427357601002e-15,114.04090878155799,1.4210854715202004e-14,164.81650199999945,0.0
316.2696696696697,59.568941352541785,7.105427357601002e-15,47.38637082521724,7.105427357601002e-15,116.05666966967064,2.842170943040401e-14,164.81650199999945,0.0
319.2817617617618,58.38646409503259,7.105427357601002e-15,47.47795094655602,7.105427357601002e-15,119.06876176176277,1.4210854715202004e-14,164.81650199999945,0.0
322.29385385385393,57.203986837523374,1.4210854715202004e-14,47.5695310678948,7.105427357601002e-15,122.0808538538549,1.4210854715202004e-14,164.81650199999945,0.0
325.305945945946,58.66906791085829,1.4210854715202004e-14,47.69231103801222,7.105427357601002e-15,125.09294594594697,0.0,164.81650199999945,0.0
328.3180380380381,60.24318882721424,7.105427357601002e-15,47.81637597570653,0.0,128.10503803803905,2.842170943040401e-14,164.81650199999945,0.0
331.3301301301302,61.81361323956902,7.105427357601002e-15,47.95182627546722,0.0,131.11713013013113,2.842170943040401e-14,164.81650199999945,0.0
334.3422222222223,63.378755896144085,7.105427357601002e-15,48.10354456841231,0.0,134.12922222222323,0.0,164.81650199999945,0.0
337.35431431431437,64.68265982665197,0.0,48.253314344704016,7.105427357601002e-15,137.14131431431534,2.842170943040401e-14,164.81650199999945,0.0
340.36640640640644,60.38637257247457,0.0,48.360846158341474,0.0,140.15340640640736,0.0,164.81650199999945,0.0
343.3784984984986,60.83140594144926,1.4210854715202004e-14,48.477843801998965,7.105427357601002e-15,143.16549849849952,2.842170943040401e-14,164.81650199999945,0.0
346.39059059059065,61.27643931042395,1.4210854715202004e-14,48.59484144565645,7.105427357601002e-15,146.17759059059156,0.0,164.81650199999945,0.0
349.4026826826827,61.721472679398644,1.4210854715202004e-14,48.71183908931392,7.105427357601002e-15,149.18968268268367,2.842170943040401e-14,164.81650199999945,0.0
352.41477477477486,49.976017213359405,0.0,48.79334504133159,7.105427357601002e-15,127.22173369369372,0.0,164.81650199999945,0.0
355.42686686686693,51.336387827190904,0.0,48.83674590738139,0.0,128.30909893893894,2.842170943040401e-14,164.81650199999945,0.0
358.438958958959,52.696758441022396,7.105427357601002e-15,48.880146773431186,7.105427357601002e-15,129.3964641841842,0.0,164.81650199999945,0.0
361.45105105105114,54.0632549314097,7.105427357601002e-15,48.92663373646321,7.105427357601002e-15,130.4838294294295,2.842170943040401e-14,164.81650199999945,0.0
364.4631431431432,55.557284102638505,0.0,49.03736917363596,7.105427357601002e-15,131.57119467467467,2.842170943040401e-14,164.81650199999945,0.0
367.4752352352353,57.05131327386731,7.105427357601002e-15,49.14810461080868,0.0,132.65855991991995,0.0,164.81650199999945,0.0
370.48732732732736,58.545342445096104,0.0,49.25884004798142,7.105427357601002e-15,133.74592516516515,2.842170943040401e-14,164.81650199999945,0.0
373.4994194194195,60.03937161632494,1.4210854715202004e-14,49.369575485154144,0.0,134.83329041041043,0.0,164.81650199999945,0.0
376.51151151151157,61.53340078755373,7.105427357601002e-15,49.480310922326886,7.105427357601002e-15,135.92065565565562,2.842170943040401e-14,164.81650199999945,0.0
379.52360360360365,61.631143195703544,0.0,49.58387450629089,0.0,137.0080209009009,0.0,164.81650199999945,0.0
382.5356956956958,55.226093628251874,0.0,49.628243407895816,7.105427357601002e-15,138.09538614614618,0.0,164.81650199999945,0.0
385.54778778778785,54.97390937064931,7.105427357601002e-15,49.66825169236306,7.105427357601002e-15,139.18275139139138,2.842170943040401e-14,164.81650199999945,0.0
388.55987987987993,54.89943628056214,7.105427357601002e-15,49.705332682889555,7.105427357601002e-15,140.27011663663663,0.0,164.81650199999945,0.0
391.57197197197206,54.824963190475,7.105427357601002e-15,49.742413673416074,0.0,141.35748188188194,2.842170943040401e-14,164.81650199999945,0.0
394.58406406406414,54.750490100387836,7.105427357601002e-15,49.7794946639426,7.105427357601002e-15,142.44484712712713,0.0,164.81650199999945,0.0
397.5961561561562,54.6760170103007,1.4210854715202004e-14,49.8165756544691,7.105427357601002e-15,143.5322123723724,2.842170943040401e-14,164.81650199999945,0.0
400.60824824824834,54.60154392021353,0.0,49.85365664499562,0.0,144.6195776176176,2.842170943040401e-14,164.81650199999945,0.0
403.6203403403404,55.78281489986149,1.4210854715202004e-14,49.910871110974405,7.105427357601002e-15,145.7069428628629,0.0,164.81650199999945,0.0
406.6324324324325,57.20316711917543,7.105427357601002e-15,49.971918791368374,7.105427357601002e-15,146.79430810810817,2.842170943040401e-14,164.81650199999945,0.0
409.64452452452457,53.58462640985455,1.4210854715202004e-14,50.01483245528131,7.105427357601002e-15,147.88167335335336,0.0,164.81650199999945,0.0
412.6566166166167,51.88984094658581,0.0,50.035965876024186,0.0,148.96903859859864,2.842170943040401e-14,164.81650199999945,0.0
415.6687087087088,52.923452659474734,0.0,50.060240791123285,7.105427357601002e-15,150.05640384384384,2.842170943040401e-14,164.81650199999945,0.0
418.68080080080085,49.59285323573613,0.0,50.06758586130639,0.0,151.1437690890891,0.0,164.81650199999945,0.0
421.692892892893,51.10642951201231,0.0,50.07020046046092,7.105427357601002e-15,152.2311343343344,2.842170943040401e-14,164.81650199999945,0.0
424.70498498498506,39.969364186436735,0.0,50.04323012688226,7.105427357601002e-15,121.46562570570572,0.0,164.81650199999945,0.0
427.71707707707714,41.60367515407103,0.0,49.99738021702804,7.105427357601002e-15,122.32708404404404,0.0,164.81650199999945,0.0
430.72916916916927,43.23798612170536,7.105427357601002e-15,49.95153030717382,0.0,123.1885423823824,0.0,164.81650199999945,0.0
433.74126126126134,43.19754424143009,7.105427357601002e-15,49.89780343625795,7.105427357601002e-15,124.0500007207207,2.842170943040401e-14,164.81650199999945,0.0
436.7533533533534,42.829478604872754,7.105427357601002e-15,49.842535633750686,0.0,124.91145905905907,0.0,164.81650199999945,0.0
439.7654454454455,42.46141296831543,7.105427357601002e-15,49.787267831243426,7.105427357601002e-15,125.77291739739738,2.842170943040401e-14,164.81650199999945,0.0
442.7775375375376,42.09334733175809,7.105427357601002e-15,49.73200002873618,7.105427357601002e-15,126.63437573573576,0.0,164.81650199999945,0.0
445.7896296296297,41.93464456942678,0.0,49.68313567727568,7.105427357601002e-15,127.49583407407408,0.0,164.81650199999945,0.0
448.8017217217218,43.24095664567162,7.105427357601002e-15,49.67907941720328,7.105427357601002e-15,128.3572924124124,2.842170943040401e-14,164.81650199999945,0.0
451.8138138138139,44.547268721916474,7.105427357601002e-15,49.675023157130866,7.105427357601002e-15,129.2187507507508,2.842170943040401e-14,164.81650199999945,0.0
454.825905905906,45.85358079816132,0.0,49.67096689705847,7.105427357601002e-15,130.0802090890891,0.0,164.81650199999945,0.0
457.83799799799806,47.15989287440617,7.105427357601002e-15,49.66691063698608,0.0,130.94166742742746,2.842170943040401e-14,164.81650199999945,0.0
460.8500900900902,48.46620495065101,7.105427357601002e-15,49.66285437691368,0.0,131.80312576576577,0.0,164.81650199999945,0.0
463.86218218218227,43.58502109888208,7.105427357601002e-15,49.639142486066824,7.105427357601002e-15,132.66458410410408,2.842170943040401e-14,164.81650199999945,0.0
466.87427427427434,44.09424780438788,7.105427357601002e-15,49.59979628406804,7.105427357601002e-15,133.52604244244247,2.842170943040401e-14,164.81650199999945,0.0
469.8863663663665,45.712609034284476,0.0,49.601119475538056,7.105427357601002e-15,134.38750078078078,0.0,164.81650199999945,0.0
472.89845845845855,47.34692000191877,0.0,49.606507373596976,7.105427357601002e-15,135.2489591191191,2.842170943040401e-14,164.81650199999945,0.0
475.9105505505506,48.98123096955306,7.105427357601002e-15,49.611895271655904,7.105427357601002e-15,136.1104174574575,2.842170943040401e-14,164.81650199999945,0.0
478.9226426426427,49.707565044481605,0.0,49.61619574277717,7.105427357601002e-15,136.9718757957958,0.0,164.81650199999945,0.0
481.93473473473483,50.157799636895966,7.105427357601002e-15,49.63824365666245,7.105427357601002e-15,137.8333341341341,2.842170943040401e-14,164.81650199999945,0.0
484.9468268268269,51.78619349892621,0.0,49.66439427787567,7.105427357601002e-15,138.69479247247247,0.0,164.81650199999945,0.0
487.958918918919,53.414587360956446,0.0,49.69054489908889,7.105427357601002e-15,139.55625081081078,2.842170943040401e-14,164.81650199999945,0.0
490.9710110110111,47.3168460577246,7.105427357601002e-15,49.69591855986432,0.0,140.4177091491492,2.842170943040401e-14,164.81650199999945,0.0
493.9831031031032,48.95115702535889,7.105427357601002e-15,49.69679990393395,7.105427357601002e-15,141.2791674874875,0.0,164.81650199999945,0.0
496.99519519519527,50.21699182513155,7.105427357601002e-15,49.71211360470851,0.0,142.39316049940098,2.842170943040401e-14,164.81650199999945,0.0
500.0072872872874,51.84549005344057,7.105427357601002e-15,49.77668325401725,0.0,144.3696335704901,2.842170943040401e-14,164.81650199999945,0.0
503.0193793793795,53.473988281749556,0.0,49.84125290332599,0.0,146.3461066415791,2.842170943040401e-14,164.81650199999945,0.0
506.03147147147155,55.10248651005854,7.105427357601002e-15,49.905822552634724,0.0,148.3225797126681,0.0,164.81650199999945,0.0
509.0435635635636,56.730984738367525,1.4210854715202004e-14,49.97039220194346,0.0,150.2990527837571,0.0,164.81650199999945,0.0
512.0556556556558,58.35948296667656,0.0,50.0349618512522,0.0,152.27552585484617,0.0,164.81650199999945,0.0
515.0677477477478,59.98798119498555,0.0,50.099531500560936,0.0,154.25199892593517,0.0,164.81650199999945,0.0
518.0798398398399,57.6090512665168,0.0,50.15217743336562,7.105427357601002e-15,156.76683983984043,2.842170943040401e-14,164.81650199999945,0.0
521.091931931932,59.179104269519925,7.105427357601002e-15,50.20031896018997,0.0,159.7789319319327,2.842170943040401e-14,164.81650199999945,0.0
524.1040240240242,60.74915727252311,7.105427357601002e-15,50.25681502697983,7.105427357601002e-15,162.79102402402512,0.0,164.81650199999945,0.0
527.1161161161162,62.319210275526174,0.0,50.3214783707215,7.105427357601002e-15,165.80311611611722,2.842170943040401e-14,165.80311611611722,2.842170943040401e-14
530.1282082082083,63.88926327852927,7.105427357601002e-15,50.39432745837063,0.0,168.81520820820927,0.0,168.81520820820927,0.0
533.1403003003004,65.45931628153234,1.4210854715202004e-14,50.47522355523902,7.105427357601002e-15,171.82730030030137,2.842170943040401e-14,171.82730030030137,2.842170943040401e-14
536.1523923923925,67.02936928453546,1.4210854715202004e-14,50.56403104404776,7.105427357601002e-15,174.83939239239342,0.0,174.83939239239342,0.0
539.1644844844845,68.59942228753849,1.4210854715202004e-14,50.660618348968065,7.105427357601002e-15,177.85148448448552,2.842170943040401e-14,177.85148448448552,2.842170943040401e-14
542.1765765765766,70.1694752905416,1.4210854715202004e-14,50.76485611097486,7.105427357601002e-15,180.86357657657757,0.0,180.86357657657757,0.0
545.1886686686688,71.73952829354471,0.0,50.8766161940308,7.105427357601002e-15,183.87566866866976,0.0,183.87566866866976,0.0
548.2007607607609,73.30958129654779,0.0,50.995774610380515,7.105427357601002e-15,186.88776076076186,2.842170943040401e-14,186.88776076076186,2.842170943040401e-14
551.212852852853,74.87963429955086,0.0,51.1222100821735,7.105427357601002e-15,189.8998528528539,0.0,189.8998528528539,0.0
554.224944944945,76.44968730255391,0.0,51.25580396783285,7.105427357601002e-15,192.91194494494601,2.842170943040401e-14,192.91194494494601,2.842170943040401e-14
557.2370370370371,78.01974030555697,0.0,51.39644019081179,7.105427357601002e-15,195.92403703703806,0.0,195.92403703703806,0.0
560.2491291291292,79.58979330856003,1.4210854715202004e-14,51.544005170647935,7.105427357601002e-15,198.93612912913017,2.842170943040401e-14,198.93612912913017,2.842170943040401e-14
563.2612212212213,81.15984631156309,1.4210854715202004e-14,51.69838775622982,7.105427357601002e-15,201.9482212212222,0.0,201.9482212212222,0.0
566.2733133133135,82.72989931456617,1.4210854715202004e-14,51.85947916119248,7.105427357601002e-15,204.96031331331443,2.842170943040401e-14,204.96031331331443,2.842170943040401e-14
569.2854054054055,84.29995231756922,1.4210854715202004e-14,52.027172901364096,7.105427357601002e-15,207.9724054054065,2.842170943040401e-14,207.9724054054065,2.842170943040401e-14
572.2974974974976,85.87000532057228,1.4210854715202004e-14,52.201364734187635,7.105427357601002e-15,210.98449749749858,2.842170943040401e-14,210.98449749749858,2.842170943040401e-14
575.3095895895897,87.44005832357529,0.0,52.38195260548629,0.0,213.99658958959066,2.842170943040401e-14,213.99658958959066,2.842170943040401e-14
578.3216816816818,89.01011132657833,0.0,52.56883656728087,0.0,217.00868168168273,2.842170943040401e-14,217.00868168168273,2.842170943040401e-14
581.3337737737738,90.58016432958138,1.4210854715202004e-14,52.761919884706344,0.0,220.0207737737748,2.842170943040401e-14,220.0207737737748,2.842170943040401e-14
584.345865865866,92.15021733258448,0.0,52.961105867539246,7.105427357601002e-15,223.032865865867,2.842170943040401e-14,223.032865865867,2.842170943040401e-14
587.3579579579581,93.72027033558753,0.0,53.16630031367369,0.0,226.04495795795907,2.842170943040401e-14,226.04495795795907,2.842170943040401e-14
590.3700500500502,95.29032333859058,1.4210854715202004e-14,53.37741126152535,0.0,229.05705005005115,2.842170943040401e-14,229.05705005005115,2.842170943040401e-14
593.3821421421422,96.86037634159358,1.4210854715202004e-14,53.59434861660985,0.0,232.06914214214322,2.842170943040401e-14,232.06914214214322,2.842170943040401e-14
596.3942342342343,98.43042934459662,0.0,53.8170241043983,7.105427357601002e-15,235.08123423423527,0.0,235.08123423423527,0.0
599.4063263263264,100.00048234759961,1.4210854715202004e-14,54.045351224594356,0.0,238.09332632632737,2.842170943040401e-14,238.09332632632737,2.842170943040401e-14
602.4184184184185,101.61295494352906,0.0,54.326456714345326,7.105427357601002e-15,241.10541841841945,2.842170943040401e-14,241.10541841841945,2.842170943040401e-14
